version,number_of_structures,param_index
0,18,0
0,39,1
0,10,10
0,18,100
0,42,1000
0,36,1001
0,35,1002
0,33,1003
0,15,1004
0,36,1005
0,16,1006
0,49,1007
0,2,1008
0,33,1009
0,5,101
0,23,1010
0,18,1011
0,18,1012
0,1,1013
0,26,1014
0,19,1015
0,4,1016
0,25,1017
0,19,1018
0,23,1019
0,38,102
0,8,1020
0,19,1021
0,9,1022
0,2,1023
0,15,1024
0,37,1025
0,48,1026
0,8,1027
0,64,1028
0,8,1029
0,36,103
0,28,1030
0,6,1031
0,70,1032
0,37,1033
0,38,1034
0,20,1035
0,41,1036
0,12,1037
0,5,1038
0,10,1039
0,6,104
0,23,1040
0,17,1041
0,10,1042
0,6,1043
0,29,1044
0,24,1045
0,65,1046
0,26,1047
0,20,1048
0,5,1049
0,24,105
0,6,1050
0,17,1051
0,15,1052
0,35,1053
0,44,1054
0,15,1055
0,12,1056
0,17,1057
0,44,1058
0,68,1059
0,27,106
0,16,1060
0,9,1061
0,10,1062
0,35,1063
0,36,1064
0,1,1066
0,34,1067
0,18,1068
0,83,1069
0,9,107
0,13,1070
0,44,1071
0,25,1072
0,19,1073
0,2,1074
0,10,1075
0,77,1076
0,49,1077
0,16,1078
0,40,1079
0,85,108
0,35,1080
0,11,1081
0,110,1082
0,31,1083
0,43,1084
0,3,1085
0,30,1086
0,32,1087
0,16,1088
0,7,1089
0,3,109
0,14,1090
0,38,1091
0,96,1092
0,22,1093
0,26,1094
0,54,1095
0,41,1096
0,17,1097
0,30,1098
0,54,1099
0,10,11
0,46,110
0,17,1100
0,34,1101
0,18,1102
0,18,1103
0,55,1104
0,10,1106
0,9,1108
0,6,1109
0,34,111
0,43,1110
0,78,1111
0,1,1112
0,10,1113
0,32,1114
0,6,1115
0,10,1116
0,2,1117
0,45,1118
0,42,1119
0,30,112
0,51,1120
0,12,1121
0,105,1122
0,3,1123
0,45,1124
0,25,1125
0,22,1126
0,39,1127
0,44,1128
0,13,1129
0,3,113
0,27,1130
0,8,1131
0,4,1132
0,55,1133
0,61,1134
0,40,1135
0,11,1136
0,12,1137
0,10,1138
0,55,1139
0,13,114
0,38,1140
0,8,1141
0,34,1142
0,8,1143
0,42,1144
0,9,1145
0,58,1146
0,11,1147
0,13,1148
0,18,1149
0,6,115
0,26,1150
0,23,1151
0,22,1152
0,8,1153
0,26,1154
0,24,1155
0,13,1156
0,12,1157
0,35,1158
0,24,1159
0,3,116
0,43,1160
0,4,1161
0,44,1162
0,1,1163
0,40,1164
0,57,1165
0,40,1166
0,10,1167
0,33,1168
0,13,1169
0,16,117
0,23,1170
0,50,1172
0,11,1173
0,34,1174
0,16,1175
0,11,1176
0,36,1177
0,47,1178
0,36,1179
0,66,118
0,42,1180
0,21,1181
0,19,1182
0,34,1183
0,8,1184
0,17,1185
0,37,1186
0,24,1187
0,20,1188
0,30,1189
0,19,119
0,30,1190
0,14,1191
0,20,1192
0,16,1193
0,37,1194
0,59,1195
0,13,1196
0,2,1197
0,6,1198
0,1,1199
0,57,12
0,11,120
0,60,1201
0,47,1202
0,10,1203
0,14,1204
0,31,1205
0,13,1206
0,11,1207
0,41,1208
0,25,1209
0,13,121
0,21,1210
0,17,1211
0,17,1212
0,31,1213
0,18,1214
0,23,1215
0,74,1216
0,12,1217
0,65,1218
0,40,1219
0,22,122
0,41,1221
0,23,1222
0,48,1223
0,10,1224
0,55,1225
0,17,1226
0,12,1227
0,44,1228
0,10,1229
0,44,123
0,22,1230
0,19,1231
0,18,1232
0,48,1233
0,58,1234
0,80,1235
0,13,1236
0,18,1237
0,9,1238
0,8,1239
0,4,124
0,77,1240
0,38,1241
0,47,1242
0,39,1243
0,2,1244
0,18,1245
0,10,1246
0,34,1247
0,68,1248
0,23,1249
0,22,125
0,40,1250
0,21,1251
0,29,1252
0,51,1253
0,28,1254
0,53,1255
0,6,1256
0,4,1257
0,5,1258
0,62,1259
0,6,126
0,17,1260
0,21,1261
0,3,1262
0,22,1263
0,20,1264
0,33,1265
0,5,1266
0,108,1267
0,31,1268
0,3,1269
0,4,127
0,29,1270
0,10,1271
0,7,1272
0,25,1273
0,3,1274
0,38,1275
0,95,1276
0,34,1277
0,3,1278
0,31,1279
0,2,128
0,5,1280
0,61,1281
0,8,1282
0,49,1283
0,46,1284
0,95,1285
0,6,1286
0,3,1287
0,21,1288
0,10,1289
0,12,129
0,26,1290
0,6,1291
0,29,1292
0,20,1293
0,23,1294
0,10,1295
0,47,1296
0,11,1297
0,3,1298
0,27,1299
0,18,13
0,16,130
0,4,1300
0,4,1301
0,22,1302
0,16,1303
0,28,1304
0,40,1305
0,22,1306
0,17,1307
0,4,1308
0,29,1309
0,14,131
0,11,1310
0,10,1311
0,21,1312
0,4,1314
0,2,1315
0,22,1316
0,18,1317
0,17,1318
0,8,1319
0,35,132
0,21,1320
0,64,1321
0,9,1322
0,55,1323
0,24,1324
0,101,1325
0,79,1326
0,36,1327
0,7,1328
0,4,133
0,3,1330
0,73,1331
0,67,1332
