version,number_of_structures,param_index
0,490,1953
0,3027,1954
0,311,1955
0,2732,1956
0,636,1957
0,2337,1958
0,39,1959
0,3492,196
0,102,1960
0,2082,1961
0,2121,1962
0,206,1963
0,408,1964
0,3,1965
0,2241,1966
0,790,1967
0,1847,1968
0,137,1969
0,3403,197
0,867,1970
0,111,1971
0,2864,1972
0,38,1973
0,1740,1974
0,781,1975
0,2987,1976
0,621,1977
0,3662,1978
0,37,1979
0,1173,198
0,1729,1980
0,312,1981
0,1507,1982
0,1204,1983
0,362,1984
0,2373,1985
0,827,1986
0,518,1987
0,1774,1988
0,2374,1989
0,2726,199
0,903,1990
0,1920,1991
0,2845,1992
0,282,1993
0,3334,1994
0,50,1995
0,2993,1996
0,845,1997
0,1823,1998
0,367,1999
0,1636,2
0,22,20
0,828,200
0,418,2000
0,2751,2001
0,387,2002
0,614,2003
0,39,2004
0,2209,2005
0,614,2006
0,777,2007
0,1800,2008
0,3276,2009
0,36,201
0,108,2010
0,107,2011
0,737,2012
0,155,2013
0,137,2014
0,2666,2015
0,467,2016
0,3379,2017
0,26,2018
0,23,2019
0,1922,202
0,712,2020
0,1517,2021
0,284,2022
0,1281,2023
0,260,2024
0,306,2025
0,110,2026
0,19,2027
0,2508,2028
0,2930,2029
0,579,203
0,4061,2030
0,1064,2031
0,1605,2032
0,47,2033
0,402,2034
0,68,2035
0,1414,2036
0,2029,2037
0,134,2038
0,1239,2039
0,3291,204
0,156,2040
0,1641,2041
0,2919,2042
0,66,2043
0,657,2044
0,2011,2045
0,1053,2046
0,58,2047
0,157,2048
0,111,2049
0,3394,205
0,2855,2050
0,172,2051
0,2159,2052
0,800,2053
0,1553,2054
0,2850,2055
0,290,2056
0,411,2057
0,349,2058
0,131,2059
0,618,206
0,2460,2060
0,1620,2061
0,66,2062
0,348,2063
0,1836,2064
0,1886,2065
0,2778,2066
0,2522,2067
0,248,2068
0,2294,2069
0,404,207
0,201,2070
0,311,2071
0,84,2072
0,800,2073
0,35,2074
0,412,2075
0,67,2076
0,812,2077
0,724,2078
0,74,2079
0,1415,208
0,1188,2080
0,472,2081
0,1983,2082
0,2516,2083
0,7,2084
0,2541,2085
0,2485,2086
0,3964,2087
0,3041,2088
0,272,2089
0,109,209
0,87,2090
0,277,2091
0,45,2092
0,60,2093
0,16,2094
0,831,2095
0,252,2096
0,2444,2097
0,3406,2098
0,2164,2099
0,1372,21
0,1210,210
0,650,2100
0,172,2101
0,207,2102
0,2967,2103
0,11,2104
0,3228,2105
0,147,2106
0,1384,2107
0,303,2108
0,337,2109
0,542,211
0,2498,2110
0,299,2111
0,911,2112
0,733,2113
0,1169,2114
0,2194,2115
0,2460,2116
0,2263,2117
0,2108,2118
0,458,2119
0,1556,212
0,1242,2120
0,973,2121
0,3496,2122
0,2105,2123
0,2207,2124
0,720,2125
0,4533,2126
0,617,2127
0,449,2128
0,2398,2129
0,2819,213
0,1719,2130
0,3732,2131
0,2194,2132
0,359,2133
0,1005,2134
0,678,2135
0,814,2136
0,245,2137
0,481,2138
0,71,2139
0,571,214
0,1520,2140
0,1581,2141
0,1314,2142
0,15,2143
0,337,2144
0,824,2145
0,2340,2146
0,2207,2147
0,599,2148
0,58,2149
0,651,215
0,683,2150
0,358,2151
0,484,2152
0,194,2153
0,475,2154
0,1053,2155
0,2898,2156
0,3111,2157
0,238,2158
0,553,2159
0,1669,216
0,392,2160
0,1019,2161
0,615,2162
0,584,2163
0,159,2164
0,297,2165
0,1869,2166
0,177,2167
0,436,2168
0,2282,2169
0,1053,217
0,1853,2170
0,2056,2171
0,74,2172
0,1115,2173
0,854,2174
0,3788,2175
0,91,2176
0,499,2177
0,2382,2178
0,1850,2179
0,1721,218
0,898,2180
0,1194,2181
0,1157,2182
0,2251,2183
0,328,2184
0,2442,2185
0,2334,2186
0,1273,2187
0,145,2188
0,3387,2189
0,3110,219
0,2137,2190
0,9,2191
0,2215,2192
0,1285,2193
0,2868,2194
0,433,2195
0,2429,2196
0,25,2197
0,8,2198
0,29,2199
0,43,22
0,19,220
0,183,2200
0,4622,2201
0,1994,2202
0,143,2203
0,144,2204
0,3669,2205
0,296,2206
0,340,2207
0,1439,2208
0,101,2209
0,575,221
0,314,2210
0,2596,2211
0,2152,2212
0,231,2213
0,639,2214
0,12,2215
0,2753,2216
0,799,2217
0,112,2218
0,494,2219
0,102,222
0,1162,2220
0,2453,2221
0,54,2222
0,2970,2223
0,1238,2224
0,2325,2225
0,2847,2226
0,42,2227
0,346,2228
0,1974,2229
0,691,223
0,246,2230
0,2232,2231
0,2308,2232
0,31,2233
0,932,2234
0,1181,2235
0,324,2236
0,3147,2237
0,2262,2238
0,3925,2239
0,1583,224
0,42,2240
0,79,2241
0,3388,2242
0,2515,2243
0,3656,2244
0,1566,2245
0,1034,2246
0,4570,2247
0,305,2248
0,259,2249
0,2105,225
0,2017,2250
0,514,2251
0,3352,2252
0,70,2253
0,331,2254
0,534,2255
0,558,2256
0,1024,2257
0,628,2258
0,157,2259
0,522,226
0,2245,2260
0,7,2261
0,4183,2262
0,824,2263
0,1425,2264
0,2348,2265
0,8,2266
0,2521,2267
0,3305,2268
0,221,2269
0,523,227
0,1016,2270
0,2778,2271
0,1454,2272
0,2496,2273
0,195,2274
0,64,2275
0,71,2276
0,2204,2277
0,3110,2278
0,409,2279
0,709,228
0,76,2280
0,9,2281
0,88,2282
0,2323,2283
0,271,2284
0,972,2285
0,867,2286
0,49,2287
0,103,2288
0,25,2289
0,464,229
0,2935,2290
0,285,2291
0,2361,2292
0,1511,2293
0,1397,2294
0,244,2295
0,1557,2296
0,1666,2297
0,1773,2298
0,1521,2299
0,1139,23
0,5,230
0,362,2300
0,2637,2301
0,1531,2302
0,2831,2303
0,110,2304
0,8,2305
0,387,2306
0,388,2307
0,18,2308
0,1441,2309
0,664,231
0,1947,2310
0,95,2311
0,2002,2312
0,132,2313
0,2367,2314
0,311,2315
0,377,2316
0,511,2317
0,2894,2318
0,4184,2319
0,316,232
0,1254,2320
0,293,2321
0,777,2322
0,1434,2323
0,81,2324
0,188,2325
0,424,2326
0,3632,2327
0,221,2328
0,76,2329
0,1219,233
0,1177,2330
0,3646,2331
0,1792,2332
0,702,2333
0,937,2334
0,2200,2335
0,1407,2336
0,3291,2337
0,5039,2338
0,2655,2339
0,614,234
0,1793,2340
0,1720,2341
0,3451,2342
0,2020,2343
0,945,2344
0,2925,2345
0,552,2346
0,973,2347
0,932,2348
0,1730,2349
0,200,235
0,421,2350
0,1726,2351
0,1682,2352
0,1673,2353
0,2416,2354
0,1637,2355
0,2490,2356
0,63,2357
0,511,2358
0,168,2359
0,715,236
0,1075,2360
0,1328,2361
0,711,2362
0,445,2363
0,523,2364
0,426,2365
0,2398,2366
0,1217,2367
0,701,2368
0,2194,2369
0,184,237
0,385,2370
0,27,2371
0,2159,2372
0,722,2373
0,28,2374
0,2445,2375
0,2319,2376
0,1621,2377
0,220,2378
0,67,2379
0,1380,238
0,2543,2380
0,1472,2381
0,1613,2382
0,1259,2383
0,292,2384
0,378,2385
0,1813,2386
0,253,2387
0,973,2388
0,2453,2389
0,1406,239
0,2409,2390
0,1289,2391
0,363,2392
0,3335,2393
0,2485,2394
0,3547,2395
0,282,2396
0,101,2397
0,863,2398
0,61,2399
0,1592,24
0,1161,240
0,2516,2400
0,8,2401
0,714,2402
0,2615,2403
0,3186,2404
0,92,2405
0,105,2406
0,3579,2407
0,29,2408
0,14,2409
0,992,241
0,88,2410
0,466,2411
0,167,2412
0,16,2413
0,624,2414
0,347,2415
0,554,2416
0,35,2417
0,15,2418
0,1066,2419
0,2979,242
0,2167,2420
0,96,2421
0,1471,2422
0,2215,2423
0,465,2424
0,192,2425
0,492,2426
0,2680,2427
0,56,2428
0,565,2429
0,525,243
0,148,2430
0,881,2431
0,33,2432
0,167,2433
0,307,2434
0,1919,2435
0,63,2436
0,2714,2437
0,2313,2438
0,348,2439
0,1103,244
0,330,2440
0,118,2441
0,1208,2442
0,859,2443
0,559,2444
0,963,2445
0,1337,2446
0,213,2447
0,3362,2448
0,1658,2449
0,511,245
0,280,2450
0,17,2451
0,45,2452
0,2653,2453
0,386,2454
0,19,2455
0,1698,2456
0,101,2457
0,26,2458
0,1768,2459
0,1925,246
0,728,2460
0,539,2461
0,481,2462
0,2734,2463
0,999,2464
0,87,2465
0,419,2466
0,1561,2467
0,2728,2468
0,2102,2469
0,2597,247
0,957,2470
0,27,2471
0,555,2472
0,385,2473
0,2293,2474
0,153,2475
0,1492,2476
0,2876,2477
0,1170,2478
0,72,2479
0,613,248
0,78,2480
0,66,2481
0,49,2482
0,40,2483
0,62,2484
0,1380,2485
0,3282,2486
0,54,2487
0,986,2488
0,83,2489
0,16,249
0,1863,2490
0,85,2491
0,71,2492
0,1788,2493
0,52,2494
0,270,2495
0,258,2496
0,414,2497
0,82,2498
0,43,2499
0,37,25
0,1254,250
0,2942,2500
0,290,2501
0,23,2502
0,243,2503
0,100,2504
0,1309,2505
0,1232,2506
0,2459,2507
0,1121,2508
0,127,2509
0,5,251
0,2248,2510
0,2217,2511
0,2778,2512
0,1066,2513
0,360,2514
0,2058,2515
0,337,2516
0,330,2517
0,233,2518
0,305,2519
0,847,252
0,3474,2520
0,2643,2521
0,53,2522
0,59,2523
0,1250,2524
0,262,2525
0,258,2526
0,263,2527
0,3789,2528
0,54,2529
0,937,253
0,332,2530
0,2507,2531
0,185,2532
0,16,2533
0,1504,2534
0,687,2535
0,1488,2536
0,996,2537
0,144,2538
0,210,2539
0,2662,254
0,24,2540
0,1513,2541
0,227,2542
0,2144,2543
0,63,2544
0,222,2545
0,6,2546
0,509,2547
0,2949,2548
0,3577,2549
0,109,255
0,2143,2550
0,62,2551
0,585,2552
0,635,2553
0,318,2554
0,248,2555
0,2259,2556
0,473,2557
0,439,2558
0,956,2559
0,1196,256
0,1712,2560
0,340,2561
0,780,2562
0,264,2563
0,3547,2564
0,121,2565
0,14,2566
0,772,2567
0,44,2568
0,825,2569
0,873,257
0,789,2570
0,68,2571
0,3395,2572
0,1449,2573
0,356,2574
0,1599,2575
0,57,2576
0,323,2577
0,1988,2578
0,40,2579
0,132,258
0,2670,2580
0,26,2581
0,493,2582
0,4447,2583
0,728,2584
0,2097,2585
0,413,2586
0,1837,2587
0,537,2588
0,1051,2589
0,2972,259
0,3774,2590
0,1288,2591
0,2647,2592
0,3402,2593
0,759,2594
0,2293,2595
0,181,2596
0,1309,2597
0,934,2598
0,1352,2599
0,24,26
0,787,260
0,291,2600
0,530,2601
0,318,2602
0,2564,2603
0,569,2604
0,290,2605
0,474,2606
0,1904,2607
0,2212,2608
0,529,2609
0,90,261
0,996,2610
0,273,2611
0,1141,2612
0,146,2613
0,59,2614
0,304,2615
0,2112,2616
0,564,2617
0,981,2618
0,902,2619
0,342,262
0,598,2620
0,205,2621
0,1516,2622
0,1838,2623
0,361,2624
0,1093,2625
0,3920,2626
0,234,2627
0,78,2628
0,261,2629
0,36,263
0,1129,2630
0,29,2631
0,2874,2632
0,2398,2633
0,2275,2634
0,2837,2635
0,170,2636
0,2417,2637
0,317,2638
0,2946,2639
0,2151,264
0,21,2640
0,981,2641
0,2207,2642
0,2314,2643
0,133,2644
0,1483,2645
0,2375,2646
0,1138,2647
0,392,2648
0,850,2649
0,1635,265
0,2099,2650
0,239,2651
0,31,2652
0,125,2653
0,81,2654
0,2036,2655
0,902,2656
0,1496,2657
0,3121,2658
0,467,2659
0,454,266
0,2684,2660
0,11,2661
0,321,2662
0,707,2663
0,185,2664
0,1391,2665
0,2222,2666
0,34,2667
0,206,2668
0,121,2669
0,208,267
0,2759,2670
0,1199,2671
0,14,2672
0,2409,2673
0,1245,2674
0,499,2675
0,195,2676
0,848,2677
0,392,2678
0,2380,2679
0,59,268
0,1154,2680
0,437,2681
0,3167,2682
0,95,2683
0,1393,2684
0,2940,2685
0,391,2686
0,24,2687
0,3527,2688
0,11,2689
0,789,269
0,2372,2690
0,1148,2691
0,747,2692
0,808,2693
0,770,2694
0,2263,2695
0,424,2696
0,222,2697
0,1344,2698
0,1478,2699
0,251,27
0,228,270
0,163,2700
0,351,2701
0,152,2702
0,2708,2703
0,2547,2704
0,36,2705
0,1172,2706
0,11,2707
0,253,2708
0,1585,2709
0,447,271
0,2453,2710
0,1084,2711
0,85,2712
0,637,2713
0,1007,2714
