version,number_of_structures,param_index
0,1712,0
0,2531,1
0,1907,10
0,2334,100
0,2146,1000
0,655,1001
0,349,1002
0,258,1003
0,2937,1004
0,955,1005
0,2105,1006
0,4690,1007
0,313,1008
0,1496,1009
0,1351,101
0,1339,1010
0,3180,1011
0,2386,1012
0,222,1013
0,261,1014
0,560,1015
0,1648,1016
0,1950,1017
0,1148,1018
0,1445,1019
0,1799,102
0,1749,1020
0,552,1021
0,39,1022
0,912,1023
0,1430,1024
0,2161,1025
0,1278,1026
0,1984,1027
0,2348,1028
0,1340,1029
0,2709,103
0,1742,1030
0,1169,1031
0,2999,1032
0,1667,1033
0,2693,1034
0,391,1035
0,1662,1036
0,1377,1037
0,1436,1038
0,247,1039
0,464,104
0,659,1040
0,3227,1041
0,2219,1042
0,1909,1043
0,2434,1044
0,656,1045
0,4071,1046
0,3102,1047
0,160,1048
0,1103,1049
0,1219,105
0,555,1050
0,1960,1051
0,1279,1052
0,1861,1053
0,1596,1054
0,2434,1055
0,1475,1056
0,1959,1057
0,2327,1058
0,2198,1059
0,1913,106
0,2386,1060
0,1427,1061
0,2096,1062
0,4139,1063
0,1378,1064
0,373,1065
0,76,1066
0,2490,1067
0,1861,1068
0,2142,1069
0,1629,107
0,3166,1070
0,3028,1071
0,3580,1072
0,2782,1073
0,369,1074
0,922,1075
0,2738,1076
0,337,1077
0,1841,1078
0,3563,1079
0,2000,108
0,1976,1080
0,961,1081
0,3631,1082
0,2032,1083
0,2042,1084
0,443,1085
0,474,1086
0,1578,1087
0,2933,1088
0,3073,1089
0,2465,109
0,1232,1090
0,1652,1091
0,647,1092
0,917,1093
0,1288,1094
0,1899,1095
0,1841,1096
0,1848,1097
0,3369,1098
0,2315,1099
0,2733,11
0,4015,110
0,3081,1100
0,2084,1101
0,295,1102
0,963,1103
0,1353,1104
0,694,1105
0,1976,1106
0,258,1107
0,1516,1108
0,868,1109
0,2071,111
0,1622,1110
0,3149,1111
0,264,1112
0,2439,1113
0,1765,1114
0,2858,1115
0,2370,1116
0,855,1117
0,1888,1118
0,1832,1119
0,3206,112
0,1941,1120
0,105,1121
0,5693,1122
0,928,1123
0,3593,1124
0,3013,1125
0,1004,1126
0,2429,1127
0,448,1128
0,596,1129
0,529,113
0,2755,1130
0,638,1131
0,2091,1132
0,4506,1133
0,3438,1134
0,2235,1135
0,2220,1136
0,572,1137
0,1304,1138
0,2484,1139
0,1509,114
0,2050,1140
0,634,1141
0,2059,1142
0,1717,1143
0,1025,1144
0,1492,1145
0,298,1146
0,293,1147
0,2701,1148
0,1323,1149
0,2224,115
0,2437,1150
0,243,1151
0,164,1152
0,936,1153
0,315,1154
0,2425,1155
0,728,1156
0,1454,1157
0,3035,1158
0,3412,1159
0,1964,116
0,1745,1160
0,3471,1161
0,3168,1162
0,456,1163
0,135,1164
0,3589,1165
0,591,1166
0,909,1167
0,488,1168
0,4445,1169
0,1173,117
0,574,1170
0,922,1171
0,1927,1172
0,1360,1173
0,3064,1174
0,3062,1175
0,2063,1176
0,3000,1177
0,1159,1178
0,2464,1179
0,2558,118
0,3071,1180
0,2374,1181
0,561,1182
0,3152,1183
0,2465,1184
0,1336,1185
0,3090,1186
0,3212,1187
0,1104,1188
0,2578,1189
0,1938,119
0,2950,1190
0,3307,1191
0,3130,1192
0,3059,1193
0,3073,1194
0,2458,1195
0,1165,1196
0,1234,1197
0,1050,1198
0,1661,1199
0,2716,12
0,342,120
0,500,1200
0,3016,1201
0,1718,1202
0,253,1203
0,1497,1204
0,1944,1205
0,1155,1206
0,1131,1207
0,3791,1208
0,2065,1209
0,2481,121
0,3089,1210
0,474,1211
0,3092,1212
0,3387,1213
0,3559,1214
0,2925,1215
0,3141,1216
0,2023,1217
0,1680,1218
0,2078,1219
0,2466,122
0,1617,1220
0,2231,1221
0,2162,1222
0,1717,1223
0,2056,1224
0,3182,1225
0,1753,1226
0,1101,1227
0,273,1228
0,1154,1229
0,2897,123
0,1668,1230
0,278,1231
0,462,1232
0,1308,1233
0,3378,1234
0,2298,1235
0,3220,1236
0,1029,1237
0,1853,1238
0,2779,1239
0,3797,124
0,2345,1240
0,564,1241
0,686,1242
0,2508,1243
0,988,1244
0,750,1245
0,1477,1246
0,1324,1247
0,1406,1248
0,2122,1249
0,2495,125
0,776,1250
0,2499,1251
0,376,1252
0,3411,1253
0,1682,1254
0,1952,1255
0,1016,1256
0,1347,1257
0,1017,1258
0,2646,1259
0,3194,126
0,1715,1260
0,156,1261
0,285,1262
0,2735,1263
0,3137,1264
0,1327,1265
0,177,1266
0,2620,1267
0,330,1268
0,2491,1269
0,1923,127
0,2806,1270
0,867,1271
0,254,1272
0,1602,1273
0,390,1274
0,4151,1275
0,2860,1276
0,3153,1277
0,1808,1278
0,1449,1279
0,1088,128
0,5394,1280
0,2548,1281
0,1048,1282
0,1912,1283
0,4055,1284
0,1692,1285
0,1765,1286
0,1877,1287
0,2283,1288
0,3311,1289
0,3135,129
0,1195,1290
0,1308,1291
0,3262,1292
0,3452,1293
0,2633,1294
0,1416,1295
0,1795,1296
0,3309,1297
0,900,1298
0,2926,1299
0,704,13
0,3327,130
0,950,1300
0,68,1301
0,3205,1302
0,2712,1303
0,342,1304
0,4399,1305
0,1762,1306
0,2275,1307
0,63,1308
0,1323,1309
0,431,131
0,983,1310
0,4446,1311
0,4066,1312
0,279,1313
0,494,1314
0,1069,1315
0,1469,1316
0,1594,1317
0,2541,1318
0,1213,1319
0,5262,132
0,1500,1320
0,1327,1321
0,2631,1322
0,3437,1323
0,1986,1324
0,2913,1325
0,1805,1326
0,1718,1327
0,3293,1328
0,614,1329
0,136,133
0,3189,1330
0,4004,1331
0,4637,1332
0,2131,1333
0,2749,1334
0,2353,1335
0,854,1336
0,938,1337
0,300,1338
0,3584,1339
0,1816,134
0,1211,1340
0,2554,1341
0,768,1342
0,2329,1343
0,258,1344
0,2225,1345
0,859,1346
0,3802,1347
0,312,1348
0,1746,1349
0,1698,135
0,3246,1350
0,1231,1351
0,1776,1352
0,2007,1353
0,456,1354
0,3014,1355
0,1950,1356
0,3119,1357
0,511,1358
0,2315,1359
0,976,136
0,99,1360
0,1779,1361
0,490,1362
0,4287,1363
0,2098,1364
0,3756,1365
0,1392,1366
0,1080,1367
0,1921,1368
0,3465,1369
0,262,137
0,1695,1370
0,3664,1371
0,2899,1372
0,1308,1373
0,2446,1374
0,2076,1375
0,1511,1376
0,1600,1377
0,2787,1378
0,826,1379
0,1973,138
0,1576,1380
0,190,1381
0,1906,1382
0,3138,1383
0,2760,1384
0,106,1385
0,549,1386
0,2020,1387
0,2681,1388
0,723,1389
0,2312,139
0,3563,1390
0,2582,1391
0,1980,1392
0,2039,1393
0,227,1394
0,1297,1395
0,108,1396
0,213,1397
0,2110,1398
0,3021,1399
0,1052,14
0,818,140
0,1982,1400
0,1228,1401
0,2466,1402
0,1597,1403
0,743,1404
0,2559,1405
0,1662,1406
0,2202,1407
0,68,1408
0,330,1409
0,2925,141
0,1623,1410
0,870,1411
0,1925,1412
0,1689,1413
0,1848,1414
0,1608,1415
0,3286,1416
0,1202,1417
0,553,1418
0,2101,1419
0,1248,142
0,1715,1420
0,846,1421
0,839,1422
0,1286,1423
0,3699,1424
0,1420,1425
0,2630,1426
0,1421,1427
0,441,1428
0,2057,1429
0,3166,143
0,414,1430
0,3094,1431
0,1997,1432
0,2883,1433
0,386,1434
0,954,1435
0,240,1436
0,3998,1437
0,2007,1438
0,3703,1439
0,1468,144
0,2350,1440
0,1062,1441
0,421,1442
0,2508,1443
0,1819,1444
0,1127,1445
0,355,1446
0,1646,1447
0,2499,1448
0,78,1449
0,3987,145
0,930,1450
0,1782,1451
0,4033,1452
0,2075,1453
0,185,1454
0,382,1455
0,1620,1456
0,458,1457
0,3563,1458
0,4141,1459
0,3636,146
0,2248,1460
0,119,1461
0,2328,1462
0,417,1463
0,2318,1464
0,148,1465
0,2992,1466
0,642,1467
0,1029,1468
0,2803,1469
0,248,147
0,2717,1470
0,3033,1471
0,1721,1472
0,3120,1473
0,3176,1474
0,2504,1475
0,564,1476
0,605,1477
0,1608,1478
0,2482,1479
0,2829,148
0,3489,1480
0,3074,1481
0,2551,1482
0,847,1483
0,2467,1484
0,1532,1485
0,1448,1486
0,2586,1487
0,1582,1488
0,2574,1489
0,453,149
0,2206,1490
0,2509,1491
0,2701,1492
0,3651,1493
0,1885,1494
0,2088,1495
0,3168,1496
0,3454,1497
0,3462,1498
0,1824,1499
0,2398,15
0,3969,150
0,315,1500
0,4221,1501
0,498,1502
0,2371,1503
0,2860,1504
0,2506,1505
0,2361,1506
0,1571,1507
0,2973,1508
0,203,1509
0,2650,151
0,3076,1510
0,1875,1511
0,2320,1512
0,2502,1513
0,231,1514
0,1519,1515
0,4452,1516
0,2313,1517
0,1557,1518
0,2565,1519
0,1730,152
0,704,1520
0,2239,1521
0,2496,1522
0,111,1523
0,2221,1524
0,816,1525
0,2462,1526
0,67,1527
0,2880,1528
0,1846,1529
0,2673,153
0,2142,1530
0,614,1531
0,594,1532
0,2544,1533
0,453,1534
0,1029,1535
0,2982,1536
0,2309,1537
0,2649,1538
0,1422,1539
0,1895,154
0,1987,1540
0,372,1541
0,2135,1542
0,2566,1543
0,1796,1544
0,1116,1545
0,3146,1546
0,876,1547
0,2566,1548
0,1975,1549
0,3325,155
0,1935,1550
0,2554,1551
0,1584,1552
0,146,1553
0,1369,1554
0,2511,1555
0,733,1556
0,2099,1557
0,1659,1558
0,746,1559
0,2084,156
0,3389,1560
0,1007,1561
0,1004,1562
0,2829,1563
0,2329,1564
0,2206,1565
0,2412,1566
0,435,1567
0,2118,1568
0,2010,1569
0,2440,157
0,75,1570
0,2231,1571
0,3290,1572
0,2420,1573
0,806,1574
0,313,1575
0,1642,1576
0,898,1577
0,1253,1578
0,3485,1579
0,108,158
0,264,1580
0,2412,1581
0,1895,1582
0,1875,1583
0,880,1584
0,2253,1585
0,2794,1586
0,600,1587
0,2413,1588
0,1654,1589
0,2809,159
0,4707,1590
0,2536,1591
0,3259,1592
0,2594,1593
0,735,1594
0,632,1595
0,293,1596
0,2175,1597
0,1195,1598
0,2362,1599
0,655,16
0,2424,160
0,2554,1600
0,763,1601
0,2112,1602
0,1351,1603
0,306,1604
