Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
12,417,11110111000011110000,2.0,1729
12,579,11110111000011110000,2.0,7258
12,660,11110111000011110000,2.0,11457
12,5601,11110111000011110000,2.0,1425
15,1968,11110111000011110000,2.0,3450
25,259,11110111000001110000,2.0,9680
25,502,11110111000001110000,2.0,28960
25,508,11110111000001110000,2.0,13760
25,2050,11110111000001110000,2.0,30880
25,2455,11110111000001110000,2.0,17840
25,3409,11110111000001110000,2.0,8800
25,3426,11110111000001110000,2.0,4080
25,3508,11110111000001110000,2.0,13600
25,3913,11110111000001110000,2.0,10640
25,7315,11110111000001110000,2.0,4240
29,10802,11111101011001100001,2.0,1248
37,14131,11110111111001110001,2.0,51912
55,379,11110111001011110000,2.0,5974
76,11011,11110101000001110000,2.0,220
80,404,10100001001001100000,2.0,464
86,1304,11111110111010101000,2.0,99120
87,108,11110111011011010000,2.0,825
97,105,11110111110001110000,2.0,22960
97,3580,11110111110001110000,2.0,42000
109,3510,11110111011111100001,2.0,135994
126,618,11110011010011110000,2.0,71732
128,5465,11110101111011110001,2.0,155742
129,12765,11111101000000100000,2.0,121
136,146,11110111011101110000,2.0,97825
136,1999,11110111011101110000,2.0,99330
136,3511,11110111011101110000,2.0,48461
137,2080,11110111011001110000,2.0,115320
145,5482,11110111111001110000,2.0,56682
145,5492,11110111111001110000,2.0,86832
145,10756,11110111111001110000,2.0,41004
146,12782,11110111011101110000,2.0,112775
156,160,11111101000001100000,2.0,600
156,161,11111101000001100000,2.0,156
156,238,11111101000001100000,2.0,552
157,159,11110101000001100000,2.0,368
157,5422,11110101000001100000,2.0,1081
157,10768,11110101000001100000,2.0,1380
157,11092,11110101000001100000,2.0,2024
159,213,11110101000001100000,2.0,192
160,238,11111101000001100000,2.0,2300
160,10933,11111101000001100000,2.0,600
161,11528,11111101000001100000,2.0,351
175,226,11111111111001110000,2.0,89250
180,188,11111111110101110000,2.0,14900
180,10875,11111111110101110000,2.0,13112
185,5530,11111111111001100000,2.0,28906
188,2114,11111111110101110000,2.0,27000
200,226,11111111111001110000,2.0,159750
200,5544,11111111111001110000,2.0,67521
234,2124,11111111010101110000,2.0,38745
238,10933,11111101000001100000,2.0,552
246,490,11110111001101110000,2.0,1568
246,5835,11110111001101110000,2.0,5632
249,268,11110111000001100000,2.0,57216
257,497,11111101000011110000,2.0,420
258,336,11110111000001110000,2.0,27710
258,340,11110111000001110000,2.0,97580
258,495,11110111000001110000,2.0,49300
258,498,11110111000001110000,2.0,63920
258,502,11110111000001110000,2.0,61540
259,418,11110111000001110000,2.0,16940
259,499,11110111000001110000,2.0,25652
259,583,11110111000001110000,2.0,76835
259,3652,11110111000001110000,2.0,17303
264,489,11110111000011110100,2.0,7832
319,323,10100001000001100000,2.0,760
319,484,10100001000001100000,2.0,440
323,402,10100001000001100000,2.0,285
323,484,10100001000001100000,2.0,209
323,5667,10100001000001100000,2.0,475
323,5831,10100001000001100000,2.0,779
333,337,11111111000011110000,2.0,20300
333,415,11111111000011110000,2.0,9860
333,577,11111111000011110000,2.0,23084
336,340,11110111000001110000,2.0,93562
336,418,11110111000001110000,2.0,22820
336,498,11110111000001110000,2.0,61288
336,580,11110111000001110000,2.0,66341
337,415,11111111000011110000,2.0,14875
337,577,11111111000011110000,2.0,34825
338,417,11110111000011110000,2.0,4459
338,579,11110111000011110000,2.0,18718
340,418,11110111000001110000,2.0,80360
340,502,11110111000001110000,2.0,207788
340,580,11110111000001110000,2.0,233618
340,3733,11110111000001110000,2.0,130298
340,3751,11110111000001110000,2.0,34440
340,3985,11110111000001110000,2.0,502250
349,429,11110111011001110000,2.0,76007
378,3789,11110011000011110000,2.0,20496
378,5967,11110011000011110000,2.0,9072
388,468,11100011000001110000,2.0,6042
397,559,11110011000001110000,2.0,21150
400,402,10100001000001100000,2.0,510
400,484,10100001000001100000,2.0,374
400,2343,10100001000001100000,2.0,952
402,484,10100001000001100000,2.0,165
402,2343,10100001000001100000,2.0,420
402,5667,10100001000001100000,2.0,375
407,649,11111111011101100000,2.0,5184
410,491,11111111111101100000,2.0,4350
415,577,11111111000011110000,2.0,16915
415,6004,11111111000011110000,2.0,21930
417,579,11110111000011110000,2.0,34762
417,687,11110111000011110000,2.0,69160
417,3822,11110111000011110000,2.0,14742
417,5601,11110111000011110000,2.0,6825
417,6006,11110111000011110000,2.0,22841
418,499,11110111000001110000,2.0,29680
418,580,11110111000001110000,2.0,56980
420,2365,11110111001011111000,2.0,22422
427,5772,11110111010101110000,2.0,74955
428,479,11111111011001110000,2.0,25755
430,14524,11110101010011110100,2.0,118925
456,2397,11100001000001100000,2.0,182
468,2250,11100011000001110000,2.0,8436
479,10928,11111111011001110000,2.0,33915
484,5831,10100001000001100000,2.0,451
489,678,11110111000011110100,2.0,63457
490,5835,11110111001101110000,2.0,8624
495,499,11110111000001110000,2.0,61480
495,502,11110111000001110000,2.0,104980
495,507,11110111000001110000,2.0,42340
498,502,11110111000001110000,2.0,136112
498,508,11110111000001110000,2.0,64672
498,580,11110111000001110000,2.0,153032
498,661,11110111000001110000,2.0,144760
498,669,11110111000001110000,2.0,168072
498,5841,11110111000001110000,2.0,192512
498,11192,11110111000001110000,2.0,56776
499,507,11110111000001110000,2.0,30952
499,583,11110111000001110000,2.0,134620
499,589,11110111000001110000,2.0,64448
499,11192,11110111000001110000,2.0,32012
500,578,11111111000001110000,2.0,5400
500,659,11111111000001110000,2.0,8250
500,689,11111111000001110000,2.0,66600
500,5843,11111111000001110000,2.0,12750
500,5855,11111111000001110000,2.0,31500
500,11201,11111111000001110000,2.0,13950
501,546,11110011000011110000,2.0,55358
502,508,11110111000001110000,2.0,62264
502,580,11110111000001110000,2.0,147334
502,661,11110111000001110000,2.0,139370
502,2455,11110111000001110000,2.0,80726
502,3913,11110111000001110000,2.0,48146
502,3931,11110111000001110000,2.0,153488
502,3985,11110111000001110000,2.0,316750
505,533,11111111000011110000,2.0,18900
505,577,11111111000011110000,2.0,26865
505,11198,11111111000011110000,2.0,12285
506,614,11111111000011110000,2.0,1892
507,589,11110111000001110000,2.0,44384
507,3990,11110111000001110000,2.0,7738
507,5934,11110111000001110000,2.0,80884
508,532,11110111000001110000,2.0,36292
508,580,11110111000001110000,2.0,70004
508,661,11110111000001110000,2.0,66220
508,669,11110111000001110000,2.0,76884
508,2455,11110111000001110000,2.0,38356
508,3913,11110111000001110000,2.0,22876
508,5851,11110111000001110000,2.0,44892
508,6016,11110111000001110000,2.0,119196
508,11197,11110111000001110000,2.0,35604
508,11227,11110111000001110000,2.0,51772
511,3427,11110101000011110000,2.0,72816
512,538,11110111010011110000,2.0,105452
513,541,11110011000001110000,2.0,15700
513,543,11110011000001110000,2.0,29202
516,5859,11110111000011110100,2.0,56244
517,519,11110111000011110000,2.0,23616
517,523,11110111000011110000,2.0,8323
517,3433,11110111000011110000,2.0,2214
517,5881,11110111000011110000,2.0,36777
517,11208,11110111000011110000,2.0,7503
517,11218,11110111000011110000,2.0,11972
517,11290,11110111000011110000,2.0,2501
517,11371,11110111000011110000,2.0,8118
519,531,11110111000011110000,2.0,62208
519,11208,11110111000011110000,2.0,105408
520,2463,11110111010001110000,2.0,89908
520,11293,11110111010001110000,2.0,296426
523,531,11110111000011110000,2.0,21924
523,684,11110111000011110000,2.0,128093
523,11214,11110111000011110000,2.0,53186
523,11218,11110111000011110000,2.0,59276
523,11224,11110111000011110000,2.0,33698
523,11296,11110111000011110000,2.0,32886
525,714,11100011000101110000,2.0,108992
526,534,11110011000011110000,2.0,139025
526,550,11110011000011110000,2.0,29880
526,562,11110011000011110000,2.0,7885
526,634,11110011000011110000,2.0,55610
531,684,11110111000011110000,2.0,68148
531,6039,11110111000011110000,2.0,39960
531,11214,11110111000011110000,2.0,28296
531,11224,11110111000011110000,2.0,17928
531,11385,11110111000011110000,2.0,38232
532,640,11110111000001110000,2.0,10550
532,5851,11110111000001110000,2.0,55071
532,5877,11110111000001110000,2.0,89253
532,5959,11110111000001110000,2.0,78492
532,11197,11110111000001110000,2.0,43677
532,11223,11110111000001110000,2.0,72795
532,11227,11110111000001110000,2.0,63511
533,605,11111111000011110000,2.0,17360
533,11198,11111111000011110000,2.0,12740
534,562,11110011000011110000,2.0,6365
534,5961,11110011000011110000,2.0,168840
536,5873,11111011000011110000,2.0,52976
538,11221,11110111010011110000,2.0,632069
539,5883,11100011010011110000,2.0,159580
540,559,11110011000001110000,2.0,8836
541,543,11110011000001110000,2.0,4650
541,2503,11110011000001110000,2.0,10300
541,5905,11110011000001110000,2.0,600
541,5968,11110011000001110000,2.0,700
543,5907,11110011000001110000,2.0,8091
543,11397,11110011000001110000,2.0,6510
546,621,11110011000011110000,2.0,7476
546,705,11110011000011110000,2.0,4717
549,633,11100011000011110000,2.0,5995
549,2574,11100011000011110000,2.0,8635
549,5898,11100011000011110000,2.0,8800
550,562,11110011000011110000,2.0,1368
550,634,11110011000011110000,2.0,9648
550,7840,11110011000011110000,2.0,4536
552,715,11100011000001110000,2.0,10706
561,5908,11110001000011110000,2.0,819
562,634,11110011000011110000,2.0,2546
564,647,11100011010001110000,2.0,44080
577,605,11111111000011110000,2.0,24676
577,6004,11111111000011110000,2.0,51342
578,657,11111111000001110000,2.0,18144
578,662,11111111000001110000,2.0,8676
578,686,11111111000001110000,2.0,3924
578,5843,11111111000001110000,2.0,3060
578,11297,11111111000001110000,2.0,3420
579,687,11110111000011110000,2.0,290320
579,6006,11110111000011110000,2.0,95882
580,3985,11110111000001110000,2.0,356125
580,11273,11110111000001110000,2.0,61457
581,5846,11111111000011110100,2.0,40480
581,5936,11111111000011110100,2.0,46000
583,589,11110111000001110000,2.0,193040
583,661,11110111000001110000,2.0,244475
584,5929,11110111010001110000,2.0,2246221
584,5939,11110111010001110000,2.0,525103
584,11274,11110111010001110000,2.0,1362790
584,14678,11110111010001110000,2.0,223002
587,659,11111111000001110000,2.0,3465
587,666,11111111000001110000,2.0,16506
587,667,11111111000001110000,2.0,13797
587,5924,11111111000001110000,2.0,6174
587,5931,11111111000001110000,2.0,24822
587,5932,11111111000001110000,2.0,11907
588,14682,11110101010001110100,2.0,37950
589,640,11110111000001110000,2.0,15200
589,661,11110111000001110000,2.0,117040
589,669,11110111000001110000,2.0,135888
589,3990,11110111000001110000,2.0,16112
589,5934,11110111000001110000,2.0,168416
589,6016,11110111000001110000,2.0,210672
594,11304,11110101000011110000,2.0,49227
597,603,11110011000101110000,2.0,306819
597,5970,11110011000101110000,2.0,141912
598,11308,11110111000011110000,2.0,35340
598,11371,11110111000011110000,2.0,15048
600,5964,11110011010011110000,2.0,911400
601,2626,11110111011001110000,2.0,403104
603,639,11110011000101110000,2.0,43431
605,11378,11111111000011110000,2.0,12648
610,5953,11100011000011110000,2.0,1916507
613,685,11110111000011110100,2.0,71862
613,697,11110111000011110100,2.0,172753
613,5878,11110111000011110100,2.0,35525
615,5958,11110011000011110100,2.0,423360
621,631,11110011000011110000,2.0,11256
621,705,11110011000011110000,2.0,4452
621,5976,11110011000011110000,2.0,15876
624,5889,11110011000111110100,2.0,22540
625,6052,11110111001001110000,2.0,2670
626,1138,11111101000000100000,2.0,793
630,714,11100011000101110000,2.0,43680
631,3790,11110011000011110000,2.0,18626
631,5976,11110011000011110000,2.0,25326
631,5986,11110011000011110000,2.0,14338
631,13267,11110011000011110000,2.0,4422
633,643,11100011000011110000,2.0,9047
633,2574,11100011000011110000,2.0,17113
633,5898,11100011000011110000,2.0,17440
633,5980,11100011000011110000,2.0,10355
636,2526,11100011011001110000,2.0,376062
