Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
326,9636,11111111011100100000,9.0,45974
407,9907,11111111011101100000,9.0,1491
459,14890,11110111000001110000,9.0,2592
459,14902,11110111000001110000,9.0,3645
519,14899,11110111000011110000,9.0,22152
524,14956,11111111000101110000,9.0,2178
532,14883,11110111000001110000,9.0,2548
533,14934,11111111000011110000,9.0,9888
533,14947,11111111000011110000,9.0,12360
605,14934,11111111000011110000,9.0,15648
605,14955,11111111000011110000,9.0,27384
614,14934,11111111000011110000,9.0,20736
614,14947,11111111000011110000,9.0,25920
629,14994,11111101000011100100,9.0,209
684,14899,11110111000011110000,9.0,58149
693,14839,11110111000101100000,9.0,19244
729,14732,11110110011101100000,9.0,13440
735,9221,11110010111100100000,9.0,2821
784,14054,11111110111100101000,9.0,6102
808,15861,11111010001000000000,9.0,336
809,9292,11111110111100000000,9.0,110716
809,14646,11111110111100000000,9.0,24920
809,14799,11111110111100000000,9.0,60164
809,15771,11111110111100000000,9.0,293344
809,15778,11111110111100000000,9.0,442152
852,14629,11110111000010100000,9.0,5106
854,9292,11111110111100000000,9.0,104807
893,14091,11111110011110000000,9.0,8192
899,10162,11111110111110000000,9.0,198913
899,10189,11111110111110000000,9.0,1628968
899,10192,11111110111110000000,9.0,1254682
916,8217,11110010000100000000,9.0,143
947,10192,11111110111110000000,9.0,203606
947,13435,11111110111110000000,9.0,68569
947,15379,11111110111110000000,9.0,64940
953,10197,11111110111100000000,9.0,957483
953,10201,11111110111100000000,9.0,1044375
953,13437,11111110111100000000,9.0,614928
953,13603,11111110111100000000,9.0,63498
953,14646,11111110111100000000,9.0,116970
962,15526,11111110111110100001,9.0,288272
971,15534,11111110111010101010,9.0,212660
993,12805,11110111000001110000,9.0,5292
993,14587,11110111000001110000,9.0,1372
1002,10000,11110010111100001000,9.0,139830
1060,8418,11110010001110000000,9.0,106808
1067,8422,11111110000000000000,9.0,168
1067,13492,11111110000000000000,9.0,168
1110,10000,11110010111100001000,9.0,255249
1123,8469,11110010000000000000,9.0,18565
1130,10438,11111110000000000000,9.0,372
1130,13678,11111110000000000000,9.0,527
1130,15750,11111110000000000000,9.0,1581
1132,8217,11110010000100000000,9.0,676
1184,8413,11111110000000000000,9.0,1302
1184,13678,11111110000000000000,9.0,714
1220,9232,11110110111110100000,9.0,118668
1222,9221,11110010111100100000,9.0,36582
1232,9721,11111010111110100000,9.0,1803694
1241,15120,11111110111110100000,9.0,164121
1241,15228,11111110111110100000,9.0,91821
1241,15283,11111110111110100000,9.0,72541
1259,15120,11111110111110100000,9.0,213153
1259,15228,11111110111110100000,9.0,119253
1259,15283,11111110111110100000,9.0,94213
1268,14728,11111110111100000000,9.0,7400
1268,14799,11111110111100000000,9.0,16900
1301,9223,11110110111110000000,9.0,41850
1322,9207,11110110111101100000,9.0,340725
1325,14568,11111110111100000000,9.0,40836
1325,14569,11111110111100000000,9.0,43788
1325,14574,11111110111100000000,9.0,116112
1325,14646,11111110111100000000,9.0,34440
1349,15282,11111110111110101100,9.0,79463
1379,14646,11111110111100000000,9.0,21840
1379,14728,11111110111100000000,9.0,23088
1381,9893,11111110111110101001,9.0,257040
1419,14476,11111111111111100000,9.0,124500
1421,15228,11111110111110100000,9.0,154305
1430,9373,11111110111100100000,9.0,207399
1475,14799,11111110111100000000,9.0,41743
