Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
12,15,11110111000011110000,1.0,1311
38,47,11100111011101110000,1.0,17640
56,2000,11111111011001110000,1.0,26572
81,162,11111111111001110000,1.0,13176
86,5432,11111110111010101000,1.0,27480
137,5483,11110111011001110000,1.0,45570
145,10837,11110111111001110000,1.0,92460
157,5503,11110101000001100000,1.0,1702
160,161,11111101000001100000,1.0,650
190,199,11110111111100111000,1.0,24111
200,209,11111111111001110000,1.0,38127
258,259,11110111000001110000,1.0,20570
259,340,11110111000001110000,1.0,69454
259,502,11110111000001110000,1.0,43802
319,400,10100001000001100000,1.0,1360
319,481,10100001000001100000,1.0,5480
323,5669,10100001000001100000,1.0,247
340,583,11110111000001110000,1.0,364490
378,621,11110011000011110000,1.0,9408
396,477,11110011000011100000,1.0,9682
400,481,10100001000001100000,1.0,4658
417,660,11110111000011110000,1.0,54873
418,661,11110111000001110000,1.0,53900
481,484,10100001000001100000,1.0,1507
489,516,11110111000011110100,1.0,38804
490,493,11110111001101110000,1.0,12005
495,498,11110111000001110000,1.0,109040
495,5841,11110111000001110000,1.0,148480
498,499,11110111000001110000,1.0,79712
498,507,11110111000001110000,1.0,54896
499,502,11110111000001110000,1.0,76744
499,508,11110111000001110000,1.0,36464
499,580,11110111000001110000,1.0,86284
499,661,11110111000001110000,1.0,81620
500,662,11111111000001110000,1.0,36150
502,583,11110111000001110000,1.0,229870
505,506,11111111000011110000,1.0,2970
506,533,11111111000011110000,1.0,3080
506,11198,11111111000011110000,1.0,2002
507,508,11110111000001110000,1.0,25112
507,669,11110111000001110000,1.0,65262
508,589,11110111000001110000,1.0,52288
510,2454,11110111000101110000,1.0,67620
513,540,11110011000001110000,1.0,29516
516,678,11110111000011110100,1.0,310868
517,598,11110111000011110000,1.0,3116
517,679,11110111000011110000,1.0,9143
520,5866,11110111010001110000,1.0,195026
526,535,11110011000011110000,1.0,105410
533,614,11111111000011110000,1.0,12040
534,535,11110011000011110000,1.0,85090
535,562,11110011000011110000,1.0,4826
540,541,11110011000001110000,1.0,4700
540,543,11110011000001110000,1.0,8742
541,559,11110011000001110000,1.0,4700
550,631,11110011000011110000,1.0,9648
559,2503,11110011000001110000,1.0,19364
559,5905,11110011000001110000,1.0,1128
561,642,11110001000011110000,1.0,3783
578,587,11111111000001110000,1.0,2268
578,659,11111111000001110000,1.0,1980
578,5924,11111111000001110000,1.0,3528
579,660,11110111000011110000,1.0,230346
580,583,11110111000001110000,1.0,258445
580,589,11110111000001110000,1.0,123728
580,661,11110111000001110000,1.0,156695
583,3985,11110111000001110000,1.0,555625
597,11289,11110011000101110000,1.0,307476
598,679,11110111000011110000,1.0,16948
598,11290,11110111000011110000,1.0,4636
600,618,11110011010011110000,1.0,232260
601,682,11110111011001110000,1.0,220779
605,614,11111111000011110000,1.0,10664
618,5964,11110011010011110000,1.0,391840
621,5967,11110011000011110000,1.0,6804
626,1139,11111101000000100000,1.0,416
627,708,11110011011101110000,1.0,29088
631,634,11110011000011110000,1.0,17956
657,659,11111111000001110000,1.0,27720
657,666,11111111000001110000,1.0,132048
657,6003,11111111000001110000,1.0,261072
659,662,11111111000001110000,1.0,13255
659,686,11111111000001110000,1.0,5995
660,687,11110111000011110000,1.0,458280
660,6006,11110111000011110000,1.0,151353
662,689,11111111000001110000,1.0,107004
666,667,11111111000001110000,1.0,57378
673,6019,11110111011101110000,1.0,1111074
679,11371,11110111000011110000,1.0,44154
682,2626,11110111011001110000,1.0,202464
684,687,11110111000011110000,1.0,479560
686,689,11111111000001110000,1.0,48396
689,11381,11111111000001110000,1.0,140304
696,6042,11110111000111110100,1.0,541728
705,6051,11110011000011110000,1.0,10070
842,11534,11111110111100100000,1.0,22113
950,1112,11111110111110101001,1.0,138260
1099,1153,10100001000001100000,1.0,595
1099,6445,10100001000001100000,1.0,782
1102,6448,10100001000000100100,1.0,1628
1138,1139,11111101000000100000,1.0,1952
1204,1213,10101001000001100000,1.0,300
1223,1241,11111110111110100000,1.0,115392
1223,1466,11111110111110100000,1.0,155058
1223,6569,11111110111110100000,1.0,463371
1244,1271,11111110111100001000,1.0,41541
1244,1487,11111110111100001000,1.0,24888
1244,11936,11111110111100001000,1.0,27816
1259,1421,11111110111110100000,1.0,266742
1269,1272,11111010111010001000,1.0,28188
1269,1755,11111010111010001000,1.0,117126
1275,1276,11111110111110000000,1.0,99902
1278,1521,11111010111100000000,1.0,68906
1278,6624,11111010111100000000,1.0,139653
1279,1765,11111010111010001000,1.0,136300
1282,6628,11111010111010001010,1.0,38760
1283,1526,11111110111100000000,1.0,22344
1286,1295,11111110111100000010,1.0,68359
1313,1340,11110110111111101100,1.0,1029000
1328,12020,11111110111110000000,1.0,11312
