Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
5,1690,11111110111110001000,7.0,54432
5,5031,11111110111110001000,7.0,48168
5,5087,11111110111110001000,7.0,212760
5,5280,11111110111110001000,7.0,182088
5,7172,11111110111110001000,7.0,287712
5,8097,11111110111110001000,7.0,65448
5,8174,11111110111110001000,7.0,353160
5,8360,11111110111110001000,7.0,461808
5,8621,11111110111110001000,7.0,188352
5,10054,11111110111110001000,7.0,115344
5,10124,11111110111110001000,7.0,155736
5,10322,11111110111110001000,7.0,167400
5,10622,11111110111110001000,7.0,194400
5,10652,11111110111110001000,7.0,39096
5,10673,11111110111110001000,7.0,171504
5,12383,11111110111110001000,7.0,72144
5,13444,11111110111110001000,7.0,65016
5,13967,11111110111110001000,7.0,125064
5,14921,11111110111110001000,7.0,29376
5,15023,11111110111110001000,7.0,46224
5,15645,11111110111110001000,7.0,73224
9,9340,11110111100011110000,7.0,1189805
12,4102,11110111000011110000,7.0,93571
12,6040,11110111000011110000,7.0,101517
12,6041,11110111000011110000,7.0,81241
12,8863,11110111000011110000,7.0,106175
12,8881,11110111000011110000,7.0,446209
12,9286,11110111000011110000,7.0,299893
12,11305,11110111000011110000,7.0,130287
12,11386,11110111000011110000,7.0,94530
12,13240,11110111000011110000,7.0,21235
12,13304,11110111000011110000,7.0,19043
12,13321,11110111000011110000,7.0,33154
12,13322,11110111000011110000,7.0,13700
12,13329,11110111000011110000,7.0,18358
12,14227,11110111000011110000,7.0,216871
12,14704,11110111000011110000,7.0,263862
12,14780,11110111000011110000,7.0,19454
12,14793,11110111000011110000,7.0,106038
13,4130,11111111100001110000,7.0,40508
15,6040,11110111000011110000,7.0,541671
15,6041,11110111000011110000,7.0,433483
15,7968,11110111000011110000,7.0,93568
15,11290,11110111000011110000,7.0,329681
15,11305,11110111000011110000,7.0,695181
15,11308,11110111000011110000,7.0,1543141
15,11371,11110111000011110000,7.0,286552
15,11386,11110111000011110000,7.0,504390
15,13240,11110111000011110000,7.0,113305
15,13304,11110111000011110000,7.0,101609
15,13321,11110111000011110000,7.0,176902
15,13322,11110111000011110000,7.0,73100
15,13329,11110111000011110000,7.0,97954
15,14780,11110111000011110000,7.0,103802
15,14899,11110111000011110000,7.0,1445187
18,7988,11110101000011110000,7.0,134418
18,14434,11110101000011110000,7.0,314502
25,2622,11110111000001110000,7.0,87690
25,3794,11110111000001110000,7.0,76590
25,5940,11110111000001110000,7.0,1036740
25,7491,11110111000001110000,7.0,304140
25,7518,11110111000001110000,7.0,83250
25,11327,11110111000001110000,7.0,291930
25,11376,11110111000001110000,7.0,634920
25,13158,11110111000001110000,7.0,61050
25,13250,11110111000001110000,7.0,164835
25,13275,11110111000001110000,7.0,193140
25,13332,11110111000001110000,7.0,122655
