Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
0,14741,11110111111010100000,8.0,9504
5,8504,11111110111110001000,8.0,4690
5,10297,11111110111110001000,8.0,3886
5,10655,11111110111110001000,8.0,13869
5,10664,11111110111110001000,8.0,19296
5,15544,11111110111110001000,8.0,6968
5,15788,11111110111110001000,8.0,24790
5,15936,11111110111110001000,8.0,4489
5,16017,11111110111110001000,8.0,2613
8,14815,11111111110101110001,8.0,7839
12,13249,11110111000011110000,8.0,3040
12,13330,11110111000011110000,8.0,2527
12,13331,11110111000011110000,8.0,2508
12,14707,11110111000011110000,8.0,2413
12,14708,11110111000011110000,8.0,2489
12,14789,11110111000011110000,8.0,1444
15,13249,11110111000011110000,8.0,11040
15,13330,11110111000011110000,8.0,9177
15,13331,11110111000011110000,8.0,9108
15,14707,11110111000011110000,8.0,8763
15,14708,11110111000011110000,8.0,9039
15,14789,11110111000011110000,8.0,5244
16,10307,11111111010101100000,8.0,9062
16,10386,11111111010101100000,8.0,19700
18,13324,11110101000011110000,8.0,6642
20,10159,11111111111111110000,8.0,47400
25,9135,11110111000001110000,8.0,8800
25,13320,11110111000001110000,8.0,10880
25,13323,11110111000001110000,8.0,10640
25,14481,11110111000001110000,8.0,3040
26,14805,11111111110001110000,8.0,4060
55,14766,11110111001011110000,8.0,18231
56,14953,11111111011001110000,8.0,48326
73,9816,11110111000011100000,8.0,14157
73,13296,11110111000011100000,8.0,13572
76,4526,11110101000001110000,8.0,275
76,9546,11110101000001110000,8.0,539
76,9916,11110101000001110000,8.0,913
76,14433,11110101000001110000,8.0,275
76,14750,11110101000001110000,8.0,1210
76,15063,11110101000001110000,8.0,737
76,15208,11110101000001110000,8.0,737
86,8490,11111110111010101000,8.0,24360
86,9956,11111110111010101000,8.0,15720
89,14410,11111111111101100000,8.0,25947
95,13677,11111110010010000000,8.0,253
97,13113,11110111110001110000,8.0,15680
104,9294,11111111111011100000,8.0,5328
117,7721,11110111010001110000,8.0,40080
117,9260,11110111010001110000,8.0,36907
117,9421,11110111010001110000,8.0,168169
117,13129,11110111010001110000,8.0,73647
117,13148,11110111010001110000,8.0,31062
117,14764,11110111010001110000,8.0,54275
118,9422,11110111011011110000,8.0,92304
129,9918,11111101000000100000,8.0,154
129,15255,11111101000000100000,8.0,121
129,15275,11111101000000100000,8.0,121
137,7720,11110111011001110000,8.0,59892
137,7953,11110111011001110000,8.0,233058
137,7990,11110111011001110000,8.0,155496
137,13138,11110111011001110000,8.0,171306
137,13308,11110111011001110000,8.0,68634
137,13336,11110111011001110000,8.0,128526
156,4409,11111101000001100000,8.0,528
156,4580,11111101000001100000,8.0,1152
156,9488,11111101000001100000,8.0,168
156,9820,11111101000001100000,8.0,480
156,9863,11111101000001100000,8.0,588
156,9928,11111101000001100000,8.0,936
156,14507,11111101000001100000,8.0,588
156,14588,11111101000001100000,8.0,756
156,14743,11111101000001100000,8.0,432
156,14833,11111101000001100000,8.0,468
156,14840,11111101000001100000,8.0,444
156,15166,11111101000001100000,8.0,912
156,15167,11111101000001100000,8.0,144
157,4464,11110101000001100000,8.0,345
157,9477,11110101000001100000,8.0,621
157,9699,11110101000001100000,8.0,2208
157,9804,11110101000001100000,8.0,345
157,14992,11110101000001100000,8.0,713
157,15001,11110101000001100000,8.0,299
157,15011,11110101000001100000,8.0,1173
159,9801,11110101000001100000,8.0,816
159,9804,11110101000001100000,8.0,240
159,9823,11110101000001100000,8.0,592
159,14581,11110101000001100000,8.0,192
159,14992,11110101000001100000,8.0,496
159,15001,11110101000001100000,8.0,208
160,7952,11111101000001100000,8.0,1150
160,9488,11111101000001100000,8.0,700
160,9768,11111101000001100000,8.0,7750
160,9917,11111101000001100000,8.0,5800
160,15110,11111101000001100000,8.0,5650
160,15167,11111101000001100000,8.0,600
160,15201,11111101000001100000,8.0,600
161,7942,11111101000001100000,8.0,520
161,9768,11111101000001100000,8.0,2015
161,9820,11111101000001100000,8.0,520
161,9928,11111101000001100000,8.0,1014
161,14743,11111101000001100000,8.0,468
161,14833,11111101000001100000,8.0,507
161,14935,11111101000001100000,8.0,286
161,15100,11111101000001100000,8.0,1274
161,15109,11111101000001100000,8.0,741
161,15166,11111101000001100000,8.0,988
161,15201,11111101000001100000,8.0,156
163,6960,11111111111101100000,8.0,64484
167,12228,11111111111101000000,8.0,24633
179,9833,11111111111100001000,8.0,6561
184,9299,11111111111101110000,8.0,5928
207,7864,11110111010011110000,8.0,465192
207,9251,11110111010011110000,8.0,81198
207,13192,11110111010011110000,8.0,40482
207,13219,11110111010011110000,8.0,342108
207,14668,11110111010011110000,8.0,50544
213,9544,11110101000001100000,8.0,156
213,9801,11110101000001100000,8.0,612
213,9804,11110101000001100000,8.0,180
213,9823,11110101000001100000,8.0,444
213,9862,11110101000001100000,8.0,828
213,14581,11110101000001100000,8.0,144
213,14992,11110101000001100000,8.0,372
213,15001,11110101000001100000,8.0,156
213,15042,11110101000001100000,8.0,144
213,15051,11110101000001100000,8.0,336
213,15055,11110101000001100000,8.0,348
213,15213,11110101000001100000,8.0,132
238,9488,11111101000001100000,8.0,644
238,9539,11111101000001100000,8.0,920
238,9548,11111101000001100000,8.0,1702
238,9917,11111101000001100000,8.0,5336
238,14588,11111101000001100000,8.0,2898
238,14840,11111101000001100000,8.0,1702
238,14885,11111101000001100000,8.0,598
238,14888,11111101000001100000,8.0,506
238,15009,11111101000001100000,8.0,4738
238,15110,11111101000001100000,8.0,5198
238,15167,11111101000001100000,8.0,552
241,9918,11111101000000100000,8.0,154
241,15255,11111101000000100000,8.0,121
252,9916,11110101000001110000,8.0,5395
252,14711,11110101000001110000,8.0,3380
252,15208,11110101000001110000,8.0,4355
256,8880,11110111000111110100,8.0,71045
257,9934,11111101000011110000,8.0,1022
258,12847,11110111000001110000,8.0,19720
258,13250,11110111000001110000,8.0,12240
258,13334,11110111000001110000,8.0,15640
258,14788,11110111000001110000,8.0,36720
259,13250,11110111000001110000,8.0,8712
259,13275,11110111000001110000,8.0,2420
259,13332,11110111000001110000,8.0,20570
259,13334,11110111000001110000,8.0,11132
259,14223,11110111000001110000,8.0,39325
259,14787,11110111000001110000,8.0,19602
259,14898,11110111000001110000,8.0,14762
260,9588,11111111000011110100,8.0,6771
264,14698,11110111000011110100,8.0,9504
268,9540,11110111000001100000,8.0,12516
268,14880,11110111000001100000,8.0,11622
307,7379,10100011000001110000,8.0,12177
333,12848,11111111000011110000,8.0,13572
333,14309,11111111000011110000,8.0,25404
336,14788,11110111000001110000,8.0,35208
336,14795,11110111000001110000,8.0,25102
337,8826,11111111000011110000,8.0,8050
337,14309,11111111000011110000,8.0,38325
337,14931,11111111000011110000,8.0,13825
337,14955,11111111000011110000,8.0,23450
337,15279,11111111000011110000,8.0,15925
338,8800,11110111000011110000,8.0,14504
338,9286,11110111000011110000,8.0,5439
338,13329,11110111000011110000,8.0,5831
338,13330,11110111000011110000,8.0,6517
338,14127,11110111000011110000,8.0,1078
338,14793,11110111000011110000,8.0,8036
340,13194,11110111000001110000,8.0,25830
340,13332,11110111000001110000,8.0,97580
340,13334,11110111000001110000,8.0,52808
340,14787,11110111000001110000,8.0,92988
350,14157,11111111010011110000,8.0,16851
350,14940,11111111010011110000,8.0,10275
378,8762,11110011000011110000,8.0,4480
378,8797,11110011000011110000,8.0,10528
379,14144,11110111001011110000,8.0,4466
379,14766,11110111001011110000,8.0,10266
410,6633,11111111111101100000,8.0,29250
410,11986,11111111111101100000,8.0,19800
410,12060,11111111111101100000,8.0,3950
414,14903,11111101000001110000,8.0,2205
415,8826,11111111000011110000,8.0,3910
415,8882,11111111000011110000,8.0,63835
416,12765,11111101000000100000,8.0,132
416,12793,11111101000000100000,8.0,192
417,8800,11110111000011110000,8.0,26936
417,8863,11110111000011110000,8.0,12831
417,8881,11110111000011110000,8.0,67067
417,9286,11110111000011110000,8.0,10101
417,13249,11110111000011110000,8.0,14560
417,14227,11110111000011110000,8.0,19565
417,14707,11110111000011110000,8.0,11557
417,14708,11110111000011110000,8.0,11921
418,13155,11110111000001110000,8.0,18620
418,13194,11110111000001110000,8.0,6300
418,13250,11110111000001110000,8.0,10080
418,13275,11110111000001110000,8.0,2800
418,14208,11110111000001110000,8.0,18760
418,14631,11110111000001110000,8.0,21140
418,14883,11110111000001110000,8.0,5320
