Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
8,14815,11111111110101110001,8.0,1225
653,15073,11111111111101101001,8.0,4340
734,10568,11111110111110101001,8.0,5280
734,13516,11111110111110101001,8.0,4710
785,8088,11111110111100101001,8.0,1776
785,10429,11111110111100101001,8.0,4107
840,8098,11111110111110000001,8.0,325
840,10592,11111110111110000001,8.0,1521
840,13436,11111110111110000001,8.0,208
840,13643,11111110111110000001,8.0,637
840,13751,11111110111110000001,8.0,1092
950,2905,11111110111110101001,8.0,19710
950,13516,11111110111110101001,8.0,11461
962,10670,11111110111110100001,8.0,2079
1112,2905,11111110111110101001,8.0,15390
1112,13516,11111110111110101001,8.0,8949
1187,8078,11111110111100001001,8.0,640
1187,8402,11111110111100001001,8.0,1440
1187,13425,11111110111100001001,8.0,640
1187,13637,11111110111100001001,8.0,592
1187,14566,11111110111100001001,8.0,752
1294,6458,11111110111110000001,8.0,1551
1294,11018,11111110111110000001,8.0,330
1381,9569,11111110111110101001,8.0,1012
1381,10568,11111110111110101001,8.0,4048
1381,15068,11111110111110101001,8.0,1334
1439,13951,11111110111100101001,8.0,1925
1449,14722,11111111111101101001,8.0,1786
1449,15073,11111111111101101001,8.0,5828
1463,4228,11111110111100001001,8.0,1392
1463,14978,11111110111100001001,8.0,1218
1571,8098,11111110111110000001,8.0,2725
1652,4228,11111110111100001001,8.0,1872
1730,13516,11111110111110101001,8.0,19939
1730,14965,11111110111110101001,8.0,3302
1793,9617,11111110111100101001,8.0,13064
1793,10186,11111110111100101001,8.0,37346
1793,10429,11111110111100101001,8.0,15762
1793,15370,11111110111100101001,8.0,6248
2702,14559,11111110111110001001,8.0,1608
2752,12341,11111110111110001001,8.0,756
2752,15230,11111110111110001001,8.0,774
2752,15743,11111110111110001001,8.0,1152
2798,10858,11111110111111100001,8.0,4032
2824,11264,11110111111111100001,8.0,5688
2896,10460,11111110111100101001,8.0,6688
2896,11588,11111110111100101001,8.0,6840
2901,15797,11111110111110000011,8.0,792
2905,15068,11111110111110101001,8.0,15660
2948,4228,11111110111100001001,8.0,2832
2948,14978,11111110111100001001,8.0,2478
2977,7223,11111010111100001001,8.0,6789
3059,5522,11111110111100001001,8.0,3900
3701,12138,11111110111100101001,8.0,644
3701,13951,11111110111100101001,8.0,1265
3786,8024,11111110111110000001,8.0,4758
3786,12074,11111110111110000001,8.0,2886
3786,13366,11111110111110000001,8.0,1248
3788,13951,11111110111100101001,8.0,3465
3788,14033,11111110111100101001,8.0,1323
3950,12051,11111110111110000011,8.0,1612
4178,12506,11111110111110000001,8.0,1508
4178,13771,11111110111110000001,8.0,1044
4217,13951,11111110111100101001,8.0,4455
4217,14033,11111110111100101001,8.0,1701
4218,5522,11111110111100001001,8.0,2430
4218,7034,11111110111100001001,8.0,1377
4218,8426,11111110111100001001,8.0,6561
4218,8510,11111110111100001001,8.0,4212
4218,13613,11111110111100001001,8.0,2511
4218,13637,11111110111100001001,8.0,2997
4218,13883,11111110111100001001,8.0,5994
4218,13925,11111110111100001001,8.0,3807
4220,12394,11111110111110101001,8.0,7500
4228,7022,11111110111100001001,8.0,2256
4228,8183,11111110111100001001,8.0,360
4228,8618,11111110111100001001,8.0,4680
4228,10400,11111110111100001001,8.0,1824
4228,12347,11111110111100001001,8.0,432
4228,12428,11111110111100001001,8.0,480
4228,12449,11111110111100001001,8.0,1128
4228,13529,11111110111100001001,8.0,264
4228,13925,11111110111100001001,8.0,1128
4331,12074,11111110111110000001,8.0,1961
4331,12506,11111110111110000001,8.0,2756
4382,13951,11111110111100101001,8.0,4785
4382,14033,11111110111100101001,8.0,1827
4430,13516,11111110111110101001,8.0,24649
4436,12394,11111110111110101001,8.0,4350
4484,12122,11111110111110001001,8.0,1250
4487,12122,11111110111110001001,8.0,2800
4489,8375,11111110111110001001,8.0,11895
4489,12122,11111110111110001001,8.0,1625
4489,12341,11111110111110001001,8.0,2730
4493,12347,11111110111100001001,8.0,648
4502,12074,11111110111110000001,8.0,777
4502,13771,11111110111110000001,8.0,756
4538,5522,11111110111100001001,8.0,6210
4592,8088,11111110111100101001,8.0,6624
4595,8098,11111110111110000001,8.0,2000
4595,13366,11111110111110000001,8.0,1280
4646,14566,11111110111100001001,8.0,2867
5082,6458,11111110111110000001,8.0,4794
5132,13516,11111110111110101001,8.0,10048
5194,8294,11111110111100101001,8.0,8178
5194,9617,11111110111100101001,8.0,4324
5194,11588,11111110111100101001,8.0,2115
5349,15983,11111111111100000001,8.0,780
5431,13907,11110110111110101001,8.0,1320
5441,13587,11111110111110000011,8.0,611
5441,14560,11111110111110000011,8.0,611
5441,15957,11111110111110000011,8.0,390
5511,15073,11111111111101101001,8.0,3224
5521,15073,11111111111101101001,8.0,3596
5522,13425,11111110111100001001,8.0,1200
5522,13637,11111110111100001001,8.0,1110
5522,13925,11111110111100001001,8.0,1410
6080,14023,11101110111100101001,8.0,12696
6455,13516,11111110111110101001,8.0,3925
6458,8098,11111110111110000001,8.0,3525
6458,13426,11111110111110000001,8.0,7473
6458,13436,11111110111110000001,8.0,2256
