Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
489,516,11110111000011110100,1.0,3159
516,678,11110111000011110100,1.0,25623
696,6042,11110111000111110100,1.0,49558
1102,6448,10100001000000100100,1.0,363
1313,1340,11110110111111101100,1.0,9828
1900,1901,11111110111110101100,1.0,43100
2204,2213,10100001000111110100,1.0,13377
2619,2628,11110101000000100100,1.0,156
2643,13335,11110111010100110100,1.0,10224
2807,8153,11111110111100101100,1.0,9130
3152,3395,11111110111110101100,1.0,6798
3276,3285,11111010111110101100,1.0,10150
3285,8631,11111010111110101100,1.0,17570
3436,3517,11110111000111110100,1.0,1512
4006,9352,11110111000000110100,1.0,420
5742,5745,11110001000001100100,1.0,660
5869,5878,11110111000011110100,1.0,1710
5878,5879,11110111000011110100,1.0,2128
5958,5985,11110011000011110100,1.0,20280
5979,5981,11100011000111110100,1.0,2916
6015,7959,11110111000000110100,1.0,3870
6024,11370,11110111001011110100,1.0,8142
6027,6036,11110111011111110100,1.0,99207
6712,6713,11111110111110101100,1.0,79202
7461,7462,11110111111011110100,1.0,2068
7492,7493,11110111000100110100,1.0,1984
7493,7502,11110111000100110100,1.0,1248
7629,7631,10100001000111110100,1.0,5187
8550,8631,11111010111110101100,1.0,22841
8578,13924,11111010111110101100,1.0,7434
9743,9746,11111111011100100100,1.0,792
9762,9924,11111111000000110100,1.0,9430
9817,9871,11110101000001100100,1.0,1224
9821,9875,11111101010001100100,1.0,442
9826,9827,11110101000000110100,1.0,1924
9871,9880,11110101000001100100,1.0,1700
11094,11096,11110101000001100100,1.0,660
11231,14633,11110101010011110100,1.0,500
11364,11365,11110111011111110100,1.0,16704
11995,12022,11111010111110100100,1.0,6050
12185,12266,11111110111110001100,1.0,21091
12260,12266,11111110111110001100,1.0,15589
12266,12509,11111110111110001100,1.0,14541
12313,12556,11111110111110101100,1.0,9464
12427,12589,11111010111110001100,1.0,3551
12509,12527,11111110111110001100,1.0,8991
12527,12608,11111110111110001100,1.0,11340
12589,12607,11111010111110001100,1.0,5459
12835,14293,11110111111011110100,1.0,3960
13010,13037,11110101000000100100,1.0,187
13167,14625,11110111000011110100,1.0,936
14292,14293,11110111111011110100,1.0,2560
14625,14626,11110111000011110100,1.0,1968
14884,15046,11110101000000100100,1.0,225
14949,14952,11111111010011110100,1.0,680
14960,15284,11111110111110001100,1.0,2310
15284,16013,11111110111110001100,1.0,6230
15336,15337,11111010110110000100,1.0,2183
15968,15971,11111110111110001100,1.0,1952
