Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
326,9636,11111111011100100000,9.0,756
407,9907,11111111011101100000,9.0,168
729,14732,11110110011101100000,9.0,2784
735,9221,11110010111100100000,9.0,182
784,14054,11111110111100101000,9.0,1470
809,9292,11111110111100000000,9.0,803
809,14646,11111110111100000000,9.0,572
809,14799,11111110111100000000,9.0,1221
809,15771,11111110111100000000,9.0,616
809,15778,11111110111100000000,9.0,3564
854,9292,11111110111100000000,9.0,1752
893,14091,11111110011110000000,9.0,2432
899,10162,11111110111110000000,9.0,9246
899,10189,11111110111110000000,9.0,45402
899,10192,11111110111110000000,9.0,33258
947,10192,11111110111110000000,9.0,41934
947,13435,11111110111110000000,9.0,31320
947,15379,11111110111110000000,9.0,32538
953,10197,11111110111100000000,9.0,29040
953,10201,11111110111100000000,9.0,54252
953,13437,11111110111100000000,9.0,12012
953,13603,11111110111100000000,9.0,8976
953,14646,11111110111100000000,9.0,6864
962,15526,11111110111110100001,9.0,11340
971,15534,11111110111010101010,9.0,4185
1002,10000,11110010111100001000,9.0,7670
1110,10000,11110010111100001000,9.0,1950
1220,9232,11110110111110100000,9.0,20790
1222,9221,11110010111100100000,9.0,5109
1232,9721,11111010111110100000,9.0,366415
1241,15120,11111110111110100000,9.0,6862
1241,15228,11111110111110100000,9.0,5256
1241,15283,11111110111110100000,9.0,8322
1259,15120,11111110111110100000,9.0,14946
1259,15228,11111110111110100000,9.0,11448
1259,15283,11111110111110100000,9.0,18126
1268,14728,11111110111100000000,9.0,5125
1268,14799,11111110111100000000,9.0,13875
1301,9223,11110110111110000000,9.0,3424
1322,9207,11110110111101100000,9.0,48070
1325,14568,11111110111100000000,9.0,4704
1325,14569,11111110111100000000,9.0,19551
1325,14574,11111110111100000000,9.0,22050
1325,14646,11111110111100000000,9.0,7644
1349,15282,11111110111110101100,9.0,13485
1379,14646,11111110111100000000,9.0,5980
1379,14728,11111110111100000000,9.0,4715
1381,9893,11111110111110101001,9.0,3290
1419,14476,11111111111111100000,9.0,175854
1421,15228,11111110111110100000,9.0,17028
1430,9373,11111110111100100000,9.0,47158
1475,14799,11111110111100000000,9.0,8436
1475,14980,11111110111100000000,9.0,1216
1490,14928,11111110111010001000,9.0,6672
1490,14968,11111110111010001000,9.0,19182
1493,14968,11111110111010001000,9.0,13455
1534,8939,11111111111111100000,9.0,23265
1556,9291,11111010111110000000,9.0,18090
1556,9507,11111010111110000000,9.0,35175
1556,9937,11111010111110000000,9.0,17286
1563,9937,11111010111110000000,9.0,12900
1564,9291,11111010111110000000,9.0,25200
1564,9507,11111010111110000000,9.0,49000
1565,15175,11111010111100000000,9.0,14151
1568,9628,11111110111110000000,9.0,44431
1568,9637,11111110111110000000,9.0,13867
1644,9560,11111110111110001000,9.0,61380
1644,14852,11111110111110001000,9.0,18590
1646,9292,11111110111100000000,9.0,10366
1646,14646,11111110111100000000,9.0,7384
1646,14728,11111110111100000000,9.0,5822
1706,14920,11111110111110100000,9.0,14280
1711,9615,11111110111110100000,9.0,201180
1715,9618,11111110111110000000,9.0,4556
1715,9637,11111110111110000000,9.0,3332
1720,9615,11111110111110100000,9.0,117180
1721,9777,11111110111100100000,9.0,57128
1724,9618,11111110111110000000,9.0,4221
1724,9628,11111110111110000000,9.0,9891
1724,14967,11111110111110000000,9.0,6615
1727,14475,11111110111100001000,9.0,41856
1727,15121,11111110111100001000,9.0,18048
1739,14478,11111110111010101000,9.0,199080
1742,9618,11111110111110000000,9.0,6365
1742,9637,11111110111110000000,9.0,4655
1748,9627,11111110111100101000,9.0,45297
1751,9618,11111110111110000000,9.0,7571
1751,9628,11111110111110000000,9.0,17741
1751,14967,11111110111110000000,9.0,11865
1754,14556,11111110111110000000,9.0,34986
1754,14967,11111110111110000000,9.0,15435
1783,14972,11111110111110000000,9.0,39582
1784,9220,11110110111100100000,9.0,20672
1787,9628,11111110111110000000,9.0,26062
1787,9637,11111110111110000000,9.0,8134
1787,14967,11111110111110000000,9.0,17430
1790,14968,11111110111010001000,9.0,11523
1792,9779,11111110111100111000,9.0,841100
1792,15125,11111110111100111000,9.0,384318
1796,9510,11111110111110001000,9.0,18135
1798,9507,11111010111110000000,9.0,42700
1800,9050,11111110111100100000,9.0,112224
1800,9782,11111110111100100000,9.0,133767
1800,14315,11111110111100100000,9.0,60621
1800,14857,11111110111100100000,9.0,107214
1802,14398,11111110111110101100,9.0,43368
1803,9505,11111010111010001000,9.0,28500
1804,9510,11111110111110001000,9.0,26325
1804,9668,11111110111110001000,9.0,39825
1804,14852,11111110111110001000,9.0,22815
1804,15023,11111110111110001000,9.0,24165
1805,9510,11111110111110001000,9.0,13650
1807,9048,11111010111110001000,9.0,40560
1807,9666,11111010111110001000,9.0,57408
1808,9507,11111010111110000000,9.0,24150
1814,14968,11111110111010001000,9.0,22770
1817,14967,11111110111110000000,9.0,27615
1819,9507,11111010111110000000,9.0,501375
1820,9615,11111110111110100000,9.0,283920
1820,15127,11111110111110100000,9.0,358956
1823,9504,11111110111100001000,9.0,14935
1823,15121,11111110111100001000,9.0,20445
1826,9045,11111110111110000000,9.0,31354
1826,14556,11111110111110000000,9.0,29036
1832,9622,11111110111100000000,9.0,4982
1832,14397,11111110111100000000,9.0,7896
1832,14568,11111110111100000000,9.0,3008
1832,14569,11111110111100000000,9.0,12502
1832,14964,11111110111100000000,9.0,9776
1835,9504,11111110111100001000,9.0,16171
1835,15121,11111110111100001000,9.0,22137
1870,9740,11111110111110000010,9.0,23088
1873,14480,11111110111110100010,9.0,101545
1876,14156,11111110111100000000,9.0,21510
1876,14397,11111110111100000000,9.0,40152
1876,15032,11111110111100000000,9.0,16252
1876,15072,11111110111100000000,9.0,141010
1878,15067,11111010111100100000,9.0,96580
1884,14156,11111110111100000000,9.0,18135
1888,9558,11111010111110001100,9.0,91160
1900,9566,11111110111110101100,9.0,698118
1901,14398,11111110111110101100,9.0,91728
1911,14851,11111010111110001100,9.0,67984
1916,9507,11111010111110000000,9.0,75075
2114,12223,11111111110101110000,9.0,7952
2675,14568,11111110111100000000,9.0,3744
2675,14569,11111110111100000000,9.0,15561
2675,14574,11111110111100000000,9.0,17550
2675,14728,11111110111100000000,9.0,4797
2678,14568,11111110111100000000,9.0,2560
2678,14569,11111110111100000000,9.0,10640
2678,15139,11111110111100000000,9.0,2960
2690,15120,11111110111110100000,9.0,40326
2690,15228,11111110111110100000,9.0,30888
2690,15283,11111110111110100000,9.0,48906
2699,9721,11111010111110100000,9.0,422240
2715,15067,11111010111100100000,9.0,97680
2717,9373,11111110111100100000,9.0,83512
2717,9777,11111110111100100000,9.0,84656
2742,11801,11111110111100001000,9.0,40420
2743,11799,11111110111100000000,9.0,11739
2743,11855,11111110111100000000,9.0,6149
2744,11799,11111110111100000000,9.0,6279
2751,11801,11111110111100001000,9.0,8428
2806,15015,11111010111110100000,9.0,59268
2817,11587,11111010111110001000,9.0,65688
2837,14646,11111110111100000000,9.0,4160
2837,14728,11111110111100000000,9.0,3280
2842,14736,11111111111100100010,9.0,113700
2847,15032,11111110111100000000,9.0,4624
2850,14410,11111111111101100000,9.0,48604
2864,14646,11111110111100000000,9.0,6812
2864,14728,11111110111100000000,9.0,5371
2877,14716,11111111111111001000,9.0,76076
2887,6239,11111110111100100000,9.0,103824
2887,9050,11111110111100100000,9.0,225792
2887,14477,11111110111100100000,9.0,282240
2887,14717,11111110111100100000,9.0,30240
2887,15233,11111110111100100000,9.0,223776
2902,5591,11111110111100000000,9.0,8528
2902,11753,11111110111100000000,9.0,10192
2902,11799,11111110111100000000,9.0,4368
2905,6404,11111110111110101001,9.0,135904
2905,6455,11111110111110101001,9.0,151776
2905,11585,11111110111110101001,9.0,80352
2918,9628,11111110111110000000,9.0,29516
2918,9637,11111110111110000000,9.0,9212
2921,9628,11111110111110000000,9.0,16171
2921,9637,11111110111110000000,9.0,5047
2921,14967,11111110111110000000,9.0,10815
2924,9622,11111110111100000000,9.0,25175
2924,14728,11111110111100000000,9.0,19475
2924,14980,11111110111100000000,9.0,7600
2942,9936,11111110111110000000,9.0,56244
2942,14967,11111110111110000000,9.0,45780
2998,14972,11111110111110000000,9.0,2349
2999,9628,11111110111110000000,9.0,16642
2999,9637,11111110111110000000,9.0,5194
3026,14646,11111110111100000000,9.0,20488
3026,14980,11111110111100000000,9.0,6304
3026,14983,11111110111100000000,9.0,18912
3029,9628,11111110111110000000,9.0,49926
3029,9637,11111110111110000000,9.0,15582
