Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
8,2125,11111111110101110001,5.0,2737
9,14262,11110111100011110000,5.0,9558
10,7436,11110101111011110100,5.0,50148
11,15485,11111111111001100001,5.0,364
12,598,11110111000011110000,5.0,1444
12,679,11110111000011110000,5.0,4237
12,2156,11110111000011110000,5.0,2869
12,2194,11110111000011110000,5.0,6878
12,2424,11110111000011110000,5.0,646
12,3526,11110111000011110000,5.0,10887
12,3831,11110111000011110000,5.0,2052
12,5881,11110111000011110000,5.0,17043
12,5935,11110111000011110000,5.0,7904
12,8835,11110111000011110000,5.0,2375
12,9168,11110111000011110000,5.0,2432
12,11254,11110111000011110000,5.0,1672
12,11255,11110111000011110000,5.0,1330
12,11277,11110111000011110000,5.0,2052
12,11282,11110111000011110000,5.0,1805
12,11295,11110111000011110000,5.0,6574
12,11300,11110111000011110000,5.0,2850
12,11316,11110111000011110000,5.0,1786
12,11322,11110111000011110000,5.0,2945
12,12798,11110111000011110000,5.0,456
12,12804,11110111000011110000,5.0,1197
12,12838,11110111000011110000,5.0,2299
12,13056,11110111000011110000,5.0,2641
12,13132,11110111000011110000,5.0,1064
12,14119,11110111000011110000,5.0,874
12,14120,11110111000011110000,5.0,741
12,14127,11110111000011110000,5.0,418
12,14137,11110111000011110000,5.0,2432
12,14181,11110111000011110000,5.0,1786
12,14598,11110111000011110000,5.0,1938
12,14745,11110111000011110000,5.0,494
12,14781,11110111000011110000,5.0,2717
15,517,11110111000011110000,5.0,2829
15,670,11110111000011110000,5.0,33810
15,2136,11110111000011110000,5.0,8625
15,3433,11110111000011110000,5.0,3726
15,3535,11110111000011110000,5.0,16008
15,3792,11110111000011110000,5.0,5520
15,3796,11110111000011110000,5.0,3243
15,3940,11110111000011110000,5.0,11799
15,5854,11110111000011110000,5.0,15111
15,7701,11110111000011110000,5.0,18768
15,7801,11110111000011110000,5.0,31671
15,8770,11110111000011110000,5.0,2346
15,8771,11110111000011110000,5.0,2139
15,8788,11110111000011110000,5.0,7797
15,8800,11110111000011110000,5.0,20424
15,8832,11110111000011110000,5.0,4968
15,8862,11110111000011110000,5.0,36363
15,9169,11110111000011110000,5.0,11661
15,11200,11110111000011110000,5.0,16422
15,11208,11110111000011110000,5.0,12627
15,11218,11110111000011110000,5.0,20148
15,11230,11110111000011110000,5.0,23598
15,11245,11110111000011110000,5.0,2691
15,11277,11110111000011110000,5.0,7452
15,11295,11110111000011110000,5.0,23874
15,11322,11110111000011110000,5.0,10695
15,11337,11110111000011110000,5.0,6141
15,12798,11110111000011110000,5.0,1656
15,13132,11110111000011110000,5.0,3864
15,13147,11110111000011110000,5.0,11799
15,14196,11110111000011110000,5.0,8970
15,14219,11110111000011110000,5.0,16974
15,14226,11110111000011110000,5.0,18354
15,14424,11110111000011110000,5.0,6555
15,14598,11110111000011110000,5.0,7038
15,14889,11110111000011110000,5.0,6348
16,9385,11111111010101100000,5.0,58282
18,2639,11110101000011110000,5.0,1296
18,2667,11110101000011110000,5.0,2997
18,3496,11110101000011110000,5.0,4860
18,3653,11110101000011110000,5.0,3969
18,7716,11110101000011110000,5.0,1944
18,8755,11110101000011110000,5.0,1215
18,9825,11110101000011110000,5.0,7290
18,11091,11110101000011110000,5.0,2592
18,11629,11110101000011110000,5.0,3564
18,12824,11110101000011110000,5.0,3159
18,14107,11110101000011110000,5.0,5265
18,14111,11110101000011110000,5.0,1134
18,14442,11110101000011110000,5.0,5751
18,14742,11110101000011110000,5.0,2106
20,5921,11111111111111110000,5.0,12838
20,14333,11111111111111110000,5.0,2499
24,2371,11111101000101110000,5.0,11664
24,2595,11111101000101110000,5.0,8100
25,336,11110111000001110000,5.0,13040
25,2425,11110111000001110000,5.0,3600
25,3732,11110111000001110000,5.0,18080
25,3824,11110111000001110000,5.0,10560
25,3987,11110111000001110000,5.0,5600
25,3990,11110111000001110000,5.0,4240
25,4022,11110111000001110000,5.0,23600
25,5499,11110111000001110000,5.0,17120
25,5841,11110111000001110000,5.0,40960
25,5877,11110111000001110000,5.0,33840
25,5934,11110111000001110000,5.0,44320
25,5959,11110111000001110000,5.0,29760
25,6012,11110111000001110000,5.0,24320
25,8844,11110111000001110000,5.0,22080
25,8846,11110111000001110000,5.0,5360
25,9079,11110111000001110000,5.0,12640
25,9177,11110111000001110000,5.0,9840
25,11192,11110111000001110000,5.0,12080
25,11223,11110111000001110000,5.0,27600
25,11250,11110111000001110000,5.0,1760
25,11360,11110111000001110000,5.0,7040
