Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
256,8880,11110111000111110100,8.0,12564
260,9588,11111111000011110100,8.0,936
264,14698,11110111000011110100,8.0,375
514,14189,11110101000011100100,8.0,315
516,7711,11110111000011110100,8.0,12285
613,14109,11110111000011110100,8.0,297
629,9771,11111101000011100100,8.0,782
648,11687,11111101011111100100,8.0,1650
685,14178,11110111000011110100,8.0,4360
692,12771,11110111011111110100,8.0,16740
697,14109,11110111000011110100,8.0,3025
721,8783,11111111000111110100,8.0,1566
1111,10266,11111010011110001100,8.0,4446
1207,9705,10100001000000100100,8.0,408
1267,13833,11111010111110101100,8.0,14248
1267,15768,11111010111110101100,8.0,3120
1349,8668,11111110111110101100,8.0,12825
1349,14398,11111110111110101100,8.0,4161
1412,13861,11111110111111101100,8.0,8614
1674,8045,11111010111110001100,8.0,2345
1674,10012,11111010111110001100,8.0,3082
1696,13860,11111010111110000100,8.0,1035
1697,9973,11111110111110001100,8.0,2178
1697,15399,11111110111110001100,8.0,1848
1712,9566,11111110111110101100,8.0,6370
1712,14398,11111110111110101100,8.0,5110
1712,15451,11111110111110101100,8.0,4970
1801,8241,11111110111110100100,8.0,35207
1801,8252,11111110111110100100,8.0,10900
1801,15528,11111110111110100100,8.0,6867
1868,13525,11111110111110001100,8.0,2915
1888,13743,11111010111110001100,8.0,6996
1888,14851,11111010111110001100,8.0,1408
1888,15363,11111010111110001100,8.0,880
1888,15696,11111010111110001100,8.0,4972
1900,10268,11111110111110101100,8.0,98699
1900,11426,11111110111110101100,8.0,13361
1900,14398,11111110111110101100,8.0,31463
1901,9566,11111110111110101100,8.0,9100
1901,15451,11111110111110101100,8.0,7100
1911,9558,11111010111110001100,8.0,21294
2145,14687,11110101000011110100,8.0,2628
2145,14848,11110101000011110100,8.0,684
2183,9762,11111111000000110100,8.0,1610
2183,9924,11111111000000110100,8.0,1148
2183,15099,11111111000000110100,8.0,686
2596,10853,11111101000001100100,8.0,204
2619,9663,11110101000000100100,8.0,1092
2619,9814,11110101000000100100,8.0,273
2619,11014,11110101000000100100,8.0,442
2619,14884,11110101000000100100,8.0,195
2619,15046,11110101000000100100,8.0,195
2619,15217,11110101000000100100,8.0,676
2623,9873,11110101000001100100,8.0,192
2623,10770,11110101000001100100,8.0,156
2623,11094,11110101000001100100,8.0,396
2623,11096,11110101000001100100,8.0,240
2623,14991,11110101000001100100,8.0,300
2628,9663,11110101000000100100,8.0,1008
2628,11014,11110101000000100100,8.0,408
2632,9642,11110101001000110100,8.0,616
2638,9870,11110111000000110100,8.0,5248
2672,14893,11110101000011110100,8.0,522
2681,15239,11111110111110001100,8.0,19370
2789,11695,11110110111110101100,8.0,112035
2834,9049,11111110111110001100,8.0,36160
2834,10380,11111110111110001100,8.0,3955
2834,10621,11111110111110001100,8.0,10848
2895,12412,11111110111110101100,8.0,4928
2895,15896,11111110111110101100,8.0,4048
2914,9293,11111110111110001100,8.0,9555
2914,12260,11111110111110001100,8.0,23205
2914,15239,11111110111110001100,8.0,12675
3141,7153,11111010111110001100,8.0,27280
3141,10012,11111010111110001100,8.0,8096
3141,12427,11111010111110001100,8.0,11792
3152,11426,11111110111110101100,8.0,3193
3184,12375,11111010111110001100,8.0,3248
3184,15696,11111010111110001100,8.0,6328
3248,9049,11111110111110001100,8.0,48640
3249,9566,11111110111110101100,8.0,19565
3249,10268,11111110111110101100,8.0,49235
3249,11426,11111110111110101100,8.0,6665
3259,9566,11111110111110101100,8.0,23569
3259,10268,11111110111110101100,8.0,59311
3259,11426,11111110111110101100,8.0,8029
3259,14398,11111110111110101100,8.0,18907
3395,11426,11111110111110101100,8.0,2046
3395,14398,11111110111110101100,8.0,4818
3436,7758,11110111000111110100,8.0,1647
3499,6042,11110111000111110100,8.0,16330
3499,13169,11110111000111110100,8.0,1610
3517,7758,11110111000111110100,8.0,3416
3517,11196,11110111000111110100,8.0,1680
3832,5859,11110111000011110100,8.0,1258
3873,5878,11110111000011110100,8.0,912
3873,5879,11110111000011110100,8.0,1344
4057,12780,11110111011011110100,8.0,3300
4077,9547,11110101000000000100,8.0,196
4143,11066,11110101000001100100,8.0,360
4143,11094,11110101000001100100,8.0,660
4143,14551,11110101000001100100,8.0,240
4162,7098,11111010111110001100,8.0,17680
4162,7128,11111010111110001100,8.0,61568
4162,7153,11111010111110001100,8.0,32240
4162,12030,11111010111110001100,8.0,26832
4162,12375,11111010111110001100,8.0,12064
4162,12607,11111010111110001100,8.0,21424
4203,11894,11111101000001100100,8.0,480
4263,5846,11111111000011110100,8.0,4000
4263,11189,11111111000011110100,8.0,1250
4353,12929,11110101000001100100,8.0,247
4426,12828,11111111000000110100,8.0,736
4427,12746,11111101011001010100,8.0,539
4461,7978,11110101000000110100,8.0,714
4536,12185,11111110111110001100,8.0,16422
4536,12443,11111110111110001100,8.0,2958
4536,12608,11111110111110001100,8.0,14280
4536,13370,11111110111110001100,8.0,1428
4536,13714,11111110111110001100,8.0,20298
4647,7153,11111010111110001100,8.0,11935
4678,8678,11111110111110101100,8.0,1386
4678,13979,11111110111110101100,8.0,6552
4690,7214,11111010111110001100,8.0,7735
4845,12185,11111110111110001100,8.0,21091
4845,12260,11111110111110001100,8.0,15589
4845,12266,11111110111110001100,8.0,17161
4845,12509,11111110111110001100,8.0,14541
4845,12527,11111110111110001100,8.0,10611
4845,13691,11111110111110001100,8.0,1441
4845,13714,11111110111110001100,8.0,26069
4995,8521,11110010111110001100,8.0,2346
5005,7098,11111010111110001100,8.0,13005
5005,7214,11111010111110001100,8.0,18207
5005,8045,11111010111110001100,8.0,5355
5025,7112,11111110111110001100,8.0,2548
5025,7208,11111110111110001100,8.0,5733
5025,12527,11111110111110001100,8.0,3969
5025,13511,11111110111110001100,8.0,4410
5025,13525,11111110111110001100,8.0,2597
5025,15239,11111110111110001100,8.0,3185
5105,6712,11111110111110101100,8.0,12736
5247,8045,11111010111110001100,8.0,665
5294,13525,11111110111110001100,8.0,4717
5294,13714,11111110111110001100,8.0,17711
5502,9817,11110101000001100100,8.0,288
5502,14991,11110101000001100100,8.0,400
5514,12547,11111111111111100100,8.0,1968
5852,12837,11111111000011110100,8.0,1450
5869,14178,11110111000011110100,8.0,1800
5878,14178,11110111000011110100,8.0,1520
5879,14178,11110111000011110100,8.0,2240
6020,12771,11110111011111110100,8.0,12834
6031,14835,11110111001000110100,8.0,3960
6712,15282,11111110111110101100,8.0,19900
6713,15282,11111110111110101100,8.0,9950
6756,13861,11111110111111101100,8.0,10266
6785,15646,11111110111110001100,8.0,3157
7098,14851,11111010111110001100,8.0,2720
7112,13714,11111110111110001100,8.0,10348
7153,14851,11111010111110001100,8.0,4960
7153,15363,11111010111110001100,8.0,3100
7214,14851,11111010111110001100,8.0,3808
7214,15696,11111010111110001100,8.0,13447
7489,11186,11110101111111110100,8.0,2604
7492,14685,11110111000100110100,8.0,3968
7493,14685,11110111000100110100,8.0,2048
7639,11408,11110011000111110100,8.0,4669
7711,14625,11110111000011110100,8.0,2520
7758,11311,11110111000111110100,8.0,24766
7941,11096,11110101000001100100,8.0,840
7977,14101,11110101000001110100,8.0,456
7985,14101,11110101000001110100,8.0,216
8012,14946,11111111001000110100,8.0,800
8045,12375,11111010111110001100,8.0,2030
8045,15696,11111010111110001100,8.0,3955
8172,12427,11111010111110001100,8.0,3082
8172,12589,11111010111110001100,8.0,2438
8172,15556,11111010111110001100,8.0,966
8186,14398,11111110111110101100,8.0,4526
8234,15877,11111110111110100100,8.0,1891
8243,12412,11111110111110101100,8.0,4928
8252,12411,11111110111110100100,8.0,1800
8252,15877,11111110111110100100,8.0,3100
8445,15839,11111111111000001100,8.0,165
8555,14915,11111110111010001100,8.0,1558
8595,12104,11111110111110100100,8.0,4046
8678,15451,11111110111110101100,8.0,2343
8807,13689,11111110111110000100,8.0,803
9049,12134,11111110111110001100,8.0,7680
9049,12509,11111110111110001100,8.0,35520
9049,13511,11111110111110001100,8.0,28800
9049,15399,11111110111110001100,8.0,8960
9049,15968,11111110111110001100,8.0,19520
9159,13169,11110111000111110100,8.0,378
9293,13525,11111110111110001100,8.0,2597
9293,15399,11111110111110001100,8.0,1372
9423,11014,11110101000000100100,8.0,374
9423,13037,11110101000000100100,8.0,121
9440,11522,11110101011001110100,8.0,1738
9458,13714,11111110111110001100,8.0,13134
9458,15399,11111110111110001100,8.0,1848
9458,15646,11111110111110001100,8.0,2706
9547,11175,11110101000000000100,8.0,154
9554,11014,11110101000000100100,8.0,1156
9557,11172,11110101000001100100,8.0,925
9558,12427,11111010111110001100,8.0,11323
9558,12487,11111010111110001100,8.0,11999
9558,12589,11111010111110001100,8.0,8957
9558,14017,11111010111110001100,8.0,4563
9566,12313,11111110111110101100,8.0,8281
9566,12556,11111110111110101100,8.0,9464
9588,11189,11111111000011110100,8.0,1300
9775,12411,11111110111110100100,8.0,2628
9814,13010,11110101000000100100,8.0,357
9814,13037,11110101000000100100,8.0,231
9814,13089,11110101000000100100,8.0,420
9817,11094,11110101000001100100,8.0,594
9817,11096,11110101000001100100,8.0,360
9817,12929,11110101000001100100,8.0,234
9824,10720,11110101010001100100,8.0,814
9871,10770,11110101000001100100,8.0,884
9871,11066,11110101000001100100,8.0,1224
9873,12929,11110101000001100100,8.0,208
9880,11172,11110101000001100100,8.0,925
9880,12929,11110101000001100100,8.0,325
9973,12266,11111110111110001100,8.0,4323
9973,12509,11111110111110001100,8.0,3663
9973,12527,11111110111110001100,8.0,2673
9973,12608,11111110111110001100,8.0,4620
9973,12614,11111110111110001100,8.0,528
9973,14801,11111110111110001100,8.0,957
10012,12375,11111010111110001100,8.0,2668
10012,13743,11111010111110001100,8.0,7314
10089,14017,11111010111110001100,8.0,2970
10380,11969,11111110111110001100,8.0,1435
10380,12509,11111110111110001100,8.0,3885
10380,12527,11111110111110001100,8.0,2835
10380,13525,11111110111110001100,8.0,1855
10621,11969,11111110111110001100,8.0,3936
10621,12185,11111110111110001100,8.0,15456
10621,12266,11111110111110001100,8.0,12576
10621,14153,11111110111110001100,8.0,2112
11426,14005,11111110111110101100,8.0,8990
13089,14884,11110101000000100100,8.0,300
13089,15217,11110101000000100100,8.0,1040
13345,15060,11110101011000110100,8.0,3450
13355,15060,11110101011000110100,8.0,2070
13714,14153,11111110111110001100,8.0,4378
13714,14801,11111110111110001100,8.0,5771
13714,14960,11111110111110001100,8.0,6567
13714,15284,11111110111110001100,8.0,13930
13979,14398,11111110111110101100,8.0,11388
