0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,param_index
0.022064216820189254,0.017702849724395654,0.014071537577006908,0.01106510444537364,0.008597822830218734,0.006599429214201843,0.005012579788050275,0.003790394965849111,0.0028942077037322567,0.0022919981362530574,0.0019577266335286665,0.0018698448605762303,0.0020106257866540065,0.0023663266492442822,0.002922964587887482,0.0036713247733089396,0.004603130168594247,0.005711614156668067,0.006990537694701178,0.008435443003406696,0.010041637719500706,0.011806926339907623,0.013728172514212947,0.015803766290961304,0.018032066551592427,0.020412965971500326,0.022946069094401826,0.02563176041010269,0.028470890087621006,0.03146530632870307,0.03461702625781183,0.03792918332621887,0.04140467578821501,0.04504794975780166,0.04886357031585092,0.05285658659619276,0.05703312923823383,0.06140027041049391,0.06596477460035013,0.07073465680886312,0.07571892857807205,0.08092651327248547,0.08636832587418845,0.09205476094045892,0.09799774570418945,0.10420971452707481,0.11070464071018755,0.11749694264664955,0.12460169531893946,0.13203492036716233,0.1398135499664591,0.14795599323873088,0.1564811078827598,0.16540889903908945,0.17475886314509836,0.1845519119358646,0.19480918270292857,0.20555180233199866,0.21680129481127053,0.22857920749567887,0.2409061514121242,0.2538014112737057,0.26728292076932975,0.28136669486079013,0.296066283107385,0.3113918689063705,0.3273501994877343,0.3439434130035402,0.3611688182015587,0.37901759600026463,0.39747484324734483,0.4165185792534606,0.43612024263205595,0.45624299430187154,0.47684328778306057,0.49787077824503034,0.5192683197387721,0.5409732483762074,0.5629187050480243,0.5850348255154393,0.6072492056865195,0.6294896783723278,0.651685067814361,0.6737670520736395,0.6956700698648294,0.7173328578697151,0.7387002762806953,0.7597228522394581,0.7803568871721316,0.8005652070078423,0.820316143513318,0.8395840256385131,0.8583490346454312,0.8765959348313976,0.8943146917653477,0.9114984778201168,0.9281441918824688,0.9442521066947185,0.9598240240083613,0.9748638801560183,0.9893762341890175,b.f9
0.9953352308873259,0.9883217165509506,0.9803861054907866,0.9716057106385803,0.9620487910930797,0.9517762652323778,0.9408432963214475,0.9293002863737951,0.917194093828546,0.90456857604494,0.8914652839446439,0.8779236252811595,0.8639818706548111,0.8496765197476562,0.8350432188853225,0.8201161007118821,0.8049285182531966,0.7895127234126077,0.7738999598310417,0.7581202779071242,0.7422030291311351,0.7261763976479925,0.7100674812766707,0.6939025331944103,0.6777068999560094,0.6615049328329654,0.645320342872657,0.6291757769983402,0.6130931893422785,0.5970938052331852,0.5811980829504722,0.5654255479145606,0.5497948924734943,0.5343239922702249,0.5190297450299914,0.5039280340119305,0.4890335839655415,0.4743598772339708,0.45991937126822174,0.4457229477763271,0.43178047353198407,0.41810024970360593,0.4046893234420409,0.39155337911062676,0.3786968215303687,0.3661228577147363,0.35383355064279176,0.3418298386711588,0.33011160600660283,0.31867791663322015,0.3075269088950779,0.29665597366553015,0.2860619426197207,0.27574103438957537,0.26568898668315316,0.255900989280162,0.24637197618005058,0.2370966252219883,0.22806938895476692,0.21928445251279496,0.21073595091492134,0.2024178067676618,0.19432397637626903,0.18644842474325785,0.17878500778739323,0.1713276829971063,0.1640703673388388,0.15700714812434155,0.15013224767348052,0.14343975701593836,0.1369241081659521,0.13057976169656516,0.12440138983117403,0.11838376678067977,0.11252168904939769,0.10681028399765599,0.10124483148497193,0.0958208251572846,0.09053376637801935,0.08537947266241076,0.08035398124286915,0.07545346677141758,0.0706742502003468,0.06601293165741617,0.061466322702274714,0.05703136850800935,0.052705072255311146,0.04848480553679741,0.04436800238075739,0.04035223401245003,0.03643525315411195,0.03261487561127559,0.028889040100488803,0.025255776858633144,0.021713101896310063,0.018259117146143745,0.014892110876536451,0.011610250172928027,0.008411892393639746,0.005295462186172163,0.0022596805911754025,b.f14
0.013319047092699968,0.0395049647739854,0.07474842619904139,0.11824291802984996,0.1688425991108421,0.22505896864251396,0.28505663074041104,0.3467643943983884,0.4081074770998841,0.4672732151918671,0.5229024665433146,0.5741502697154698,0.6206347444360205,0.6623275439920906,0.6994346103768243,0.7322965426211655,0.7613144978020853,0.7869031101977585,0.8094618904866016,0.829360146131225,0.8469309518242756,0.8624696036017366,0.8762354093041388,0.8884540002446617,0.8993212158289,0.9090071978282938,0.917658868377274,0.9254027965854836,0.932349230028997,0.9385927537764839,0.9442156147407404,0.9492895164916698,0.9538762362167473,0.9580297226483601,0.9617972437590276,0.9652198868382993,0.968333758460048,0.9711704499593631,0.9737578804024738,0.9761202969390746,0.9782796358779969,0.9802549894769524,0.9820632922959861,0.983719852809572,0.9852378581998688,0.9866292854478471,0.9879050219433582,0.9890747266819384,0.9901472102212071,0.9911304224778592,0.992031074623674,0.9928555708126314,0.9936100266987924,0.9942996421084881,0.9949290651137878,0.9955029438013137,0.9960252790746718,0.9964996677473024,0.9969296995061551,0.9973181900424808,0.9976682403859481,0.9979826366906651,0.9982636436910409,0.9985136990830153,0.9987349855804255,0.9989292024349297,0.9990983315624301,0.9992442693890815,0.9993683918273386,0.9994721948963173,0.9995571973614237,0.9996247577470873,0.9996760641832528,0.99971221237991,0.9997339963790245,0.9997425297325727,0.9997387850415538,0.9997233554435218,0.9996968999901553,0.9996600648220749,0.9996132050871746,0.9995569873980161,0.9994917728911239,0.9994177668829031,0.9993350820733629,0.9992438146529313,0.9991438810138558,0.9990353329878349,0.9989180561818628,0.9987919361662189,0.998656713713362,0.9985118586733289,0.998357065608183,0.998191963796477,0.9980160107964318,0.9978285920944281,0.9976289499645776,0.9974159696602035,0.9971889224112673,0.9969463068177861,0.9966863347322277,b.f10
0.04382253116784155,0.058469163298991746,0.08264393475515007,0.11508689628819399,0.15511175446845518,0.2024757564626453,0.25706786082687855,0.3185532175769234,0.38601414219512425,0.457691682327316,0.5309980647468938,0.6029019171593586,0.6705758921979595,0.7319198703398706,0.7857674730470156,0.8317748160193437,0.8701534449053268,0.9014260061907324,0.9262407620706491,0.9452499268507699,0.9590636497936486,0.968214187164336,0.9731738013213646,0.9743507144267013,0.9720875139997212,0.9666827086176927,0.9584027605263047,0.9474832839848565,0.9341590730433412,0.9186483281482251,0.9011668114391662,0.8819340580993061,0.8611706300043854,0.8391110365491148,0.8159908132867875,0.7920497708782338,0.7675217441914195,0.7426377635675999,0.7176176753851518,0.6926677480766665,0.6679757880435556,0.6437070595068036,0.6200017290191261,0.5969789147643144,0.5747303235957077,0.5533248519670622,0.5328118025008041,0.5132181034237921,0.49455336056568694,0.47681002607979817,0.45997057439213446,0.44400342166537915,0.42886622086752807,0.41450673202724503,0.40086993345108873,0.387895080924699,0.375517583826546,0.3636695452977451,0.3522839609951136,0.34129855384733626,0.3306506012571685,0.3202740726300257,0.31011247475757786,0.30011825617162213,0.29024058813580117,0.280443947920256,0.27068938016661065,0.26095036804799315,0.2512064321871493,0.2414434881980112,0.23165819683304645,0.221849860172557,0.2120311049400742,0.202209659918775,0.19240122111450925,0.18262851300309904,0.17291539876080314,0.16328770807762877,0.15376517837056772,0.1443711440276537,0.13512570118631467,0.12604779304947072,0.1171570516674377,0.1084689176812685,0.09999851296991805,0.09175862975308266,0.08375945395858228,0.07601276894694713,0.06853700510965206,0.06135589969616343,0.05449504037046075,0.047981804431339585,0.041861655902490295,0.036177692860464156,0.03099435468954599,0.026377829852165642,0.022416839673377115,0.019210026724835343,0.016878894007063924,0.015571198342110345,0.015457051347571206,b.f11
0.9824686173037054,0.9862178294660685,0.989316631297092,0.9918311352195209,0.993816565071944,0.9953201957468899,0.9963821496815827,0.9970364048630499,0.9973117198635032,0.9972329081540767,0.9968202332489148,0.9960915558704646,0.995061291334919,0.9937421701404954,0.9921448954526656,0.9902779882872572,0.9881491157526977,0.9857647449179122,0.9831295459539349,0.980247817509437,0.9771230725487408,0.9737589962218972,0.9701565467099015,0.966318044655428,0.9622445293228619,0.9579375211411689,0.9533976845688867,0.9486246349814148,0.9436187893221358,0.9383799257669443,0.9329077034854456,0.9272010541578722,0.9212594569389911,0.9150817157564264,0.9086657403015475,0.9020099078014199,0.8951123609102315,0.8879704217562855,0.8805814132742255,0.8729425239811945,0.865049949600671,0.8569005808625324,0.8484907917663277,0.8398156215124036,0.8308708664278315,0.8216512100068623,0.8121526785702466,0.8023699684211996,0.7922983647819338,0.7819319087690051,0.7712661149667377,0.760296543271566,0.749018289749516,0.7374275047765098,0.7255206170363958,0.7132947508557397,0.7007482601679494,0.6878799905667127,0.6746902903321234,0.6611804428116642,0.6473534246686987,0.6332136155540331,0.6187663656629888,0.6040195497118903,0.5889821319163175,0.5736640766894497,0.558077971783322,0.5422370885208266,0.5261567461696078,0.509853572813362,0.4933447009202109,0.4766492523040925,0.4597865029042043,0.44277711644521156,0.4256417082374485,0.40840211835021195,0.39108042498666823,0.37369921011605617,0.3562810861461067,0.33884955047539583,0.32142741253518076,0.30403824755250036,0.2867064617164058,0.26945549787431944,0.25230958449903274,0.23529238569980293,0.21842824007796802,0.20174061717826666,0.18525193245465318,0.1689840606228558,0.1529580152130611,0.13719374213652052,0.12170851414454142,0.10651840227449651,0.09163726779194724,0.07707628211066951,0.06284600564621169,0.04895329374403695,0.03540469950280621,0.02220595680612064,0.00936201521817255,b.f0
0.9556787444235301,0.9265883334778905,0.8871943533242813,0.8389525534090712,0.7835608745856658,0.7231089348611074,0.6600612734512483,0.5969640006387917,0.5360464521851039,0.4789349263824051,0.42657809166854044,0.37934201055504907,0.33717956746053596,0.2997948547185673,0.2667688694054606,0.23764181011866,0.21196067513194863,0.18930399537480766,0.1692917046722289,0.15158851310441263,0.13590135787784866,0.12197555066479178,0.10959130273894238,0.09855831029529541,0.0887125468271986,0.07991209689716113,0.07203419971286709,0.06497203322886243,0.05863303791309055,0.05293619989517754,0.047811007940778805,0.04319565678281354,0.03903567035181466,0.03528353543946273,0.031897092221783094,0.028839111959278158,0.02607662537628219,0.023580471121919355,0.02132475593211982,0.019286566033738666,0.017445069538623965,0.01578196948594649,0.014280851086702583,0.01292699634035565,0.011707008518312379,0.010608982681845174,0.009621927552369163,0.008736297599973864,0.007943170112677249,0.007234473300159108,0.006602833754137001,0.006041366385624811,0.005543987489650739,0.005105223392138102,0.004719907656044908,0.004383232672581619,0.004090755590775424,0.0038383946230453212,0.00362258437244482,0.0034399041634053684,0.0032871939006638875,0.0031615094565528566,0.0030601076794760807,0.0029805630677981754,0.002920710871371899,0.0028785857818811656,0.002852101048725906,0.0028396347249923896,0.002839645375153853,0.00285078555801911,0.002871597383865324,0.0029010896095603006,0.002938478537967605,0.002982820481863884,0.003033264547424001,0.0030892573789765183,0.003150437657297602,0.003216358757471633,0.003286750760329289,0.00336138264290685,0.003440394110885317,0.00352387991496683,0.003612018476428317,0.0037052130109852246,0.003803956690372105,0.003908878944427164,0.00402068337106185,0.004140300753250721,0.004268930041424713,0.004407732174884146,0.0045581962150678425,0.004722020131228854,0.004901112453552469,0.005097658735559947,0.005314200747192277,0.005553586869415912,0.0058192830104980536,0.006115335449151235,0.006446330364581306,0.006817734330898064,0.007236075955672592,b.f7
0.030823307788429566,0.022727043457279637,0.01895178407664851,0.01839713677046567,0.02035294740652707,0.024361514601544856,0.030116305166692853,0.03740568599863697,0.04605228940912834,0.05590127848720472,0.06684815117853321,0.07878889981775082,0.09161574758335189,0.10523941817706045,0.1195852032274965,0.1345563423051277,0.150070699813022,0.16603849390822698,0.1823969194138823,0.19907126469703904,0.21599888386645957,0.23311802252413458,0.2503779312957075,0.26772445865926525,0.28512196926223154,0.30253535049990704,0.3199372981887849,0.33730726844751857,0.35460779332516096,0.37182773848380407,0.3889451462936829,0.4059395059479804,0.4227861948524393,0.4394663901891225,0.45595419868582693,0.4722203025565956,0.4882652498792555,0.5040534123396556,0.5195669352328443,0.5347814610311699,0.5496811899816865,0.5642479898825571,0.5784627083802564,0.5923294395417782,0.6058366320041936,0.6189813231070653,0.6317571829040556,0.6441708553450081,0.6562198020222042,0.6679009535540039,0.6792319739657936,0.6902096551005533,0.7008395528566381,0.7111439811790713,0.7211303161533165,0.7308124954559676,0.7401859060383515,0.7492695347145678,0.7580742439418395,0.7666214993494925,0.7749229759676793,0.7829995008006205,0.7908786609415219,0.7985785251851276,0.8061092792180266,0.8134861652189253,0.8207395628436952,0.8278807927465419,0.8349273865590412,0.841887292230171,0.8487636163032263,0.855562102961021,0.8622844209292303,0.8689243558088098,0.875493298334448,0.8819811933055929,0.888377795810945,0.8946912196758133,0.9009064723484115,0.9070188169317941,0.9130382803902752,0.9189414751192793,0.924714881956592,0.9303625443324024,0.9358615690537879,0.9412133440120884,0.9463950951223271,0.9514027726930233,0.9562288477676775,0.9608619743206935,0.9653041886673479,0.9695348481392198,0.9735506561937023,0.9773509578353508,0.9809455640255856,0.9843265521110408,0.9875093961478588,0.9905007306995459,0.9932850076085912,0.9958687956486159,0.9982412360264052,b.f1
0.17111859967046322,0.23474869169437995,0.3113486007410789,0.39974894880643586,0.49622225814046633,0.5943400191004544,0.6865441032226148,0.7668040021175964,0.8321906457236286,0.8824840748294641,0.9189229988522546,0.9431943271433236,0.9569153953905193,0.9614537838112628,0.9579108544336273,0.9471702966758193,0.9299662082262796,0.9069531417479992,0.8787701002958606,0.8460924395686816,0.8096653487714712,0.7703147421175589,0.7289284906817644,0.6864145723167104,0.6436467347235565,0.6014105836532446,0.5603628307731198,0.5210101589159849,0.48370797114798536,0.44867329889347574,0.4160072877193576,0.3857202192836294,0.35775623520582717,0.33201469955271545,0.3083671387490565,0.28667036242715976,0.26677577233833616,0.24853612357681798,0.23180972334226208,0.21646255397656614,0.20236973368343397,0.1894164628019982,0.17749734679874477,0.16651660884213965,0.1563869381234391,0.1470292842491764,0.13837186456848066,0.130349947885126,0.1229041961014239,0.1159813757036799,0.10953319331807536,0.10351587382166161,0.09788968722066858,0.0926185295103027,0.08767023233258264,0.0830155641164823,0.07862831447416062,0.07448509622526153,0.07056508199542612,0.06684962681686386,0.06332236728186282,0.059968390851503725,0.05677450667947213,0.05372902434746255,0.05082160148431857,0.048042919802826746,0.04538455832551537,0.042839120614556275,0.040400045530044525,0.038061299969656494,0.035817166373805547,0.033662932809916106,0.031593957242143804,0.02960611706239634,0.027695792178720716,0.02585934749576892,0.02409376001799716,0.0223961464345372,0.02076388361933093,0.01919436959643948,0.01768548044212525,0.01623544227986861,0.014842559521932834,0.013505657414241657,0.012223695858514901,0.010995994751616158,0.009822248321644871,0.008702294338036785,0.007636721167427627,0.006626398516494919,0.005672694764726824,0.004777658068184974,0.003943819562373032,0.003174719393438968,0.0024748071621245858,0.0018496248251251,0.0013060270383947101,0.0008524585853668255,0.0004993364928947632,0.0002595868295227046,0.00014866286065076293,b.f3
0.9635451516005142,0.901912375186072,0.8277192122610842,0.7425519817456417,0.6499798502849866,0.5551195763661166,0.4636296826327832,0.38012445782922716,0.30716613639780216,0.2453666119947815,0.1940925875379639,0.15214688413804053,0.11818312240830847,0.09094877801653603,0.06934606582853213,0.05245501806357051,0.039508581917843254,0.029878560975126645,0.023045742048631634,0.01858946721995622,0.016152155433993884,0.015448177417908264,0.01621619371639537,0.018246593129983293,0.021353400559905256,0.025374451312596594,0.030184572768150494,0.03565282921703749,0.04168329443932784,0.04816291424079461,0.055010255971986693,0.062156265734990855,0.06952211018252274,0.07703954971481883,0.08466222198788531,0.09233154577427687,0.09999892263710755,0.10761974019562486,0.11516096878961321,0.12258743079318438,0.12987424760541175,0.1370113170621134,0.1439805744915619,0.1507862640440807,0.15741519397296944,0.16386911520713487,0.17014655400425413,0.1762546185534237,0.18222453608589886,0.1880591522005618,0.19376622770473487,0.19937220669199202,0.20489886422959025,0.21035863425861526,0.21577310969445923,0.2211584195749626,0.22651304912043,0.23186401587771285,0.23721372947309083,0.2425654141104357,0.24793163690965958,0.25330161517921884,0.25867851132484343,0.26405599733130575,0.26942291947211483,0.27478617954875306,0.28013107281304217,0.28545288753962106,0.2907374459027073,0.29597463533252377,0.30114744016996764,0.3062605792326867,0.31131097358093135,0.31628710508776237,0.32117993498565645,0.3260073758036221,0.3307575022912513,0.33543373637416374,0.3400472149655234,0.3445891530712024,0.34909354382520114,0.3535567610882765,0.3579964384993581,0.3624142759827732,0.36682500082566266,0.37124276177258125,0.3756823266212166,0.3801502469332698,0.384655500648548,0.3892047916551806,0.3938136142467793,0.3984977360645889,0.4032476017343032,0.40806241299031104,0.41294764934703904,0.4179119972198989,0.42294302056359806,0.42803911735144795,0.4331890953495664,0.43839327132934475,0.44363071213504524,b.f4
0.02359705844901996,0.06361093720341524,0.11272302939171838,0.17058433712679877,0.23624686909649273,0.30807275444392346,0.3836520724740193,0.46001629989300563,0.5341302606931619,0.6034538289546806,0.6663049581498716,0.7219027777833598,0.7701837039450802,0.8115489416785419,0.8466297680594105,0.8761376582021162,0.9007714341655237,0.9211818487614087,0.9379341023661926,0.9515271825998508,0.9623930303621102,0.9708839186752319,0.9773143203523268,0.9819530949097312,0.9850280575702804,0.9867367345536421,0.9872498439453335,0.9867172785325445,0.9852700202136565,0.9830251687416425,0.9800824030171179,0.9765347959523003,0.97246564062647,0.9679506882571737,0.9630527053818899,0.9578292295746016,0.95233874719379,0.9466296235546602,0.9407443340745302,0.9347199623193828,0.928593072676546,0.9223981540522849,0.9161565959452228,0.9098934523188604,0.9036316661197807,0.8973877763214007,0.8911769796954968,0.8850122399906675,0.8789026474971511,0.8728585245518855,0.8668838432021506,0.8609864124115958,0.8551692848063657,0.8494326729719157,0.8437839259286138,0.8382213432405553,0.8327492072820453,0.8273687893225823,0.8220787242389833,0.8168821955051326,0.8117825745123723,0.8067832763596563,0.801885873316672,0.797092955443153,0.792404188869483,0.7878244759502374,0.7833583083538507,0.7790063019299401,0.7747776098825301,0.7706696268735325,0.7666870877680232,0.7628313026568825,0.7591067410888092,0.7555133810832663,0.7520479770544788,0.7487101318695585,0.7454979503779208,0.7424083409110739,0.7394340400124396,0.7365694447088743,0.733805180397799,0.7311322261017642,0.7285391684516329,0.726007782009366,0.7235261075360571,0.7210758833118921,0.7186414736884227,0.7161991335651996,0.7137260774694586,0.7112025587227521,0.7086064436105867,0.7059126120243476,0.7031012258488577,0.7001539661094377,0.697049791014437,0.6937697646816704,0.6903047181059143,0.6866465101512592,0.6827885018924302,0.6787344151316663,0.6744909012498925,b.f13
