Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
0,14741,11110111111010100000,8.0,87132
5,8504,11111110111110001000,8.0,12312
5,10297,11111110111110001000,8.0,39960
5,10655,11111110111110001000,8.0,53352
5,10664,11111110111110001000,8.0,41040
5,15544,11111110111110001000,8.0,157680
5,15788,11111110111110001000,8.0,150768
5,15936,11111110111110001000,8.0,56160
5,16017,11111110111110001000,8.0,23760
8,14815,11111111110101110001,8.0,142140
12,13249,11110111000011110000,8.0,44388
12,13330,11110111000011110000,8.0,55622
12,13331,11110111000011110000,8.0,31921
12,14707,11110111000011110000,8.0,38771
12,14708,11110111000011110000,8.0,30003
12,14789,11110111000011110000,8.0,57540
15,13249,11110111000011110000,8.0,236844
15,13330,11110111000011110000,8.0,296786
15,13331,11110111000011110000,8.0,170323
15,14707,11110111000011110000,8.0,206873
15,14708,11110111000011110000,8.0,160089
15,14789,11110111000011110000,8.0,307020
16,10307,11111111010101100000,8.0,102036
16,10386,11111111010101100000,8.0,222624
18,13324,11110101000011110000,8.0,39990
20,10159,11111111111111110000,8.0,2174150
25,9135,11110111000001110000,8.0,198690
25,13320,11110111000001110000,8.0,94350
25,13323,11110111000001110000,8.0,84360
25,14481,11110111000001110000,8.0,104340
26,14805,11111111110001110000,8.0,74691
30,4363,11110001000000000000,8.0,663
50,4363,11110001000000000000,8.0,9537
51,9643,11110101000000000000,8.0,182
51,14989,11110101000000000000,8.0,299
51,15204,11110101000000000000,8.0,312
55,14766,11110111001011110000,8.0,415374
56,14953,11111111011001110000,8.0,573480
73,9816,11110111000011100000,8.0,531650
73,13296,11110111000011100000,8.0,144060
75,9808,11110101000001000000,8.0,28710
75,14426,11110101000001000000,8.0,27840
76,4526,11110101000001110000,8.0,268920
76,9546,11110101000001110000,8.0,680268
76,9916,11110101000001110000,8.0,148404
76,14433,11110101000001110000,8.0,513438
76,14750,11110101000001110000,8.0,88644
76,15063,11110101000001110000,8.0,234060
76,15208,11110101000001110000,8.0,78684
86,8490,11111110111010101000,8.0,81662
86,9956,11111110111010101000,8.0,79206
89,14410,11111111111101100000,8.0,246372
97,13113,11110111110001110000,8.0,550290
104,9294,11111111111011100000,8.0,46784
117,7721,11110111010001110000,8.0,1277394
117,9260,11110111010001110000,8.0,1330566
117,9421,11110111010001110000,8.0,1911660
117,13129,11110111010001110000,8.0,1663524
117,13148,11110111010001110000,8.0,791250
117,14764,11110111010001110000,8.0,841890
118,9422,11110111011011110000,8.0,2792660
129,9918,11111101000000100000,8.0,510
129,15255,11111101000000100000,8.0,238
129,15275,11111101000000100000,8.0,493
130,9646,11110101000000000000,8.0,2548
131,4303,11111101000000000000,8.0,988
131,14932,11111101000000000000,8.0,1216
131,15097,11111101000000000000,8.0,988
131,15150,11111101000000000000,8.0,4028
131,15155,11111101000000000000,8.0,5244
131,15258,11111101000000000000,8.0,1748
134,4303,11111101000000000000,8.0,182
134,7698,11111101000000000000,8.0,574
134,7753,11111101000000000000,8.0,196
134,14932,11111101000000000000,8.0,224
134,15052,11111101000000000000,8.0,182
137,7720,11110111011001110000,8.0,1919190
137,7953,11110111011001110000,8.0,2828280
137,7990,11110111011001110000,8.0,2496501
137,13138,11110111011001110000,8.0,1484847
137,13308,11110111011001110000,8.0,1031079
137,13336,11110111011001110000,8.0,1018647
156,4409,11111101000001100000,8.0,182578
156,4580,11111101000001100000,8.0,131021
156,9488,11111101000001100000,8.0,25069
156,9820,11111101000001100000,8.0,300828
156,9863,11111101000001100000,8.0,161293
156,9928,11111101000001100000,8.0,341979
156,14507,11111101000001100000,8.0,22704
156,14588,11111101000001100000,8.0,71896
156,14743,11111101000001100000,8.0,12771
156,14833,11111101000001100000,8.0,57233
156,14840,11111101000001100000,8.0,179267
156,15166,11111101000001100000,8.0,71423
156,15167,11111101000001100000,8.0,31218
157,4464,11110101000001100000,8.0,57885
157,9477,11110101000001100000,8.0,378636
157,9699,11110101000001100000,8.0,119175
157,9804,11110101000001100000,8.0,109641
157,14992,11110101000001100000,8.0,37455
157,15001,11110101000001100000,8.0,98745
157,15011,11110101000001100000,8.0,355482
159,9801,11110101000001100000,8.0,18462
159,9804,11110101000001100000,8.0,29141
159,9823,11110101000001100000,8.0,217381
159,14581,11110101000001100000,8.0,4344
159,14992,11110101000001100000,8.0,9955
159,15001,11110101000001100000,8.0,26245
160,7952,11111101000001100000,8.0,5724
160,9488,11111101000001100000,8.0,11236
160,9768,11111101000001100000,8.0,457496
160,9917,11111101000001100000,8.0,41764
160,15110,11111101000001100000,8.0,86072
160,15167,11111101000001100000,8.0,13992
160,15201,11111101000001100000,8.0,7208
161,7942,11111101000001100000,8.0,6345
161,9768,11111101000001100000,8.0,291330
161,9820,11111101000001100000,8.0,85860
161,9928,11111101000001100000,8.0,97605
161,14743,11111101000001100000,8.0,3645
161,14833,11111101000001100000,8.0,16335
161,14935,11111101000001100000,8.0,3645
161,15100,11111101000001100000,8.0,13095
161,15109,11111101000001100000,8.0,30780
161,15166,11111101000001100000,8.0,20385
161,15201,11111101000001100000,8.0,4590
163,6960,11111111111101100000,8.0,436800
167,12228,11111111111101000000,8.0,121044
179,9833,11111111111100001000,8.0,393990
184,9299,11111111111101110000,8.0,122018
207,7864,11110111010011110000,8.0,2085291
207,9251,11110111010011110000,8.0,430037
207,13192,11110111010011110000,8.0,228957
207,13219,11110111010011110000,8.0,1430410
207,14668,11110111010011110000,8.0,698753
212,6325,11111001000000000000,8.0,816
212,6433,11111001000000000000,8.0,952
212,11772,11111001000000000000,8.0,7072
212,11827,11111001000000000000,8.0,884
213,9544,11110101000001100000,8.0,19580
213,9801,11110101000001100000,8.0,2244
213,9804,11110101000001100000,8.0,3542
213,9823,11110101000001100000,8.0,26422
213,9862,11110101000001100000,8.0,4026
213,14581,11110101000001100000,8.0,528
213,14992,11110101000001100000,8.0,1210
213,15001,11110101000001100000,8.0,3190
213,15042,11110101000001100000,8.0,594
213,15051,11110101000001100000,8.0,2464
213,15055,11110101000001100000,8.0,4312
213,15213,11110101000001100000,8.0,1100
214,9482,11111101000000000000,8.0,1271
214,9811,11111101000000000000,8.0,744
214,11831,11111101000000000000,8.0,341
214,14834,11111101000000000000,8.0,1271
214,14882,11111101000000000000,8.0,775
214,15052,11111101000000000000,8.0,403
214,15102,11111101000000000000,8.0,1550
214,15155,11111101000000000000,8.0,2139
214,15157,11111101000000000000,8.0,372
214,15258,11111101000000000000,8.0,713
215,6430,11111001000000000000,8.0,187
215,11772,11111001000000000000,8.0,1768
215,11827,11111001000000000000,8.0,221
238,9488,11111101000001100000,8.0,22101
238,9539,11111101000001100000,8.0,143865
238,9548,11111101000001100000,8.0,424089
238,9917,11111101000001100000,8.0,82149
238,14588,11111101000001100000,8.0,63384
238,14840,11111101000001100000,8.0,158043
238,14885,11111101000001100000,8.0,69222
238,14888,11111101000001100000,8.0,43785
238,15009,11111101000001100000,8.0,162213
238,15110,11111101000001100000,8.0,169302
238,15167,11111101000001100000,8.0,27522
241,9918,11111101000000100000,8.0,2340
241,15255,11111101000000100000,8.0,1092
242,4303,11111101000000000000,8.0,208
242,9532,11111101000000000000,8.0,192
242,14878,11111101000000000000,8.0,448
242,15097,11111101000000000000,8.0,208
242,15102,11111101000000000000,8.0,800
242,15256,11111101000000000000,8.0,176
242,15258,11111101000000000000,8.0,368
252,9916,11110101000001110000,8.0,79566
252,14711,11110101000001110000,8.0,51531
252,15208,11110101000001110000,8.0,42186
256,8880,11110111000111110100,8.0,869555
257,9934,11111101000011110000,8.0,196560
258,12847,11110111000001110000,8.0,294588
258,13250,11110111000001110000,8.0,261954
258,13334,11110111000001110000,8.0,254898
258,14788,11110111000001110000,8.0,379260
259,13250,11110111000001110000,8.0,401841
259,13275,11110111000001110000,8.0,470844
259,13332,11110111000001110000,8.0,299013
259,13334,11110111000001110000,8.0,391017
259,14223,11110111000001110000,8.0,2328513
259,14787,11110111000001110000,8.0,349074
259,14898,11110111000001110000,8.0,1753488
260,9588,11111111000011110100,8.0,393423
264,14698,11110111000011110100,8.0,92416
268,9540,11110111000001100000,8.0,1248316
268,14880,11110111000001100000,8.0,562680
291,6211,10100001000000000000,8.0,825
291,6490,10100001000000000000,8.0,1650
293,6166,10100001000001000000,8.0,8671
296,6211,10100001000000000000,8.0,4975
296,6490,10100001000000000000,8.0,9950
307,7379,10100011000001110000,8.0,325710
333,12848,11111111000011110000,8.0,51120
333,14309,11111111000011110000,8.0,217544
336,14788,11110111000001110000,8.0,240370
336,14795,11110111000001110000,8.0,287326
337,8826,11111111000011110000,8.0,114552
337,14309,11111111000011110000,8.0,395256
337,14931,11111111000011110000,8.0,102684
337,14955,11111111000011110000,8.0,334368
337,15279,11111111000011110000,8.0,170280
338,8800,11110111000011110000,8.0,260550
338,9286,11110111000011110000,8.0,422477
338,13329,11110111000011110000,8.0,25862
338,13330,11110111000011110000,8.0,78358
338,14127,11110111000011110000,8.0,64655
338,14793,11110111000011110000,8.0,149382
340,13194,11110111000001110000,8.0,258544
340,13332,11110111000001110000,8.0,399568
340,13334,11110111000001110000,8.0,522512
340,14787,11110111000001110000,8.0,466464
350,14157,11111111010011110000,8.0,543816
350,14940,11111111010011110000,8.0,661427
354,7369,11110001000000000000,8.0,574
354,11788,11110001000000000000,8.0,3178
371,6439,10100001000001000000,8.0,77057
372,11788,11110001000000000000,8.0,15663
374,6435,10100001000001000000,8.0,62075
377,6435,10100001000001000000,8.0,60738
377,6439,10100001000001000000,8.0,79818
378,8762,11110011000011110000,8.0,206254
378,8797,11110011000011110000,8.0,1192002
379,14144,11110111001011110000,8.0,628176
379,14766,11110111001011110000,8.0,714288
410,6633,11111111111101100000,8.0,703298
410,11986,11111111111101100000,8.0,305395
410,12060,11111111111101100000,8.0,426960
414,14903,11111101000001110000,8.0,239625
415,8826,11111111000011110000,8.0,31746
415,8882,11111111000011110000,8.0,398541
416,12765,11111101000000100000,8.0,266
416,12793,11111101000000100000,8.0,168
417,8800,11110111000011110000,8.0,650700
417,8863,11110111000011110000,8.0,373550
417,8881,11110111000011110000,8.0,1569874
