Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
5,1644,11111110111110001000,6.0,75816
5,1770,11111110111110001000,6.0,127224
5,4266,11111110111110001000,6.0,79920
5,4769,11111110111110001000,6.0,161568
5,4850,11111110111110001000,6.0,200232
5,4925,11111110111110001000,6.0,94824
5,5190,11111110111110001000,6.0,182520
5,5191,11111110111110001000,6.0,217296
5,7001,11111110111110001000,6.0,94176
5,7163,11111110111110001000,6.0,196128
5,9510,11111110111110001000,6.0,175608
5,9524,11111110111110001000,6.0,56808
5,9560,11111110111110001000,6.0,290304
5,9668,11111110111110001000,6.0,425088
5,9836,11111110111110001000,6.0,88776
5,10044,11111110111110001000,6.0,147528
5,10613,11111110111110001000,6.0,158760
5,12293,11111110111110001000,6.0,112104
5,12515,11111110111110001000,6.0,138888
5,13772,11111110111110001000,6.0,101736
5,13877,11111110111110001000,6.0,42984
5,15353,11111110111110001000,6.0,119016
5,15548,11111110111110001000,6.0,62640
5,15553,11111110111110001000,6.0,45792
5,15821,11111110111110001000,6.0,55080
5,15878,11111110111110001000,6.0,93312
9,9217,11110111100011110000,6.0,115900
11,10151,11111111111001100001,6.0,396864
12,3535,11110111000011110000,6.0,568002
12,3796,11110111000011110000,6.0,12741
12,3940,11110111000011110000,6.0,152892
12,6021,11110111000011110000,6.0,155632
12,6039,11110111000011110000,6.0,135904
12,7701,11110111000011110000,6.0,164537
12,7801,11110111000011110000,6.0,399218
12,7968,11110111000011110000,6.0,17536
12,8800,11110111000011110000,6.0,184950
12,8862,11110111000011110000,6.0,277014
12,9055,11110111000011110000,6.0,50827
12,9169,11110111000011110000,6.0,150152
12,11224,11110111000011110000,6.0,77953
12,11230,11110111000011110000,6.0,400040
12,11286,11110111000011110000,6.0,107134
12,11290,11110111000011110000,6.0,61787
12,11296,11110111000011110000,6.0,117409
12,11308,11110111000011110000,6.0,289207
12,11313,11110111000011110000,6.0,65212
12,11337,11110111000011110000,6.0,174264
12,11367,11110111000011110000,6.0,64527
12,11371,11110111000011110000,6.0,53704
12,11385,11110111000011110000,6.0,76857
12,13141,11110111000011110000,6.0,34798
12,13147,11110111000011110000,6.0,190841
12,14219,11110111000011110000,6.0,116450
12,14226,11110111000011110000,6.0,184402
12,14424,11110111000011110000,6.0,78775
12,14778,11110111000011110000,6.0,24523
12,14899,11110111000011110000,6.0,270849
13,8906,11111111100001110000,6.0,139564
