Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
0,10718,11110111111010100000,4.0,43248
5,1352,11111110111110001000,4.0,183384
5,1736,11111110111110001000,4.0,102168
5,1796,11111110111110001000,4.0,61776
5,1805,11111110111110001000,4.0,41688
5,2786,11111110111110001000,4.0,55080
5,4028,11111110111110001000,4.0,158112
5,4617,11111110111110001000,4.0,90072
5,5126,11111110111110001000,4.0,33696
5,13397,11111110111110001000,4.0,99792
8,5443,11111111110101110001,4.0,143865
12,517,11110111000011110000,4.0,55211
12,519,11110111000011110000,4.0,250847
12,523,11110111000011110000,4.0,90146
12,531,11110111000011110000,4.0,227831
12,670,11110111000011110000,4.0,93297
12,684,11110111000011110000,4.0,128232
12,1969,11110111000011110000,4.0,142480
12,2136,11110111000011110000,4.0,39182
12,3433,11110111000011110000,4.0,68363
12,3792,11110111000011110000,4.0,37812
12,3822,11110111000011110000,4.0,99462
12,5854,11110111000011110000,4.0,233585
12,8770,11110111000011110000,4.0,287700
12,8771,11110111000011110000,4.0,198787
12,8788,11110111000011110000,4.0,344281
12,8832,11110111000011110000,4.0,192759
12,11200,11110111000011110000,4.0,70692
12,11208,11110111000011110000,4.0,102476
12,11214,11110111000011110000,4.0,142617
12,11218,11110111000011110000,4.0,198650
12,11241,11110111000011110000,4.0,54115
12,11245,11110111000011110000,4.0,56307
12,12652,11110111000011110000,4.0,44388
12,12813,11110111000011110000,4.0,41100
12,14196,11110111000011110000,4.0,176182
12,14889,11110111000011110000,4.0,128095
15,338,11110111000011110000,4.0,141083
15,523,11110111000011110000,4.0,480998
15,531,11110111000011110000,4.0,1215653
15,684,11110111000011110000,4.0,684216
15,687,11110111000011110000,4.0,1419602
15,2194,11110111000011110000,4.0,1366239
15,3526,11110111000011110000,4.0,1970776
15,3831,11110111000011110000,4.0,799714
15,5845,11110111000011110000,4.0,1119892
15,6006,11110111000011110000,4.0,687140
15,8751,11110111000011110000,4.0,630122
15,8761,11110111000011110000,4.0,543133
15,8835,11110111000011110000,4.0,768281
15,9168,11110111000011110000,4.0,627929
15,11214,11110111000011110000,4.0,760971
15,11241,11110111000011110000,4.0,288745
15,12804,11110111000011110000,4.0,157896
15,13056,11110111000011110000,4.0,660824
15,14119,11110111000011110000,4.0,630122
15,14120,11110111000011110000,4.0,289476
15,14127,11110111000011110000,4.0,244885
15,14137,11110111000011110000,4.0,442986
15,14181,11110111000011110000,4.0,390354
16,424,11111111010101100000,4.0,160011
18,594,11110101000011110000,4.0,437826
18,3415,11110101000011110000,4.0,135966
18,3418,11110101000011110000,4.0,246390
18,3495,11110101000011110000,4.0,430860
18,3651,11110101000011110000,4.0,132612
18,4476,11110101000011110000,4.0,118164
18,7800,11110101000011110000,4.0,506970
18,11304,11110101000011110000,4.0,313986
18,12661,11110101000011110000,4.0,87978
18,14097,11110101000011110000,4.0,83334
18,14100,11110101000011110000,4.0,73788
18,15165,11110101000011110000,4.0,67854
20,413,11111111111111110000,4.0,487760
20,10798,11111111111111110000,4.0,225120
22,98,11111111100011100000,4.0,29601
25,418,11110111000001110000,4.0,244200
25,495,11110111000001110000,4.0,478410
25,498,11110111000001110000,4.0,714840
25,580,11110111000001110000,4.0,835830
25,640,11110111000001110000,4.0,679320
25,661,11110111000001110000,4.0,492285
25,669,11110111000001110000,4.0,446775
25,2373,11110111000001110000,4.0,1102230
25,3498,11110111000001110000,4.0,876900
25,3733,11110111000001110000,4.0,807525
25,3931,11110111000001110000,4.0,665445
25,3985,11110111000001110000,4.0,1563435
25,4149,11110111000001110000,4.0,480630
25,5418,11110111000001110000,4.0,440115
25,6016,11110111000001110000,4.0,404040
25,8836,11110111000001110000,4.0,317460
25,8853,11110111000001110000,4.0,1049505
25,9178,11110111000001110000,4.0,1053390
25,11227,11110111000001110000,4.0,995670
25,11258,11110111000001110000,4.0,254745
25,12805,11110111000001110000,4.0,198690
25,12886,11110111000001110000,4.0,271950
25,14199,11110111000001110000,4.0,506715
25,14587,11110111000001110000,4.0,445110
25,14604,11110111000001110000,4.0,370185
25,14902,11110111000001110000,4.0,678765
26,174,11111111110001110000,4.0,94428
26,3586,11111111110001110000,4.0,775548
26,14280,11111111110001110000,4.0,244584
28,12681,11110101001101110000,4.0,255692
30,375,11110001000000000000,4.0,286
30,2020,11110001000000000000,4.0,1287
30,2479,11110001000000000000,4.0,637
30,5399,11110001000000000000,4.0,2405
30,7341,11110001000000000000,4.0,494
30,11236,11110001000000000000,4.0,767
30,12711,11110001000000000000,4.0,780
37,3575,11110111111001110001,4.0,316863
48,544,11110001000001000000,4.0,3528
50,354,11110001000000000000,4.0,2618
50,375,11110001000000000000,4.0,4114
50,451,11110001000000000000,4.0,17952
50,2023,11110001000000000000,4.0,3740
50,3675,11110001000000000000,4.0,2057
50,7341,11110001000000000000,4.0,7106
50,12658,11110001000000000000,4.0,13277
50,12711,11110001000000000000,4.0,11220
50,12712,11110001000000000000,4.0,10285
51,2100,11110101000000000000,4.0,195
51,3840,11110101000000000000,4.0,325
51,3938,11110101000000000000,4.0,2431
51,7419,11110101000000000000,4.0,273
51,10984,11110101000000000000,4.0,4134
51,11058,11110101000000000000,4.0,156
51,11142,11110101000000000000,4.0,1859
51,12685,11110101000000000000,4.0,1846
51,12715,11110101000000000000,4.0,1235
51,13011,11110101000000000000,4.0,312
