Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
5,1690,11111110111110001000,7.0,33120
5,5031,11111110111110001000,7.0,30060
5,5087,11111110111110001000,7.0,167220
5,5280,11111110111110001000,7.0,121500
5,7172,11111110111110001000,7.0,208440
5,8097,11111110111110001000,7.0,63180
5,8174,11111110111110001000,7.0,238320
5,8360,11111110111110001000,7.0,458100
5,8621,11111110111110001000,7.0,371880
5,10054,11111110111110001000,7.0,42840
5,10124,11111110111110001000,7.0,139500
5,10322,11111110111110001000,7.0,322200
5,10622,11111110111110001000,7.0,39240
5,10652,11111110111110001000,7.0,11700
5,10673,11111110111110001000,7.0,125280
5,12383,11111110111110001000,7.0,35820
5,13444,11111110111110001000,7.0,23580
5,13967,11111110111110001000,7.0,131940
5,14921,11111110111110001000,7.0,53280
5,15023,11111110111110001000,7.0,78840
5,15645,11111110111110001000,7.0,64440
9,9340,11110111100011110000,7.0,25331
12,4102,11110111000011110000,7.0,13392
12,6040,11110111000011110000,7.0,53196
12,6041,11110111000011110000,7.0,22940
12,8863,11110111000011110000,7.0,27776
12,8881,11110111000011110000,7.0,122140
12,9286,11110111000011110000,7.0,6820
12,11305,11110111000011110000,7.0,46376
12,11386,11110111000011110000,7.0,51212
12,13240,11110111000011110000,7.0,15748
12,13304,11110111000011110000,7.0,8308
12,13321,11110111000011110000,7.0,41540
12,13322,11110111000011110000,7.0,14260
12,13329,11110111000011110000,7.0,9424
12,14227,11110111000011110000,7.0,70680
12,14704,11110111000011110000,7.0,15376
12,14780,11110111000011110000,7.0,12152
12,14793,11110111000011110000,7.0,29388
13,4130,11111111100001110000,7.0,5330
15,6040,11110111000011110000,7.0,59631
15,6041,11110111000011110000,7.0,25715
15,7968,11110111000011110000,7.0,5699
15,11290,11110111000011110000,7.0,12649
15,11305,11110111000011110000,7.0,51986
15,11308,11110111000011110000,7.0,97578
15,11371,11110111000011110000,7.0,25993
15,11386,11110111000011110000,7.0,57407
15,13240,11110111000011110000,7.0,17653
15,13304,11110111000011110000,7.0,9313
15,13321,11110111000011110000,7.0,46565
15,13322,11110111000011110000,7.0,15985
15,13329,11110111000011110000,7.0,10564
15,14780,11110111000011110000,7.0,13622
15,14899,11110111000011110000,7.0,9869
18,7988,11110101000011110000,7.0,1040
18,14434,11110101000011110000,7.0,3280
25,2622,11110111000001110000,7.0,3938
25,3794,11110111000001110000,7.0,3043
25,5940,11110111000001110000,7.0,110085
25,7491,11110111000001110000,7.0,22375
25,7518,11110111000001110000,7.0,2327
25,11327,11110111000001110000,7.0,9129
25,11376,11110111000001110000,7.0,81624
25,13158,11110111000001110000,7.0,9129
25,13250,11110111000001110000,7.0,8592
25,13275,11110111000001110000,7.0,2327
25,13332,11110111000001110000,7.0,3222
25,13334,11110111000001110000,7.0,2506
25,14616,11110111000001110000,7.0,7339
25,14703,11110111000001110000,7.0,13425
25,14751,11110111000001110000,7.0,21480
25,14754,11110111000001110000,7.0,11635
25,14787,11110111000001110000,7.0,22733
25,15207,11110111000001110000,7.0,2327
25,15216,11110111000001110000,7.0,7697
56,7964,11111111011001110000,7.0,14450
56,11121,11111111011001110000,7.0,4182
56,14739,11111111011001110000,7.0,4488
56,14954,11111111011001110000,7.0,1462
73,6198,11110111000011100000,7.0,6811
73,9096,11110111000011100000,7.0,6255
73,14670,11110111000011100000,7.0,10008
73,14826,11110111000011100000,7.0,3892
74,7712,11110111001011110001,7.0,7210
81,8950,11111111111001110000,7.0,188266
81,13114,11111111111001110000,7.0,17576
81,14305,11111111111001110000,7.0,81120
81,14308,11111111111001110000,7.0,77740
86,9674,11111110111010101000,7.0,416361
86,10640,11111110111010101000,7.0,391468
87,14140,11110111011011010000,7.0,17226
89,6633,11111111111101100000,7.0,101695
89,6960,11111111111101100000,7.0,333465
89,10309,11111111111101100000,7.0,99803
89,11983,11111111111101100000,7.0,77572
89,12142,11111111111101100000,7.0,36894
90,9376,11111111111011110000,7.0,132480
95,13841,11111110010010000000,7.0,1080
95,14001,11111110010010000000,7.0,3213
106,7811,11110111011001100000,7.0,4032
106,13191,11110111011001100000,7.0,3528
107,15732,11111111011011100010,7.0,29664
117,3914,11110111010001110000,7.0,693
117,7768,11110111010001110000,7.0,7029
117,9240,11110111010001110000,7.0,1584
117,9287,11110111010001110000,7.0,1188
117,9322,11110111010001110000,7.0,3630
117,9420,11110111010001110000,7.0,2178
117,11204,11110111010001110000,7.0,6666
117,11416,11110111010001110000,7.0,4158
117,11419,11110111010001110000,7.0,4191
117,13282,11110111010001110000,7.0,495
117,14586,11110111010001110000,7.0,1716
117,14599,11110111010001110000,7.0,1947
117,14748,11110111010001110000,7.0,2739
117,14759,11110111010001110000,7.0,2409
118,7783,11110111011011110000,7.0,19592
118,9321,11110111011011110000,7.0,14457
118,11184,11110111011011110000,7.0,19118
118,13048,11110111011011110000,7.0,16906
118,13309,11110111011011110000,7.0,26939
127,13209,11110111011100111000,7.0,3160
135,7703,11110111011111110000,7.0,6936
136,9366,11110111011101110000,7.0,17169
137,3930,11110111011001110000,7.0,2250
137,7702,11110111011001110000,7.0,21240
137,7972,11110111011001110000,7.0,15300
137,9176,11110111011001110000,7.0,1080
137,9402,11110111011001110000,7.0,21330
137,11382,11110111011001110000,7.0,57240
137,11383,11110111011001110000,7.0,55890
137,13166,11110111011001110000,7.0,1080
137,13328,11110111011001110000,7.0,3780
137,13353,11110111011001110000,7.0,1440
137,14525,11110111011001110000,7.0,3060
144,2599,11110101011111111100,7.0,89424
145,8913,11110111111001110000,7.0,50715
146,5997,11110111011101110000,7.0,69888
146,6019,11110111011101110000,7.0,36162
146,9366,11110111011101110000,7.0,4074
153,8792,11110011001101100000,7.0,46935
163,10309,11111111111101100000,7.0,13926
167,10387,11111111111101000000,7.0,2499
167,15415,11111111111101000000,7.0,53312
167,15975,11111111111101000000,7.0,18683
179,4026,11111111111100001000,7.0,46398
179,8408,11111111111100001000,7.0,233928
179,8745,11111111111100001000,7.0,6156
179,13600,11111111111100001000,7.0,31920
179,15140,11111111111100001000,7.0,37734
179,16031,11111111111100001000,7.0,38418
184,14150,11111111111101110000,7.0,5124
186,8894,11111111111011100001,7.0,117124
188,12223,11111111110101110000,7.0,60873
207,3904,11110111010011110000,7.0,5564
207,7782,11110111010011110000,7.0,13416
207,7810,11110111010011110000,7.0,2756
207,9249,11110111010011110000,7.0,15028
207,10951,11110111010011110000,7.0,3796
207,13128,11110111010011110000,7.0,6656
207,13228,11110111010011110000,7.0,11180
207,14649,11110111010011110000,7.0,3276
207,14676,11110111010011110000,7.0,18408
207,14695,11110111010011110000,7.0,4368
207,14749,11110111010011110000,7.0,6396
227,10159,11111111111111110000,7.0,126755
243,9277,11110111010101100000,7.0,6762
243,14624,11110111010101100000,7.0,1519
246,5950,11110111001101110000,7.0,77792
249,4531,11110111000001100000,7.0,9248
249,8851,11110111000001100000,7.0,39168
249,9540,11110111000001100000,7.0,5984
249,9715,11110111000001100000,7.0,31008
256,5960,11110111000111110100,7.0,30375
256,13169,11110111000111110100,7.0,14445
257,3562,11111101000011110000,7.0,1430
257,13222,11111101000011110000,7.0,832
257,14614,11111101000011110000,7.0,442
258,5959,11110111000001110000,7.0,84480
258,7519,11110111000001110000,7.0,12288
258,13275,11110111000001110000,7.0,3328
258,13332,11110111000001110000,7.0,4608
258,14209,11110111000001110000,7.0,9984
258,14223,11110111000001110000,7.0,78848
258,14761,11110111000001110000,7.0,49664
258,14787,11110111000001110000,7.0,32512
258,14795,11110111000001110000,7.0,24832
258,14890,11110111000001110000,7.0,8192
258,14898,11110111000001110000,7.0,14336
258,14902,11110111000001110000,7.0,11520
259,2622,11110111000001110000,7.0,1738
259,2640,11110111000001110000,7.0,1896
259,5499,11110111000001110000,7.0,3239
259,5940,11110111000001110000,7.0,48585
259,7491,11110111000001110000,7.0,9875
259,7518,11110111000001110000,7.0,1027
