Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
629,14994,11111101000011100100,9.0,1003
1349,15282,11111110111110101100,9.0,2850
1802,14398,11111110111110101100,9.0,3796
1888,9558,11111010111110001100,9.0,7436
1900,9566,11111110111110101100,9.0,39221
1901,14398,11111110111110101100,9.0,7300
1911,14851,11111010111110001100,9.0,4032
2619,9554,11110101000000100100,9.0,442
2623,9557,11110101000001100100,9.0,300
2628,9554,11110101000000100100,9.0,408
2628,14884,11110101000000100100,9.0,180
2628,15046,11110101000000100100,9.0,180
2632,9657,11110101001000110100,9.0,896
3184,9558,11111010111110001100,9.0,9464
3249,14398,11111110111110101100,9.0,15695
4143,11096,11110101000001100100,9.0,400
4471,11063,11110101000000100100,9.0,500
4471,13010,11110101000000100100,9.0,425
4471,13037,11110101000000100100,9.0,275
4471,13089,11110101000000100100,9.0,500
8678,14398,11111110111110101100,9.0,2409
9049,12527,11111110111110001100,9.0,25920
9049,12608,11111110111110001100,9.0,44800
9293,13714,11111110111110001100,9.0,9751
9558,12607,11111010111110001100,9.0,17407
9566,12412,11111110111110101100,9.0,5096
9814,11063,11110101000000100100,9.0,420
9817,11066,11110101000001100100,9.0,324
9817,11172,11110101000001100100,9.0,666
9870,10765,11110111000000110100,9.0,9856
9871,11172,11110101000001100100,9.0,2516
9871,12929,11110101000001100100,9.0,884
