Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
5,1644,11111110111110001000,6.0,12285
5,1770,11111110111110001000,6.0,18070
5,4266,11111110111110001000,6.0,1820
5,4769,11111110111110001000,6.0,23075
5,4850,11111110111110001000,6.0,33540
5,4925,11111110111110001000,6.0,7930
5,5190,11111110111110001000,6.0,22945
5,5191,11111110111110001000,6.0,28730
5,7001,11111110111110001000,6.0,8060
5,7163,11111110111110001000,6.0,17680
5,9510,11111110111110001000,6.0,5785
5,9524,11111110111110001000,6.0,6695
5,9560,11111110111110001000,6.0,19370
5,9668,11111110111110001000,6.0,18070
5,9836,11111110111110001000,6.0,3835
5,10044,11111110111110001000,6.0,23855
5,10613,11111110111110001000,6.0,29380
5,12293,11111110111110001000,6.0,10660
5,12515,11111110111110001000,6.0,16575
5,13772,11111110111110001000,6.0,8710
5,13877,11111110111110001000,6.0,4095
5,15353,11111110111110001000,6.0,10335
5,15548,11111110111110001000,6.0,10855
5,15553,11111110111110001000,6.0,5395
5,15821,11111110111110001000,6.0,10660
5,15878,11111110111110001000,6.0,12870
9,9217,11110111100011110000,6.0,728
11,10151,11111111111001100001,6.0,23562
13,8906,11111111100001110000,6.0,221
22,8976,11111111100011100000,6.0,884
23,10062,11111111110011000000,6.0,8602
26,8979,11111111110001110000,6.0,208
26,14259,11111111110001110000,6.0,143
81,8941,11111111111001110000,6.0,3136
81,11119,11111111111001110000,6.0,2112
81,14278,11111111111001110000,6.0,2688
85,9229,11110111111110100000,6.0,34506
86,1739,11111110111010101000,6.0,78000
86,2733,11111110111010101000,6.0,44200
86,4381,11111110111010101000,6.0,19900
86,10508,11111110111010101000,6.0,16600
86,11752,11111110111010101000,6.0,1400
86,14155,11111110111010101000,6.0,8600
86,14478,11111110111010101000,6.0,8400
86,15662,11111110111010101000,6.0,16500
89,11986,11111111111101100000,6.0,18961
89,12060,11111111111101100000,6.0,25527
90,4120,11111111111011110000,6.0,1742
90,11344,11111111111011110000,6.0,1716
90,14296,11111111111011110000,6.0,936
93,14287,11111111101001110000,6.0,660
96,4042,11110111100001110000,6.0,253
96,13066,11110111100001110000,6.0,391
97,13033,11110111110001110000,6.0,722
97,13276,11110111110001110000,6.0,494
98,8976,11111111100011100000,6.0,2176
104,1693,11111111111011100000,6.0,86724
104,8982,11111111111011100000,6.0,2044
104,11113,11111111111011100000,6.0,3942
105,13033,11110111110001110000,6.0,247
105,13113,11110111110001110000,6.0,273
105,13276,11110111110001110000,6.0,169
105,14596,11110111110001110000,6.0,455
145,6011,11110111111001110000,6.0,624
145,7497,11110111111001110000,6.0,864
145,8917,11110111111001110000,6.0,1056
145,8927,11110111111001110000,6.0,1008
145,11040,11110111111001110000,6.0,2208
145,11185,11110111111001110000,6.0,792
145,11417,11110111111001110000,6.0,432
162,8950,11111111111001110000,6.0,1764
162,13114,11111111111001110000,6.0,896
162,14239,11111111111001110000,6.0,1190
162,14305,11111111111001110000,6.0,1190
162,14308,11111111111001110000,6.0,294
163,4034,11111111111101100000,6.0,1224
163,6633,11111111111101100000,6.0,18684
163,11983,11111111111101100000,6.0,9828
163,11986,11111111111101100000,6.0,10188
163,12060,11111111111101100000,6.0,13716
163,14410,11111111111101100000,6.0,5112
165,4121,11111111110101100000,6.0,820
165,11413,11111111110101100000,6.0,861
165,15497,11111111110101100000,6.0,10701
167,6637,11111111111101000000,6.0,38000
167,10553,11111111111101000000,6.0,8640
167,15331,11111111111101000000,6.0,7360
167,15411,11111111111101000000,6.0,12560
170,1693,11111111111011100000,6.0,128304
170,8982,11111111111011100000,6.0,3024
170,9294,11111111111011100000,6.0,9180
170,14249,11111111111011100000,6.0,10152
174,8989,11111111110001110000,6.0,1496
175,5501,11111111111001110000,6.0,1760
175,13114,11111111111001110000,6.0,3520
177,3801,11111111100011110000,6.0,544
179,3134,11111111111100001000,6.0,39104
179,3325,11111111111100001000,6.0,1056
179,3353,11111111111100001000,6.0,3712
179,4219,11111111111100001000,6.0,9120
179,4597,11111111111100001000,6.0,2688
179,4720,11111111111100001000,6.0,13984
179,5312,11111111111100001000,6.0,16192
179,6701,11111111111100001000,6.0,4960
179,8449,11111111111100001000,6.0,54400
179,8691,11111111111100001000,6.0,22816
179,9574,11111111111100001000,6.0,2272
179,12473,11111111111100001000,6.0,7040
179,12499,11111111111100001000,6.0,6528
179,13590,11111111111100001000,6.0,23968
179,13604,11111111111100001000,6.0,1152
179,14858,11111111111100001000,6.0,2624
180,12223,11111111110101110000,6.0,12072
182,10635,11111111111100100100,6.0,36480
184,8975,11111111111101110000,6.0,8025
184,15480,11111111111101110000,6.0,28355
185,14166,11111111111001100000,6.0,969
200,1029,11111111111001110000,6.0,1739
200,11119,11111111111001110000,6.0,3102
200,13114,11111111111001110000,6.0,3008
200,14278,11111111111001110000,6.0,3948
209,1029,11111111111001110000,6.0,481
209,14239,11111111111001110000,6.0,1105
226,575,11111111111001110000,6.0,864
227,5921,11111111111111110000,6.0,1612
227,10798,11111111111111110000,6.0,6916
247,14203,11110111111100110000,6.0,2516
248,1356,11111110111111000001,6.0,28557
248,4715,11111110111111000001,6.0,57684
263,4047,11111111100001100000,6.0,630
332,14554,11111111111111010100,6.0,1484
410,2850,11111111111101100000,6.0,190995
410,4034,11111111111101100000,6.0,3570
410,6960,11111111111101100000,6.0,39690
410,10309,11111111111101100000,6.0,58905
413,10159,11111111111111110000,6.0,96825
413,14333,11111111111111110000,6.0,5625
491,3085,11111111111101100000,6.0,59241
491,5517,11111111111101100000,6.0,5889
491,10863,11111111111101100000,6.0,1170
491,11034,11111111111101100000,6.0,5031
491,11983,11111111111101100000,6.0,10647
569,1614,11111111111111000000,6.0,1276
569,1615,11111111111111000000,6.0,825
569,4797,11111111111111000000,6.0,748
569,10554,11111111111111000000,6.0,2948
569,14495,11111111111111000000,6.0,2123
569,15656,11111111111111000000,6.0,1408
569,15659,11111111111111000000,6.0,3993
572,3604,11111111111101110000,6.0,2176
572,3611,11111111111101110000,6.0,1700
572,3619,11111111111101110000,6.0,4454
572,9299,11111111111101110000,6.0,2652
572,10872,11111111111101110000,6.0,1666
572,14150,11111111111101110000,6.0,1496
575,1029,11111111111001110000,6.0,999
575,7453,11111111111001110000,6.0,405
575,7472,11111111111001110000,6.0,540
575,11119,11111111111001110000,6.0,1782
653,1449,11111111111101101001,6.0,15210
653,14283,11111111111101101001,6.0,570
653,14311,11111111111101101001,6.0,5580
653,14323,11111111111101101001,6.0,3570
653,14722,11111111111101101001,6.0,1350
655,3881,11110111111011100000,6.0,2703
734,9569,11111110111110101001,6.0,7224
734,9940,11111110111110101001,6.0,7000
734,13589,11111110111110101001,6.0,25816
734,13934,11111110111110101001,6.0,14224
734,14965,11111110111110101001,6.0,6944
