Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
31,8363,11111100000000000000,9.0,738024
31,8414,11111100000000000000,9.0,1493620
31,8442,11111100000000000000,9.0,843456
31,9920,11111100000000000000,9.0,10477305
31,10358,11111100000000000000,9.0,852242
31,10367,11111100000000000000,9.0,1265184
31,13700,11111100000000000000,9.0,1669340
31,13707,11111100000000000000,9.0,3031170
31,13709,11111100000000000000,9.0,3448505
31,13760,11111100000000000000,9.0,4564327
31,13769,11111100000000000000,9.0,4476467
31,13781,11111100000000000000,9.0,1335472
31,13788,11111100000000000000,9.0,1985636
31,13790,11111100000000000000,9.0,2047138
31,14003,11111100000000000000,9.0,4779584
31,14012,11111100000000000000,9.0,5082701
31,15050,11111100000000000000,9.0,11171399
31,15104,11111100000000000000,9.0,7898614
31,15212,11111100000000000000,9.0,6848687
31,15266,11111100000000000000,9.0,5495643
31,15702,11111100000000000000,9.0,2113033
31,15704,11111100000000000000,9.0,3228855
31,15711,11111100000000000000,9.0,3571509
31,15713,11111100000000000000,9.0,3887805
31,15947,11111100000000000000,9.0,5469285
31,15956,11111100000000000000,9.0,3865840
32,9757,11111000000000000000,9.0,18317065
33,8365,11110000000000000000,9.0,1079689
33,8608,11110000000000000000,9.0,894010
33,10363,11110000000000000000,9.0,1210352
33,10597,11110000000000000000,9.0,158171
33,13945,11110000000000000000,9.0,268203
34,8363,11111100000000000000,9.0,771456
34,8366,11111100000000000000,9.0,973504
34,8411,11111100000000000000,9.0,275520
34,8442,11111100000000000000,9.0,881664
34,8609,11111100000000000000,9.0,638288
34,9761,11111100000000000000,9.0,16967440
34,9920,11111100000000000000,9.0,10951920
34,9923,11111100000000000000,9.0,15814848
34,10355,11111100000000000000,9.0,59696
34,10364,11111100000000000000,9.0,2263856
34,10436,11111100000000000000,9.0,1313312
34,10598,11111100000000000000,9.0,941360
34,10607,11111100000000000000,9.0,4807824
34,13700,11111100000000000000,9.0,1744960
34,13703,11111100000000000000,9.0,367360
34,13707,11111100000000000000,9.0,3168480
34,13709,11111100000000000000,9.0,3604720
34,13712,11111100000000000000,9.0,1496992
34,13757,11111100000000000000,9.0,1882720
34,13766,11111100000000000000,9.0,2764384
34,13781,11111100000000000000,9.0,1395968
34,13788,11111100000000000000,9.0,2075584
34,13790,11111100000000000000,9.0,2139872
34,13946,11111100000000000000,9.0,394912
34,13955,11111100000000000000,9.0,1451072
34,14000,11111100000000000000,9.0,1924048
34,14009,11111100000000000000,9.0,2608256
34,15050,11111100000000000000,9.0,11677456
34,15053,11111100000000000000,9.0,10924368
34,15104,11111100000000000000,9.0,8256416
34,15107,11111100000000000000,9.0,10038112
34,15212,11111100000000000000,9.0,7158928
34,15215,11111100000000000000,9.0,10832528
34,15266,11111100000000000000,9.0,5744592
34,15269,11111100000000000000,9.0,9119712
34,15701,11111100000000000000,9.0,2782752
34,15710,11111100000000000000,9.0,5120080
34,15782,11111100000000000000,9.0,2548560
34,15944,11111100000000000000,9.0,3567984
34,15953,11111100000000000000,9.0,5322128
35,9757,11111000000000000000,9.0,18364918
35,13710,11111000000000000000,9.0,649352
35,13954,11111000000000000000,9.0,911856
35,13999,11111000000000000000,9.0,880770
35,14008,11111000000000000000,9.0,918764
35,15700,11111000000000000000,9.0,815144
35,15708,11111000000000000000,9.0,2003320
35,15709,11111000000000000000,9.0,1516306
35,15943,11111000000000000000,9.0,1036200
43,8363,11111100000000000000,9.0,1789872
43,8366,11111100000000000000,9.0,2258648
43,8442,11111100000000000000,9.0,2045568
43,8609,11111100000000000000,9.0,1480906
43,9698,11111100000000000000,9.0,41625178
43,9752,11111100000000000000,9.0,38428978
43,9860,11111100000000000000,9.0,35935942
43,9909,11111100000000000000,9.0,62869254
43,9911,11111100000000000000,9.0,20381102
43,9914,11111100000000000000,9.0,34678770
43,10364,11111100000000000000,9.0,5252422
43,10607,11111100000000000000,9.0,11154738
43,13707,11111100000000000000,9.0,7351260
43,13709,11111100000000000000,9.0,8363390
43,13712,11111100000000000000,9.0,3473204
43,13766,11111100000000000000,9.0,6413708
43,13788,11111100000000000000,9.0,4815608
43,13790,11111100000000000000,9.0,4964764
43,13955,11111100000000000000,9.0,3366664
43,14009,11111100000000000000,9.0,6051472
43,15041,11111100000000000000,9.0,23204412
43,15044,11111100000000000000,9.0,20498296
43,15095,11111100000000000000,9.0,15107372
43,15098,11111100000000000000,9.0,17259480
43,15203,11111100000000000000,9.0,15171296
43,15206,11111100000000000000,9.0,18793656
43,15257,11111100000000000000,9.0,12997880
43,15260,11111100000000000000,9.0,11474358
43,15710,11111100000000000000,9.0,11879210
43,15953,11111100000000000000,9.0,12347986
49,8354,11110100000000000000,9.0,1951040
49,8435,11110100000000000000,9.0,1128816
51,9868,11110101000000000000,9.0,91845126
52,8354,11110100000000000000,9.0,1733900
52,8435,11110100000000000000,9.0,1003185
57,8476,11110000000000000000,9.0,926475
57,8638,11110000000000000000,9.0,589575
57,10333,11110000000000000000,9.0,320055
57,10414,11110000000000000000,9.0,685030
57,10420,11110000000000000000,9.0,948935
58,8363,11111100000000000000,9.0,640080
58,8381,11111100000000000000,9.0,601980
58,8387,11111100000000000000,9.0,788670
58,8390,11111100000000000000,9.0,1295400
58,8396,11111100000000000000,9.0,1032510
58,8442,11111100000000000000,9.0,731520
58,8462,11111100000000000000,9.0,464820
58,8468,11111100000000000000,9.0,1303020
58,8471,11111100000000000000,9.0,853440
58,8639,11111100000000000000,9.0,834390
58,9920,11111100000000000000,9.0,9086850
58,10325,11111100000000000000,9.0,502920
58,10334,11111100000000000000,9.0,1402080
58,10340,11111100000000000000,9.0,594360
58,10406,11111100000000000000,9.0,327660
58,10415,11111100000000000000,9.0,1672590
58,10421,11111100000000000000,9.0,1379220
58,13700,11111100000000000000,9.0,1447800
58,13707,11111100000000000000,9.0,2628900
58,13709,11111100000000000000,9.0,2990850
58,13727,11111100000000000000,9.0,3108960
58,13733,11111100000000000000,9.0,2617470
58,13736,11111100000000000000,9.0,4484370
58,13742,11111100000000000000,9.0,3695700
58,13781,11111100000000000000,9.0,1158240
58,13788,11111100000000000000,9.0,1722120
58,13790,11111100000000000000,9.0,1775460
58,13808,11111100000000000000,9.0,1931670
58,13814,11111100000000000000,9.0,2632710
58,13817,11111100000000000000,9.0,2526030
58,13823,11111100000000000000,9.0,2510790
58,13976,11111100000000000000,9.0,3840480
58,13985,11111100000000000000,9.0,3950970
58,15050,11111100000000000000,9.0,9688830
58,15104,11111100000000000000,9.0,6850380
58,15212,11111100000000000000,9.0,5939790
58,15266,11111100000000000000,9.0,4766310
58,15671,11111100000000000000,9.0,1729740
58,15677,11111100000000000000,9.0,1386840
58,15680,11111100000000000000,9.0,2785110
58,15686,11111100000000000000,9.0,1630680
58,15752,11111100000000000000,9.0,1413510
58,15758,11111100000000000000,9.0,2015490
58,15761,11111100000000000000,9.0,1962150
58,15767,11111100000000000000,9.0,1905000
59,8389,11111000000000000000,9.0,267696
59,9757,11111000000000000000,9.0,12165296
59,13726,11111000000000000000,9.0,711568
59,13732,11111000000000000000,9.0,1155440
59,13807,11111000000000000000,9.0,453024
59,13813,11111000000000000000,9.0,1329328
59,13816,11111000000000000000,9.0,533104
59,13822,11111000000000000000,9.0,1693120
59,13984,11111000000000000000,9.0,1397968
59,15670,11111000000000000000,9.0,295152
59,15676,11111000000000000000,9.0,494208
59,15679,11111000000000000000,9.0,594880
59,15685,11111000000000000000,9.0,764192
59,15751,11111000000000000000,9.0,164736
59,15919,11111000000000000000,9.0,697840
60,9704,10101000000000000000,9.0,12907598
60,9707,10101000000000000000,9.0,11629544
61,9758,11111000000000000000,9.0,10550664
61,9866,11111000000000000000,9.0,11787688
61,13710,11111000000000000000,9.0,676048
66,8476,11110000000000000000,9.0,1582680
66,8638,11110000000000000000,9.0,1007160
66,10333,11110000000000000000,9.0,546744
66,10414,11110000000000000000,9.0,1170224
66,10420,11110000000000000000,9.0,1621048
69,9695,10101000000000000000,9.0,24258250
