Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
487,9790,11111101011111100010,8.0,504
746,5233,11111010111010000010,8.0,195
746,14046,11111010111010000010,8.0,182
996,3596,11111111001001110010,8.0,624
1025,14720,11111110111100100010,8.0,546
1025,15535,11111110111100100010,8.0,1050
1025,15886,11111110111100100010,8.0,861
1282,10662,11111010111010001010,8.0,3700
1284,14059,11111010111110100010,8.0,4116
1286,9454,11111110111100000010,8.0,2262
1286,10611,11111110111100000010,8.0,2184
1286,15718,11111110111100000010,8.0,2301
1295,9454,11111110111100000010,8.0,2610
1295,10611,11111110111100000010,8.0,2520
1295,10620,11111110111100000010,8.0,3780
1295,13782,11111110111100000010,8.0,765
1295,15718,11111110111100000010,8.0,2655
1295,15724,11111110111100000010,8.0,1080
1295,15727,11111110111100000010,8.0,2565
1295,15966,11111110111100000010,8.0,5445
1354,10500,11111010111100000010,8.0,1950
1354,16002,11111010111100000010,8.0,2100
1358,15978,11111110111110100010,8.0,1736
1359,10501,11111010111110000010,8.0,7536
1359,10663,11111010111110000010,8.0,38151
1359,14065,11111010111110000010,8.0,2041
1359,16006,11111010111110000010,8.0,4867
1359,16009,11111010111110000010,8.0,8007
1363,10656,11111010111110000010,8.0,12995
1363,15984,11111010111110000010,8.0,3277
1374,8437,11111110111100100010,8.0,1989
1374,13783,11111110111100100010,8.0,1677
1374,14014,11111110111100100010,8.0,2379
1410,15895,11111110111101100010,8.0,2520
1433,14404,11111110111100000010,8.0,1250
1433,15811,11111110111100000010,8.0,2450
1436,15811,11111110111100000010,8.0,3185
1445,15813,11111110111010001010,8.0,2881
1513,10581,11111010111110000010,8.0,806
1515,10663,11111010111110000010,8.0,8991
1515,14065,11111010111110000010,8.0,481
1515,16009,11111010111110000010,8.0,1887
1517,10620,11111110111100000010,8.0,3612
1517,15966,11111110111100000010,8.0,5203
1518,16006,11111010111110000010,8.0,1240
1519,10620,11111110111100000010,8.0,3948
1519,15887,11111110111100000010,8.0,1692
1519,15966,11111110111100000010,8.0,5687
1519,15998,11111110111100000010,8.0,1457
1524,10663,11111010111110000010,8.0,18954
1524,14065,11111010111110000010,8.0,1014
1524,16009,11111010111110000010,8.0,3978
1603,15315,11111010111110000010,8.0,1232
1606,10662,11111010111010001010,8.0,9028
1606,15840,11111010111010001010,8.0,4392
1609,9938,11111110111110000010,8.0,1054
1609,9939,11111110111110000010,8.0,5456
1609,10467,11111110111110000010,8.0,3720
1609,15795,11111110111110000010,8.0,930
1609,15842,11111110111110000010,8.0,3472
1679,10458,11111110111110000010,8.0,3784
1679,10467,11111110111110000010,8.0,2580
1679,13956,11111110111110000010,8.0,602
1679,14929,11111110111110000010,8.0,688
1682,10458,11111110111110000010,8.0,4576
1682,10467,11111110111110000010,8.0,3120
1682,15888,11111110111110000010,8.0,1508
1687,15840,11111010111010001010,8.0,4680
1695,13970,11111110111111100010,8.0,7720
1698,10535,11111110111100000010,8.0,1080
1698,15881,11111110111100000010,8.0,504
1698,15887,11111110111100000010,8.0,1296
1709,8257,11111110111110000010,8.0,630
1709,9740,11111110111110000010,8.0,350
1709,14929,11111110111110000010,8.0,224
1709,15546,11111110111110000010,8.0,378
1771,9740,11111110111110000010,8.0,1525
1771,13773,11111110111110000010,8.0,1830
1778,10378,11111110111110000010,8.0,1258
1778,10383,11111110111110000010,8.0,6364
1778,15642,11111110111110000010,8.0,2220
1778,15723,11111110111110000010,8.0,2664
1799,9213,11111110111100000010,8.0,224
1799,9454,11111110111100000010,8.0,928
1799,14404,11111110111100000010,8.0,400
1799,14637,11111110111100000010,8.0,288
1841,10221,11111110111110000010,8.0,1400
1841,10378,11111110111110000010,8.0,595
1841,10383,11111110111110000010,8.0,3010
1841,15562,11111110111110000010,8.0,490
1841,15723,11111110111110000010,8.0,1260
1850,9213,11111110111100000010,8.0,616
1850,15472,11111110111100000010,8.0,968
1853,8446,11111110111110000010,8.0,3550
1853,13773,11111110111110000010,8.0,1500
1862,10378,11111110111110000010,8.0,1122
1862,13773,11111110111110000010,8.0,1980
1862,15562,11111110111110000010,8.0,924
1862,15723,11111110111110000010,8.0,2376
1874,14919,11111110111100100010,8.0,3234
1877,9774,11111110111010001010,8.0,4774
1886,9213,11111110111100000010,8.0,1442
1886,14404,11111110111100000010,8.0,2575
1898,9740,11111110111110000010,8.0,1175
1898,14929,11111110111110000010,8.0,752
1898,15562,11111110111110000010,8.0,658
1898,15642,11111110111110000010,8.0,1410
1904,15315,11111010111110000010,8.0,816
1907,9774,11111110111010001010,8.0,3782
1907,10045,11111110111010001010,8.0,1647
1907,14485,11111110111010001010,8.0,1464
1922,10221,11111110111110000010,8.0,1360
1922,14929,11111110111110000010,8.0,544
1922,15562,11111110111110000010,8.0,476
1922,15642,11111110111110000010,8.0,1020
1924,9740,11111110111110000010,8.0,1350
1924,15642,11111110111110000010,8.0,1620
1931,14929,11111110111110000010,8.0,1808
1942,9975,11111010111100000010,8.0,4320
2631,14443,11110111000101100010,8.0,1110
2646,14997,11110111001111100010,8.0,729
2828,9939,11111110111110000010,8.0,2728
2828,10221,11111110111110000010,8.0,1240
2828,10383,11111110111110000010,8.0,2666
2828,10455,11111110111110000010,8.0,1240
2828,10623,11111110111110000010,8.0,7254
2889,10463,11111110111110000010,8.0,2197
2889,10547,11111110111110000010,8.0,21125
2889,12446,11111110111110000010,8.0,3718
2889,15890,11111110111110000010,8.0,3042
2894,10221,11111110111110000010,8.0,2360
2894,10458,11111110111110000010,8.0,5192
2894,10467,11111110111110000010,8.0,3540
2894,15562,11111110111110000010,8.0,826
2894,15642,11111110111110000010,8.0,1770
2901,15797,11111110111110000011,8.0,4756
2915,15886,11111110111100100010,8.0,2132
3083,6706,11111110111110000010,8.0,2970
3083,12462,11111110111110000010,8.0,3042
3083,12463,11111110111110000010,8.0,1242
3090,14866,11111110111010000010,8.0,936
3090,15848,11111110111010000010,8.0,3198
3177,6676,11111010111110100010,8.0,2720
3179,3867,11111110111110000010,8.0,473
3179,3868,11111110111110000010,8.0,1290
3179,9939,11111110111110000010,8.0,3784
3179,12291,11111110111110000010,8.0,3268
3179,12301,11111110111110000010,8.0,17501
3179,12382,11111110111110000010,8.0,3741
3179,14929,11111110111110000010,8.0,688
3185,6706,11111110111110000010,8.0,2640
3185,9939,11111110111110000010,8.0,1408
3185,10179,11111110111110000010,8.0,1936
3331,14236,11111110111010111010,8.0,3588
3332,14480,11111110111110100010,8.0,1060
3333,6616,11111010111100000010,8.0,5928
3333,10036,11111010111100000010,8.0,1216
3343,6704,11111110111100100010,8.0,4576
3343,14318,11111110111100100010,8.0,1496
3344,6706,11111110111110000010,8.0,10725
3344,12291,11111110111110000010,8.0,4940
3344,12301,11111110111110000010,8.0,26455
3344,14929,11111110111110000010,8.0,1040
3371,9621,11111110111010001010,8.0,266
3371,9774,11111110111010001010,8.0,868
3371,10045,11111110111010001010,8.0,378
3371,11968,11111110111010001010,8.0,490
3371,14485,11111110111010001010,8.0,336
3374,14866,11111110111010000010,8.0,1140
3867,6629,11111110111110000010,8.0,979
3867,6706,11111110111110000010,8.0,1815
3867,6707,11111110111110000010,8.0,2189
3867,7115,11111110111110000010,8.0,1199
3867,10463,11111110111110000010,8.0,143
3867,12053,11111110111110000010,8.0,506
3867,12446,11111110111110000010,8.0,242
3867,15842,11111110111110000010,8.0,616
3867,15890,11111110111110000010,8.0,198
3868,6629,11111110111110000010,8.0,2670
3868,6707,11111110111110000010,8.0,5970
3868,7115,11111110111110000010,8.0,3270
3868,10458,11111110111110000010,8.0,2640
3868,10463,11111110111110000010,8.0,390
3868,10467,11111110111110000010,8.0,1800
3868,12053,11111110111110000010,8.0,1380
3868,12446,11111110111110000010,8.0,660
3868,13956,11111110111110000010,8.0,420
3868,15842,11111110111110000010,8.0,1680
3868,15888,11111110111110000010,8.0,870
3868,15890,11111110111110000010,8.0,540
3949,7166,11111110111100100010,8.0,2310
3949,8256,11111110111100100010,8.0,1430
3949,8437,11111110111100100010,8.0,2805
3949,12605,11111110111100100010,8.0,3520
3949,13571,11111110111100100010,8.0,1815
3949,13783,11111110111100100010,8.0,2365
3950,12051,11111110111110000011,8.0,3003
3955,8184,11111110011011000010,8.0,2788
4428,7195,11111010111100000010,8.0,4250
4428,7235,11111010111100000010,8.0,3100
4428,10462,11111010111100000010,8.0,300
4428,12408,11111010111100000010,8.0,425
4428,12441,11111010111100000010,8.0,550
4428,15844,11111010111100000010,8.0,1150
4488,7222,11111110111110001010,8.0,2398
4488,8690,11111110111110001010,8.0,946
4488,12299,11111110111110001010,8.0,1210
4488,12524,11111110111110001010,8.0,550
4488,12578,11111110111110001010,8.0,1100
4488,13595,11111110111110001010,8.0,396
4539,11977,11111110111110101010,8.0,3337
4539,12601,11111110111110101010,8.0,5467
4627,7028,11111110111110000010,8.0,1190
4627,8501,11111110111110000010,8.0,238
4627,9939,11111110111110000010,8.0,1496
4627,12291,11111110111110000010,8.0,1292
4627,12371,11111110111110000010,8.0,2771
4627,12635,11111110111110000010,8.0,2074
4698,6884,11111110111110000010,8.0,5481
4698,7115,11111110111110000010,8.0,3161
4698,7280,11111110111110000010,8.0,2175
4698,8501,11111110111110000010,8.0,406
4698,8585,11111110111110000010,8.0,1015
4698,12382,11111110111110000010,8.0,2523
4698,12446,11111110111110000010,8.0,638
4698,12463,11111110111110000010,8.0,2001
4698,12635,11111110111110000010,8.0,3538
4701,7030,11111010111100000010,8.0,5355
4708,7244,11111110111010001010,8.0,1152
4708,9455,11111110111010001010,8.0,468
4708,12212,11111110111010001010,8.0,486
4708,12452,11111110111010001010,8.0,306
4708,14804,11111110111010001010,8.0,522
4709,9939,11111110111110000010,8.0,968
4712,9774,11111110111010001010,8.0,1426
4816,12288,11111010111010001010,8.0,1140
4825,7116,11111010111100000010,8.0,416
4825,12297,11111010111100000010,8.0,2717
4825,12408,11111010111100000010,8.0,221
4825,12450,11111010111100000010,8.0,468
4851,7088,11111110111100000010,8.0,585
4851,12407,11111110111100000010,8.0,624
4861,7280,11111110111110000010,8.0,975
4861,12137,11111110111110000010,8.0,923
4861,12635,11111110111110000010,8.0,1586
4876,6777,11111010111010001010,8.0,7473
4876,8717,11111010111010001010,8.0,1961
4876,12123,11111010111010001010,8.0,4293
4876,12125,11111010111010001010,8.0,2650
4942,8711,11111110111010000010,8.0,315
4942,14810,11111110111010000010,8.0,693
4943,8248,11111110111100000010,8.0,1120
4948,6629,11111110111110000010,8.0,5518
4948,7115,11111110111110000010,8.0,6758
4948,12137,11111110111110000010,8.0,4402
4953,6616,11111010111100000010,8.0,11934
4953,8236,11111010111100000010,8.0,25704
4954,6777,11111010111010001010,8.0,11421
4954,11961,11111010111010001010,8.0,6075
4954,12123,11111010111010001010,8.0,6561
4954,12125,11111010111010001010,8.0,4050
5022,14866,11111110111010000010,8.0,1548
5028,6629,11111110111110000010,8.0,3293
5028,6706,11111110111110000010,8.0,6105
5028,6707,11111110111110000010,8.0,7363
5028,7115,11111110111110000010,8.0,4033
5028,12053,11111110111110000010,8.0,1702
5036,12553,11111110111100000010,8.0,5586
5094,12481,11111110111110000010,8.0,1550
5095,11949,11111010111110000010,8.0,1044
5095,12426,11111010111110000010,8.0,1102
5095,12480,11111010111110000010,8.0,928
5095,12507,11111010111110000010,8.0,1160
5106,6955,11111010111010000010,8.0,6000
5108,6706,11111110111110000010,8.0,6930
5108,12301,11111110111110000010,8.0,17094
5108,12382,11111110111110000010,8.0,3654
5108,14929,11111110111110000010,8.0,672
5110,6708,11111010111100000010,8.0,2755
5110,8487,11111010111100000010,8.0,5301
5110,12297,11111010111100000010,8.0,3971
5110,12378,11111010111100000010,8.0,2831
5119,12045,11111010111110000010,8.0,1292
5120,8257,11111110111110000010,8.0,1260
5122,8969,11111111111100100010,8.0,2176
5128,6789,11111010111110000010,8.0,5200
5128,6948,11111010111110000010,8.0,7850
5128,6951,11111010111110000010,8.0,22150
5128,12045,11111010111110000010,8.0,1700
5150,7027,11111110111100000010,8.0,3300
5150,8248,11111110111100000010,8.0,5280
5150,9213,11111110111100000010,8.0,924
5150,13782,11111110111100000010,8.0,1122
5153,12373,11111110111010000010,8.0,6424
5186,14973,11111110111110100010,8.0,330
5189,9621,11111110111010001010,8.0,874
5195,6801,11111110111100100010,8.0,3450
5195,8256,11111110111100100010,8.0,1196
5195,12129,11111110111100100010,8.0,1472
5202,9214,11111110111011101010,8.0,1003
5228,8239,11111110111000000010,8.0,1704
5231,11977,11111110111110101010,8.0,5687
5233,6864,11111010111010000010,8.0,1350
5235,6616,11111010111100000010,8.0,2574
5235,7030,11111010111100000010,8.0,3465
5235,8236,11111010111100000010,8.0,5544
5235,12217,11111010111100000010,8.0,4620
5235,12370,11111010111100000010,8.0,4290
5236,6789,11111010111110000010,8.0,3536
5236,6867,11111010111110000010,8.0,9078
5236,6870,11111010111110000010,8.0,8874
5266,6629,11111110111110000010,8.0,7387
5266,6884,11111110111110000010,8.0,15687
5266,11978,11111110111110000010,8.0,6972
5274,11968,11111110111010001010,8.0,4165
5274,12212,11111110111010001010,8.0,3213
5275,12048,11111110111010101010,8.0,3626
5277,6617,11111110111100000010,8.0,4590
5279,12291,11111110111110000010,8.0,4408
5279,14929,11111110111110000010,8.0,928
5281,6617,11111110111100000010,8.0,4050
5281,12047,11111110111100000010,8.0,1260
5281,12209,11111110111100000010,8.0,4860
5300,14404,11111110111100000010,8.0,825
5302,6704,11111110111100100010,8.0,4108
5317,6618,11111010111010000010,8.0,2937
5441,13587,11111110111110000011,8.0,720
5441,14560,11111110111110000011,8.0,1185
5441,15957,11111110111110000011,8.0,1650
6617,13782,11111110111100000010,8.0,765
6617,15727,11111110111100000010,8.0,2565
6618,14056,11111010111010000010,8.0,3026
6629,13956,11111110111110000010,8.0,1246
6629,15876,11111110111110000010,8.0,5251
6629,15883,11111110111110000010,8.0,3026
6704,13783,11111110111100100010,8.0,2236
6706,13773,11111110111110000010,8.0,4950
6707,13773,11111110111110000010,8.0,5970
6790,15921,11111010111110000010,8.0,1683
6801,14720,11111110111100100010,8.0,1950
6801,15886,11111110111100100010,8.0,3075
6803,14635,11111111111110000011,8.0,7552
6863,13956,11111110111110000010,8.0,1176
6863,14929,11111110111110000010,8.0,1344
6867,14065,11111010111110000010,8.0,3471
6867,16006,11111010111110000010,8.0,8277
6867,16009,11111010111110000010,8.0,13617
6870,14065,11111010111110000010,8.0,3393
6870,16009,11111010111110000010,8.0,13311
6871,15921,11111010111110000010,8.0,3196
6871,15984,11111010111110000010,8.0,5452
6884,15876,11111110111110000010,8.0,11151
6884,15880,11111110111110000010,8.0,14553
6884,15888,11111110111110000010,8.0,5481
6948,14065,11111010111110000010,8.0,2041
6948,16006,11111010111110000010,8.0,4867
6948,16009,11111010111110000010,8.0,8007
6951,14065,11111010111110000010,8.0,5759
6951,16009,11111010111110000010,8.0,22593
6952,15315,11111010111110000010,8.0,5056
6952,15984,11111010111110000010,8.0,9164
6957,13570,11111111111111100010,8.0,14200
6961,14310,11111111111101100010,8.0,6188
7025,15811,11111110111100000010,8.0,7105
7027,15887,11111110111100000010,8.0,1800
7028,15888,11111110111110000010,8.0,2030
7037,15813,11111110111010001010,8.0,7169
7067,14318,11111110111100100010,8.0,1071
7088,9213,11111110111100000010,8.0,210
7088,13848,11111110111100000010,8.0,225
7088,15472,11111110111100000010,8.0,330
7094,14480,11111110111110100010,8.0,3400
7099,15777,11111010111110000010,8.0,1014
7106,14929,11111110111110000010,8.0,720
7106,15642,11111110111110000010,8.0,1350
7106,15723,11111110111110000010,8.0,1620
7115,14929,11111110111110000010,8.0,1744
7166,14318,11111110111100100010,8.0,714
7190,13782,11111110111100000010,8.0,629
7190,14404,11111110111100000010,8.0,925
7190,15724,11111110111100000010,8.0,888
7190,15727,11111110111100000010,8.0,2109
7220,14736,11111111111100100010,8.0,3192
7232,15607,11111110111110101010,8.0,3248
7289,14233,11111111111110100010,8.0,4680
8235,12406,11111010111100000010,8.0,2925
8235,15844,11111010111100000010,8.0,5382
8236,12408,11111010111100000010,8.0,2856
8236,12441,11111010111100000010,8.0,3696
8240,12498,11111110111010001010,8.0,814
8240,15804,11111110111010001010,8.0,999
8240,15813,11111110111010001010,8.0,2479
8247,15895,11111110111101100010,8.0,4800
8248,15560,11111110111100000010,8.0,960
8248,15902,11111110111100000010,8.0,2960
8256,15886,11111110111100100010,8.0,1066
8257,15642,11111110111110000010,8.0,1350
8257,15795,11111110111110000010,8.0,675
8257,15876,11111110111110000010,8.0,2655
8437,14318,11111110111100100010,8.0,867
8437,14720,11111110111100100010,8.0,1326
8437,14919,11111110111100100010,8.0,1122
8446,11978,11111110111110000010,8.0,5964
8446,12053,11111110111110000010,8.0,3266
8446,12462,11111110111110000010,8.0,11999
8487,15844,11111010111100000010,8.0,12834
8501,12481,11111110111110000010,8.0,868
8501,15795,11111110111110000010,8.0,210
8501,15876,11111110111110000010,8.0,826
8501,15883,11111110111110000010,8.0,476
8585,15642,11111110111110000010,8.0,1050
8585,15723,11111110111110000010,8.0,1260
8667,14480,11111110111110100010,8.0,2000
8675,14929,11111110111110000010,8.0,2704
8682,9740,11111110111110000010,8.0,2875
8682,14929,11111110111110000010,8.0,1840
8710,11910,11111010011110000010,8.0,649
8717,11961,11111010111010001010,8.0,2775
8717,11962,11111010111010001010,8.0,3404
8717,12211,11111010111010001010,8.0,1554
8717,12294,11111010111010001010,8.0,4107
8717,12300,11111010111010001010,8.0,5809
9213,15887,11111110111100000010,8.0,504
9377,12141,11111111111110100011,8.0,2760
9453,12059,11111110111110000011,8.0,4896
9455,12498,11111110111010001010,8.0,572
9621,12212,11111110111010001010,8.0,513
9621,12452,11111110111010001010,8.0,323
9621,12498,11111110111010001010,8.0,418
9688,14016,11111010011010000010,8.0,1540
9740,12462,11111110111110000010,8.0,4225
9740,12463,11111110111110000010,8.0,1725
9740,12481,11111110111110000010,8.0,1550
9740,13773,11111110111110000010,8.0,750
9774,12498,11111110111010001010,8.0,1364
9774,12545,11111110111010001010,8.0,4588
9818,11577,11111101000001100010,8.0,288
9938,12301,11111110111110000010,8.0,6919
9938,13956,11111110111110000010,8.0,238
9939,11978,11111110111110000010,8.0,7392
9939,12053,11111110111110000010,8.0,4048
9939,12301,11111110111110000010,8.0,35816
9939,12446,11111110111110000010,8.0,1936
9939,15562,11111110111110000010,8.0,1232
9947,11968,11111110111010001010,8.0,385
9947,12498,11111110111010001010,8.0,242
10045,12218,11111110111010001010,8.0,2376
10131,13970,11111110111111100010,8.0,3080
10154,12498,11111110111010001010,8.0,308
10154,14485,11111110111010001010,8.0,336
10179,12446,11111110111110000010,8.0,2662
10185,13970,11111110111111100010,8.0,1320
10221,13586,11111110111110000010,8.0,680
10292,14866,11111110111010000010,8.0,252
10378,12446,11111110111110000010,8.0,374
10446,12407,11111110111100000010,8.0,608
10455,12053,11111110111110000010,8.0,1840
10455,12137,11111110111110000010,8.0,2840
10458,12371,11111110111110000010,8.0,14344
10458,13586,11111110111110000010,8.0,1496
10458,14929,11111110111110000010,8.0,1408
10463,12291,11111110111110000010,8.0,988
10463,14929,11111110111110000010,8.0,208
10467,12137,11111110111110000010,8.0,4260
10467,12301,11111110111110000010,8.0,24420
10467,12371,11111110111110000010,8.0,9780
10467,12382,11111110111110000010,8.0,5220
10467,13586,11111110111110000010,8.0,1020
10485,13774,11111010111010001010,8.0,2988
10500,12289,11111010111100000010,8.0,2262
10500,12298,11111010111100000010,8.0,10023
10500,12370,11111010111100000010,8.0,5070
10501,12045,11111010111110000010,8.0,1632
10511,13782,11111110111100000010,8.0,221
10523,13773,11111110111110000010,8.0,1560
10535,12220,11111110111100000010,8.0,4650
10535,13848,11111110111100000010,8.0,450
10544,11968,11111110111010001010,8.0,840
10611,12220,11111110111100000010,8.0,8680
10611,14404,11111110111100000010,8.0,1400
10620,12047,11111110111100000010,8.0,1176
10620,12209,11111110111100000010,8.0,4536
10623,14929,11111110111110000010,8.0,3744
10624,12287,11111110111110000011,8.0,33147
10637,12051,11111110111110000011,8.0,24167
10646,14485,11111110111010001010,8.0,720
10660,11961,11111010111010001010,8.0,4200
10660,12294,11111010111010001010,8.0,6216
10660,12300,11111010111010001010,8.0,8792
10661,11968,11111110111010001010,8.0,3675
10662,11962,11111010111010001010,8.0,6808
10663,12045,11111010111110000010,8.0,8262
12579,14404,11111110111100000010,8.0,2075
12581,14404,11111110111100000010,8.0,1825
12605,14919,11111110111100100010,8.0,1408
13773,14929,11111110111110000010,8.0,480
14014,14919,11111110111100100010,8.0,1342
14015,14485,11111110111010001010,8.0,1584
