Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
264,489,11110111000011110100,2.0,405
430,14524,11110101010011110100,2.0,4800
489,678,11110111000011110100,2.0,5913
516,5859,11110111000011110100,2.0,4329
581,5846,11111111000011110100,2.0,3920
581,5936,11111111000011110100,2.0,4165
588,14682,11110101010001110100,2.0,3519
613,685,11110111000011110100,2.0,2943
613,697,11110111000011110100,2.0,7425
613,5878,11110111000011110100,2.0,1026
615,5958,11110011000011110100,2.0,59280
624,5889,11110011000111110100,2.0,2655
651,2598,11110111011011110100,2.0,40592
651,11346,11110111011011110100,2.0,5246
658,6013,11111111000011110100,2.0,5123
668,5933,11111101000011110100,2.0,1610
675,694,11110111000100110100,2.0,2610
678,697,11110111000011110100,2.0,60225
678,11379,11110111000011110100,2.0,63510
685,697,11110111000011110100,2.0,29975
685,5869,11110111000011110100,2.0,4905
692,6036,11110111011111110100,2.0,59130
733,1111,11111010011110001100,2.0,6156
991,1207,10100001000000100100,2.0,782
991,6499,10100001000000100100,2.0,322
1102,1207,10100001000000100100,2.0,374
1207,6499,10100001000000100100,2.0,476
1267,1347,11111010111110101100,2.0,12688
1330,1338,11111010111111101100,2.0,33462
1330,2797,11111010111111101100,2.0,118638
1338,2797,11111010111111101100,2.0,138996
1412,6756,11111110111111101100,2.0,6351
1438,1627,11111110111110110100,2.0,3600
1483,3022,11110010111110001100,2.0,11210
1674,3141,11111010111110001100,2.0,11792
1674,12375,11111010111110001100,2.0,3886
1712,1802,11111110111110101100,2.0,3640
1712,1901,11111110111110101100,2.0,7000
1712,5105,11111110111110101100,2.0,2240
1802,3259,11111110111110101100,2.0,13468
1802,15896,11111110111110101100,2.0,2392
1868,12614,11111110111110001100,2.0,880
1868,14018,11111110111110001100,2.0,1705
1888,3184,11111010111110001100,2.0,2464
1888,7153,11111010111110001100,2.0,6820
1888,12607,11111010111110001100,2.0,4532
2062,12781,11110111111011111100,2.0,45440
2130,2643,11110111010100110100,2.0,7881
2131,7963,11110111011100111100,2.0,5148
2145,2155,11110101000011110100,2.0,936
2160,3591,11110111111100111100,2.0,2736
2183,12873,11111111000000110100,2.0,210
2204,7631,10100001000111110100,2.0,5733
2598,4057,11110111011011110100,2.0,35400
2598,11346,11110111011011110100,2.0,28792
2619,9423,11110101000000100100,2.0,143
2638,7975,11110111000000110100,2.0,2132
2681,3248,11111110111110001100,2.0,45296
2681,13370,11111110111110001100,2.0,4172
2834,2914,11111110111110001100,2.0,22035
2834,13525,11111110111110001100,2.0,5989
2895,8243,11111110111110101100,2.0,7744
2914,13525,11111110111110001100,2.0,10335
3080,13691,11111110111110001100,2.0,121
3080,13799,11111110111110001100,2.0,176
3141,12375,11111010111110001100,2.0,10208
3215,3395,11111110111110101100,2.0,3300
3215,5105,11111110111110101100,2.0,1600
3249,3259,11111110111110101100,2.0,55685
3259,14005,11111110111110101100,2.0,75110
3276,8631,11111010111110101100,2.0,36395
3285,3393,11111010111110101100,2.0,3290
3285,8550,11111010111110101100,2.0,6370
