Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
5,1016,11111110111110001000,5.0,3752
5,1523,11111110111110001000,5.0,23182
5,1574,11111110111110001000,5.0,9514
5,1649,11111110111110001000,5.0,8710
5,1676,11111110111110001000,5.0,5695
5,1804,11111110111110001000,5.0,9045
5,3110,11111110111110001000,5.0,14472
5,3194,11111110111110001000,5.0,13467
5,4108,11111110111110001000,5.0,11055
5,4856,11111110111110001000,5.0,8107
5,5104,11111110111110001000,5.0,19296
5,5324,11111110111110001000,5.0,12864
5,6200,11111110111110001000,5.0,871
5,6710,11111110111110001000,5.0,9246
5,7142,11111110111110001000,5.0,10787
5,8132,11111110111110001000,5.0,6566
5,8270,11111110111110001000,5.0,43483
5,8429,11111110111110001000,5.0,15946
5,9989,11111110111110001000,5.0,10988
5,10238,11111110111110001000,5.0,18693
5,11960,11111110111110001000,5.0,4958
5,12014,11111110111110001000,5.0,5360
5,12050,11111110111110001000,5.0,12395
5,13391,11111110111110001000,5.0,12328
5,14394,11111110111110001000,5.0,11323
5,14395,11111110111110001000,5.0,11859
5,14852,11111110111110001000,5.0,11323
5,15392,11111110111110001000,5.0,3551
8,2125,11111111110101110001,5.0,1672
10,7436,11110101111011110100,5.0,13689
11,15485,11111111111001100001,5.0,2135
16,9385,11111111010101100000,5.0,2704
20,5921,11111111111111110000,5.0,7202
20,14333,11111111111111110000,5.0,2938
23,15899,11111111110011000000,5.0,2848
26,3632,11111111110001110000,5.0,405
26,8989,11111111110001110000,5.0,1188
26,11031,11111111110001110000,5.0,513
26,14277,11111111110001110000,5.0,3753
45,627,11110011011101110000,5.0,1058
45,708,11110011011101110000,5.0,1334
54,8831,11110101011111110000,5.0,294
56,428,11111111011001110000,5.0,399
56,978,11111111011001110000,5.0,1659
56,2627,11111111011001110000,5.0,1995
56,3605,11111111011001110000,5.0,2121
56,3614,11111111011001110000,5.0,1197
56,14336,11111111011001110000,5.0,1365
65,6071,11100111011001110000,5.0,4950
81,1029,11111111111001110000,5.0,1800
81,3612,11111111111001110000,5.0,4104
81,7472,11111111111001110000,5.0,1980
81,14239,11111111111001110000,5.0,5292
82,15490,11111111110100110000,5.0,3942
85,1392,11110111111110100000,5.0,59220
85,10958,11110111111110100000,5.0,2100
86,1365,11111110111010101000,5.0,33390
86,6353,11111110111010101000,5.0,19980
86,7049,11111110111010101000,5.0,91170
86,11591,11111110111010101000,5.0,8010
86,12344,11111110111010101000,5.0,14670
86,15692,11111110111010101000,5.0,39420
88,5474,11110111011111110000,5.0,18614
88,7703,11110111011111110000,5.0,2132
89,2850,11111111111101100000,5.0,92180
89,3085,11111111111101100000,5.0,117590
89,4034,11111111111101100000,5.0,3960
89,5517,11111111111101100000,5.0,12320
89,5529,11111111111101100000,5.0,4950
89,10863,11111111111101100000,5.0,3080
89,11034,11111111111101100000,5.0,3300
90,7471,11111111111011110000,5.0,6336
90,14294,11111111111011110000,5.0,9024
90,14320,11111111111011110000,5.0,5568
