Network1,Network2,k_hot_code,Hamming_Distance,number_of_circuits
1282,6628,11111010111010001010,1.0,3150
1286,1295,11111110111100000010,1.0,1755
1433,1436,11111110111100000010,1.0,3250
1440,1683,11111010111010001010,1.0,11988
1514,6860,11111110111010000010,1.0,2961
1515,1518,11111010111110000010,1.0,1480
1515,1524,11111010111110000010,1.0,2886
1517,12209,11111110111100000010,1.0,2322
1518,1761,11111010111110000010,1.0,1640
1524,6870,11111010111110000010,1.0,20358
1606,1687,11111010111010001010,1.0,15860
1609,12301,11111110111110000010,1.0,25234
1679,1682,11111110111110000010,1.0,2236
1679,1922,11111110111110000010,1.0,1462
1679,12371,11111110111110000010,1.0,7009
1682,7028,11111110111110000010,1.0,3640
1745,1772,11111110111110001010,1.0,396
1761,1779,11111010111110000010,1.0,1763
1771,12463,11111110111110000010,1.0,4209
1779,1860,11111010111110000010,1.0,7697
1779,7125,11111010111110000010,1.0,7353
1806,1860,11111010111110000010,1.0,3401
1841,1922,11111110111110000010,1.0,1190
1853,1862,11111110111110000010,1.0,3300
1853,1934,11111110111110000010,1.0,1950
1870,1924,11111110111110000010,1.0,6642
1902,1904,11111010111110000010,1.0,11526
1914,12606,11111010111110000010,1.0,2961
1922,1931,11111110111110000010,1.0,3842
1931,1934,11111110111110000010,1.0,4407
1934,7280,11111110111110000010,1.0,2925
2894,13586,11111110111110000010,1.0,1003
3136,8482,11111010011010000010,1.0,25456
3179,3185,11111110111110000010,1.0,688
3367,14059,11111010111110100010,1.0,7812
3379,8725,11111010011000000010,1.0,3432
3867,3868,11111110111110000010,1.0,330
4844,4853,11111110111100000010,1.0,1792
4851,4853,11111110111100000010,1.0,2184
4851,4854,11111110111100000010,1.0,1599
4853,4859,11111110111100000010,1.0,2520
4950,4952,11111110110010001010,1.0,561
5026,15718,11111110111100000010,1.0,11800
5116,5119,11111010111110000010,1.0,570
5116,5197,11111010111110000010,1.0,1740
5116,15808,11111010111110000010,1.0,540
5119,5128,11111010111110000010,1.0,1900
5151,5154,11111010110110000010,1.0,630
5152,5233,11111010111010000010,1.0,615
5175,5337,11111010111110000010,1.0,870
5175,10521,11111010111110000010,1.0,450
5198,5279,11111110111110000010,1.0,2146
5198,15890,11111110111110000010,1.0,666
5203,10549,11111111111011101010,1.0,9801
5290,15982,11111111111110000010,1.0,7360
6627,6628,11111010111010001010,1.0,5985
6629,7115,11111110111110000010,1.0,9701
