param_index1,param_index2,DTW_distance
b.f15,b.f3,6.27577013802946
b.f15,b.f8,6.09152555285021
b.f15,b.f9,7.38260972750144
b.f15,b.f4,1.58484090985444
b.f15,b.f12,1.63423031051929
b.f15,b.f14,1.51700379129561
b.f15,b.f1,1.61390814104479
b.f15,b.f7,0.537211915320227
b.f15,b.f0,7.09513030230344
b.f15,b.f10,5.89603917597121
b.f15,b.f13,2.46352631940934
b.f15,b.f2,3.88919577383091
b.f15,b.f17,0.090828822314337
b.f15,b.f5,3.89906731087267
b.f15,b.f11,5.15880973888788
b.f15,b.f16,0.118341697285289
b.f15,b.f15,4.85491173935003
b.f15,b.f6,1.56779411211181
b.f10,b.f3,1.55437917557034
b.f10,b.f8,0.259665873699901
b.f10,b.f9,1.42863243851055
b.f10,b.f4,4.95944668197577
b.f10,b.f12,6.47860660906862
b.f10,b.f14,7.72998546642527
b.f10,b.f1,6.02908591774508
b.f10,b.f7,4.33216312501577
b.f10,b.f0,0.071591672192342
b.f10,b.f10,1.65362718688201
b.f10,b.f13,4.6750672908855
b.f10,b.f2,2.26560787617504
b.f10,b.f17,7.22108834662223
b.f10,b.f5,2.57201028401447
b.f10,b.f11,1.58249119837506
b.f10,b.f16,4.75902423862017
b.f10,b.f15,0.468151071243077
b.f10,b.f6,6.67726093701683
b.f14,b.f3,3.93047316188398
b.f14,b.f8,0.167657841292409
b.f14,b.f9,3.26334481627528
b.f14,b.f4,4.11207815571335
b.f14,b.f12,5.14101331031526
b.f14,b.f14,5.7448692863133
b.f14,b.f1,4.29778470785939
b.f14,b.f7,4.2711791384198
b.f14,b.f0,0.661064070150601
b.f14,b.f10,3.17883199494335
b.f14,b.f13,3.20213171955921
b.f14,b.f2,1.319639895304
b.f14,b.f17,5.79345013659396
b.f14,b.f5,3.55425925623611
b.f14,b.f11,4.35125859201663
b.f14,b.f16,4.74999410715791
b.f14,b.f15,1.96663405901251
b.f14,b.f6,4.82662070576301
b.f13,b.f3,6.24413735744883
b.f13,b.f8,5.20333644216447
b.f13,b.f9,8.26210932062473
b.f13,b.f4,0.452491704322439
b.f13,b.f12,0.51235011323581
b.f13,b.f14,0.640797077089798
b.f13,b.f1,0.247313244301157
b.f13,b.f7,1.02031993305463
b.f13,b.f0,6.6656703096436
b.f13,b.f10,7.33036692233619
b.f13,b.f13,1.10186091475844
b.f13,b.f2,2.77928105469982
b.f13,b.f17,1.65380520349207
b.f13,b.f5,5.10677304249574
b.f13,b.f11,4.72097946667293
b.f13,b.f16,1.82196453087302
b.f13,b.f15,3.85826703051005
b.f13,b.f6,0.081355965504648
b.f17,b.f3,1.04536840876373
b.f17,b.f8,1.07420862951591
b.f17,b.f9,0.976347181874658
b.f17,b.f4,5.10625325010986
b.f17,b.f12,4.58798122381656
b.f17,b.f14,4.4356997887549
b.f17,b.f1,3.3544763377748
b.f17,b.f7,4.73834954363428
b.f17,b.f0,0.474282123397278
b.f17,b.f10,1.16154435785027
b.f17,b.f13,2.54660652697972
b.f17,b.f2,1.57382544648851
b.f17,b.f17,4.68686303803425
b.f17,b.f5,1.84359096002057
b.f17,b.f11,1.10209864601473
b.f17,b.f16,3.8805319828461
b.f17,b.f15,0.052284147374151
b.f17,b.f6,3.74318841151696
