version,number_of_structures,param_index
2,1,1670
2,3,1671
2,11,1672
2,18,1673
2,16,1674
2,21,1675
2,6,1676
2,4,1678
2,25,1679
2,13,168
2,2,1681
2,9,1682
2,8,1683
2,3,1684
2,13,1685
2,29,1686
2,42,1687
2,2,1688
2,3,1689
2,5,169
2,15,1690
2,12,1692
2,23,1694
2,7,1695
2,6,1697
2,13,1698
2,17,1699
2,21,17
2,3,170
2,2,1700
2,2,1701
2,10,1702
2,15,1703
2,5,1705
2,9,1706
2,30,1707
2,23,1709
2,3,1710
2,19,1711
2,4,1712
2,6,1713
2,29,1714
2,1,1715
2,3,1716
2,16,1717
2,15,1718
2,5,1719
2,32,172
2,12,1720
2,3,1721
2,4,1722
2,3,1723
2,7,1724
2,1,1725
2,1,1726
2,14,1727
2,2,1728
2,8,1729
2,13,173
2,26,1730
2,13,1731
2,17,1732
2,2,1733
2,7,1734
2,15,1735
2,5,1736
2,1,1737
2,10,1738
2,14,1739
2,2,174
2,2,1740
2,4,1741
2,15,1742
2,16,1743
2,13,1744
2,10,1745
2,22,1746
2,13,1748
2,10,1749
2,5,175
2,8,1750
2,26,1751
2,3,1752
2,2,1753
2,7,1755
2,7,1756
2,1,1757
2,10,1758
2,10,176
2,12,1760
2,2,1761
2,32,1762
2,18,1763
2,6,1764
2,1,1765
2,11,1766
2,19,1767
2,12,1768
2,22,1769
2,7,177
2,6,1770
2,12,1771
2,24,1772
2,10,1773
2,6,1774
2,2,1775
2,11,1776
2,3,1777
2,10,1778
2,4,1779
2,25,178
2,25,1780
2,6,1781
2,9,1782
2,1,1783
2,17,1784
2,1,1786
2,12,1787
2,8,179
2,8,1790
2,4,1791
2,36,1792
2,11,1793
2,8,1795
2,1,1796
2,22,1797
2,1,1798
2,12,1799
2,10,18
2,2,180
2,5,1800
2,7,1801
2,30,1802
2,5,1803
2,19,1804
2,4,1805
2,7,1806
2,8,1807
2,3,1808
2,24,1809
2,1,181
2,13,1810
2,10,1811
2,5,1812
2,13,1813
2,16,1814
2,9,1815
2,11,1816
2,3,1817
2,17,1818
2,2,1819
2,14,182
2,8,1820
2,13,1821
2,5,1822
2,16,1823
2,18,1824
2,13,1825
2,6,1826
2,10,1827
2,1,1828
2,2,1829
2,6,183
2,21,1830
2,11,1831
2,10,1832
2,19,1833
2,2,1834
2,5,1835
2,4,1837
2,3,1838
2,20,1839
2,13,184
2,5,1840
2,8,1841
2,11,1842
2,9,1843
2,14,1844
2,7,1846
2,17,1849
2,11,185
2,17,1850
2,7,1851
2,12,1852
2,5,1853
2,2,1854
2,13,1855
2,46,1857
2,5,1858
2,7,1859
2,2,186
2,12,1860
2,13,1861
2,2,1862
2,5,1864
2,9,1865
2,24,1866
2,1,1867
2,8,1868
2,18,1869
2,7,187
2,18,1870
2,5,1871
2,11,1872
2,12,1873
2,3,1874
2,16,1875
2,13,1876
2,8,1877
2,5,1878
2,7,1879
2,16,188
2,2,1880
2,6,1882
2,2,1884
2,2,1885
2,1,1886
2,2,1887
2,56,1888
2,1,1889
2,21,189
2,1,1891
2,10,1892
2,20,1893
2,2,1894
2,17,1895
2,9,1896
2,25,1897
2,9,1898
2,6,1899
2,11,19
2,7,190
2,9,1900
2,1,1901
2,16,1902
2,10,1903
2,2,1904
2,13,1905
2,3,1906
2,3,1907
2,9,1908
2,4,1909
2,4,191
2,9,1910
2,11,1911
2,8,1912
2,18,1913
2,16,1914
2,1,1915
2,3,1916
2,3,1917
2,13,1918
2,25,1919
2,1,192
2,1,1920
2,5,1921
2,17,1922
2,7,1923
2,6,1925
2,4,1926
2,15,1927
2,22,1928
2,28,1929
2,4,193
2,15,1930
2,12,1931
2,25,1932
2,7,1933
2,14,1935
2,1,1937
2,27,1938
2,11,1939
2,2,1940
2,7,1942
2,30,1943
2,4,1944
2,2,1945
2,3,1946
2,5,1947
2,1,1948
2,10,1949
2,27,195
2,19,1950
2,8,1951
2,19,1952
2,24,1954
2,11,1955
2,2,1956
2,5,1957
2,8,1958
2,16,1959
2,6,196
2,9,1960
2,7,1961
2,6,1962
2,20,1963
2,20,1964
2,9,1965
2,9,1966
2,10,1967
2,1,1968
2,7,1969
2,2,197
2,22,1970
2,4,1971
2,6,1972
2,12,1973
2,12,1974
2,13,1975
2,2,1976
2,5,1977
2,4,1978
2,15,1979
2,30,198
2,2,1980
2,12,1981
2,36,1982
2,3,1983
2,17,1984
2,24,1985
2,8,1986
2,10,1988
2,21,1989
2,22,199
2,4,1990
2,5,1991
2,8,1992
2,8,1993
2,13,1994
2,2,1995
2,7,1996
2,12,1997
2,15,1998
2,4,1999
2,9,2
2,9,20
2,10,200
2,14,2000
2,11,2002
2,12,2003
2,2,2004
2,5,2005
2,1,2006
2,7,2007
2,9,2008
2,17,2009
2,12,201
2,4,2010
2,4,2011
2,15,2012
2,3,2013
2,1,2014
2,5,2015
2,4,2016
2,5,2018
2,14,2019
2,4,202
2,11,2021
2,31,2022
2,11,2023
2,4,2024
2,14,2025
2,8,2026
2,11,2027
2,8,2028
2,4,2029
2,13,203
2,2,2030
2,25,2031
2,17,2032
2,4,2033
2,1,2034
2,1,2036
2,1,2037
2,6,2038
2,8,204
2,11,2040
2,2,2041
2,10,2042
2,1,2043
2,5,2045
2,15,2046
2,1,2047
2,8,2048
2,16,2049
2,8,205
2,6,2050
2,7,2051
2,5,2052
2,10,2053
2,4,2054
2,22,2055
2,16,2056
2,10,2057
2,6,2058
2,19,2059
2,1,206
2,19,2060
2,4,2061
2,12,2062
2,7,2063
2,37,2064
2,2,2065
2,9,2066
2,17,2067
2,8,2068
2,15,2069
2,4,207
2,65,2070
2,10,2071
2,18,2072
2,5,2073
2,6,2074
2,4,2075
2,11,2076
2,11,2078
2,41,2079
2,19,2080
2,18,2081
2,3,2082
2,29,2084
2,6,2086
2,1,2087
2,15,2088
2,8,209
2,6,2090
2,8,2092
2,1,2093
2,10,2094
2,12,2095
2,3,2096
2,6,2097
2,3,2098
2,2,2099
2,7,21
2,8,210
2,21,2100
2,27,2101
2,22,2102
2,10,2103
2,11,2104
2,7,2105
2,5,2106
2,4,2107
2,5,2108
2,8,2109
2,1,211
2,9,2110
2,5,2111
2,4,2112
2,5,2113
2,10,2114
2,14,2115
2,44,2116
2,2,2117
2,2,2118
2,5,2119
2,31,212
2,6,2120
2,17,2121
2,17,2122
2,9,2125
2,13,2126
2,5,2127
2,13,2128
2,7,2129
2,3,213
2,4,2130
2,3,2131
2,12,2132
2,16,2133
2,11,2134
2,5,2135
2,12,2136
2,6,2138
2,6,2139
2,5,214
2,7,2140
2,1,2141
2,62,2142
2,16,2143
2,25,2144
2,20,2145
2,1,2146
2,13,2147
2,21,2148
2,9,2149
2,8,215
2,18,2150
2,12,2151
2,26,2152
2,12,2153
2,8,2154
2,26,2156
2,2,2157
2,2,2158
2,4,2159
2,22,216
2,1,2160
2,33,2161
2,13,2162
2,5,2163
2,13,2164
2,20,2165
2,6,2166
2,4,2167
2,1,2168
2,12,2169
2,3,217
2,15,2170
2,2,2171
2,21,2172
2,1,2173
2,15,2175
2,8,2176
2,15,2177
2,4,2178
2,5,2179
2,7,218
2,4,2180
2,9,2181
2,2,2182
2,7,2183
2,17,2184
2,1,2185
2,1,2186
2,6,2187
2,9,2188
2,8,2189
2,10,219
2,20,2190
2,19,2191
2,15,2192
2,6,2194
2,3,2195
2,11,2196
2,11,2197
2,5,2198
2,3,2199
2,16,22
2,5,220
2,1,2200
2,2,2201
2,9,2202
2,1,2203
2,23,2204
2,14,2205
2,15,2206
2,9,2207
2,6,2208
2,5,2209
2,5,221
2,11,2210
2,1,2211
2,10,2212
2,3,2214
2,3,2215
2,23,2216
2,2,2217
2,9,2218
2,44,2219
2,4,222
2,1,2220
2,49,2221
2,12,2222
2,3,2223
2,3,2224
2,4,2226
2,7,2227
2,2,2228
2,8,2229
2,3,223
2,10,2230
2,2,2231
2,2,2232
2,4,2233
2,7,2234
2,15,2235
2,11,2236
2,6,2237
2,11,2238
2,14,2239
2,7,224
2,20,2240
2,1,2241
2,7,2242
2,39,2243
2,29,2244
2,11,2245
2,11,2247
2,32,2248
2,7,2249
2,22,225
2,48,2250
2,8,2251
2,15,2252
2,14,2253
2,7,2254
2,15,2255
2,5,2256
2,1,2258
2,14,2259
2,6,226
2,2,2260
2,4,2261
2,12,2262
2,18,2263
2,10,2264
2,7,2265
2,1,2267
2,17,2268
2,5,2269
2,3,227
2,10,2270
2,8,2271
2,3,2272
2,7,2273
2,11,2274
2,7,2275
2,9,2276
2,15,2277
2,27,2278
2,5,2279
2,5,228
2,15,2280
2,10,2281
2,39,2282
2,8,2283
2,6,2284
2,2,2286
2,4,2287
2,7,2288
2,6,2289
2,10,229
2,9,2290
2,3,2291
2,3,2292
2,15,2293
2,16,2294
2,21,2295
2,7,2296
2,15,2297
2,6,2298
2,19,2299
2,4,23
2,26,230
2,6,2300
2,1,2301
2,20,2302
2,10,2303
2,14,2304
2,21,2305
2,11,2306
2,17,2307
2,7,2308
2,1,2309
2,6,231
2,17,2310
2,5,2312
2,4,2313
2,5,2314
2,10,2315
2,31,2316
2,6,2317
2,7,2318
2,2,2319
2,10,232
2,14,2320
2,7,2321
2,9,2322
2,2,2323
2,3,2324
2,5,2325
2,11,2326
2,16,2327
2,9,2328
2,4,2329
2,8,233
2,4,2330
2,9,2331
2,4,2332
2,16,2333
2,13,2334
2,18,2335
2,6,2336
2,8,2337
2,22,2338
2,9,234
2,13,2340
2,23,2341
2,7,2342
2,6,2343
2,5,2344
2,19,2346
2,10,2347
2,7,2348
2,2,2349
2,2,235
2,16,2350
2,16,2352
2,30,2354
2,11,2355
2,1,2356
2,15,2357
2,1,2358
2,3,2359
2,13,236
2,7,2360
2,4,2361
2,18,2362
2,7,2363
2,17,2364
2,9,2365
2,3,2366
2,1,2367
2,6,2368
2,7,2369
2,15,237
2,1,2370
2,27,2371
2,7,2372
2,11,2374
2,2,2375
2,2,2376
2,9,2378
2,17,2379
2,5,2380
2,5,2381
2,16,2382
2,11,2383
2,2,2384
2,3,2385
2,8,2386
2,10,2388
2,5,239
2,1,2390
2,40,2391
2,5,2392
2,24,2393
2,15,2394
2,9,2395
2,4,2396
2,3,2397
2,3,2398
2,15,24
2,12,240
2,8,2400
2,7,2401
2,10,2402
2,1,2403
2,8,2404
2,4,2405
2,3,2406
2,3,2407
2,10,2408
2,2,2409
2,1,241
2,4,2410
2,7,2411
2,9,2412
2,10,2413
2,7,2414
2,5,2415
2,19,2416
2,11,2417
2,37,2418
2,5,2419
2,6,242
2,6,2420
2,18,2421
2,2,2422
2,4,2423
2,2,2424
2,13,2426
2,8,2427
2,15,2429
2,18,243
2,12,2430
2,5,2431
2,21,2433
2,2,2434
2,11,2435
2,27,2436
2,1,2438
2,15,2439
2,7,244
2,1,2440
2,3,2441
2,3,2442
2,8,2444
2,11,2445
2,1,2446
2,14,2447
2,10,2448
2,11,245
2,9,2450
2,28,2451
2,1,2452
2,4,2453
2,1,2454
2,12,2455
2,25,2456
2,12,2457
2,1,2458
2,16,2459
2,6,246
2,3,2460
2,3,2461
2,4,2462
2,9,2463
2,1,2464
2,12,2465
2,4,2466
2,6,2467
2,9,2468
2,8,2469
2,6,247
2,11,2470
2,3,2471
2,3,2472
2,8,2473
2,3,2474
2,2,2475
2,15,2476
2,2,2477
2,12,2478
2,8,2479
2,8,2480
2,3,2481
2,11,2482
2,8,2483
2,11,2484
2,1,2485
2,24,2486
2,12,2487
2,20,2488
2,8,2489
2,10,249
2,21,2490
2,11,2491
2,11,2492
2,1,2493
2,16,2494
2,22,2495
2,44,2496
2,10,2497
2,2,2498
2,2,2499
2,7,25
2,2,250
2,6,2500
2,12,2501
2,1,2502
2,7,2503
2,2,2505
2,6,2506
2,4,2507
2,10,2508
2,6,2509
2,18,251
2,8,2510
2,4,2512
2,1,2513
2,9,2514
2,11,2515
2,6,2516
2,2,2517
2,7,2518
2,2,2519
2,6,252
2,1,2520
2,19,2521
2,1,2522
2,1,2523
2,11,2524
2,5,2525
2,1,2526
2,10,2527
2,2,2528
2,6,2529
2,11,2530
2,10,2531
2,10,2532
2,5,2533
2,4,2534
2,17,2535
2,15,2536
2,15,2537
2,3,2538
2,2,2539
2,5,254
2,6,2540
2,4,2542
2,9,2543
2,3,2544
2,4,2545
2,16,2546
2,7,2547
2,11,2548
2,23,255
2,36,2552
2,4,2553
2,8,2554
2,3,2555
2,12,2556
2,5,2557
2,13,2558
2,1,2559
2,19,256
2,2,2561
2,9,2562
2,11,2563
2,7,2564
2,9,2565
2,3,2566
2,19,2567
2,25,2568
2,10,2569
2,12,257
2,5,2570
2,3,2571
2,1,2572
2,14,2573
2,26,2574
2,15,2575
2,13,2576
2,2,2577
2,15,2578
2,10,2579
2,7,258
2,1,2580
2,6,2581
2,23,2582
2,2,2583
2,1,2584
2,2,2585
2,5,2586
2,7,2587
2,2,2589
2,4,2590
2,17,2591
2,4,2592
2,5,2593
2,3,2594
2,12,2595
2,1,2596
2,12,2597
2,8,2598
2,22,2599
2,2,26
2,10,260
2,7,2600
2,3,2601
2,23,2602
2,5,2603
2,8,2604
2,13,2605
2,5,2606
2,2,2607
2,4,2608
2,5,2609
2,9,261
2,25,2610
2,7,2611
2,9,2612
2,32,2613
2,8,2614
2,10,2615
2,4,2616
2,13,2617
2,10,2618
2,3,2619
2,10,262
2,1,2621
2,4,2622
2,14,2623
2,4,2624
2,8,2625
2,2,2626
2,9,2627
2,38,2628
2,18,263
2,32,2630
2,2,2631
2,38,2632
2,2,2633
2,15,2634
2,14,2635
2,11,2636
2,1,2637
2,14,2638
2,3,2639
2,6,264
2,6,2640
2,13,2641
2,24,2642
2,20,2643
2,4,2644
2,2,2645
2,2,2646
2,5,2647
2,31,2648
2,2,2649
2,5,265
2,8,2650
2,18,2651
2,9,2652
2,1,2653
2,16,2654
2,2,2655
2,22,2656
2,19,2657
2,9,2658
2,36,2659
2,1,266
2,4,2660
2,22,2661
2,5,2662
2,13,2663
2,8,2664
2,11,2665
2,10,2666
2,5,2667
2,7,2668
2,1,2669
2,4,267
2,1,2670
2,2,2671
2,34,2672
2,6,2673
2,5,2674
2,2,2675
2,3,2676
2,2,2677
2,1,2678
2,2,2679
2,8,268
2,8,2680
2,12,2681
2,7,2682
2,24,2683
2,2,2684
2,13,2685
2,19,2687
2,26,2688
2,1,2689
2,2,269
2,7,2690
2,11,2691
2,7,2692
2,9,2693
2,10,2694
2,2,2695
2,6,2696
2,18,2697
2,7,2698
2,12,2699
2,9,27
2,2,270
2,13,2700
2,10,2701
2,1,2702
2,7,2703
2,20,2704
2,3,2705
2,3,2706
2,7,2707
2,8,2708
2,7,271
2,9,2710
2,32,2711
2,6,2712
2,13,2713
2,15,2714
2,2,2715
2,8,2716
2,6,2717
2,5,2718
2,21,2719
2,28,272
2,14,2720
2,12,2721
2,5,2722
2,8,2723
2,43,2724
2,12,2725
2,1,2726
2,2,2727
2,1,2728
2,15,2729
2,2,273
2,4,2730
2,9,2732
2,5,2733
2,7,2735
2,6,2736
2,10,2737
2,5,2738
2,16,2739
2,7,274
2,16,2740
2,4,2741
2,22,2742
2,12,2743
2,15,2745
2,17,2746
2,9,2747
2,1,2748
2,17,2749
2,14,275
2,27,2750
2,2,2751
2,9,2752
2,2,2753
2,4,2755
2,8,2756
2,20,2757
2,5,2758
2,10,2759
2,14,276
2,14,2760
2,4,2761
2,7,2762
2,11,2763
2,9,2764
2,9,2765
2,1,2766
2,3,2767
2,19,2768
2,9,2769
2,9,277
2,3,2770
2,15,2771
2,10,2772
2,6,2774
2,14,2775
2,1,2776
2,8,2777
2,16,2779
2,33,278
2,12,2780
2,1,2781
2,2,2782
2,13,2783
2,7,2784
2,32,2785
2,4,2786
2,1,2787
2,20,2788
2,8,2789
2,6,279
2,29,2791
2,13,2792
2,31,2794
2,5,2795
2,6,2796
2,3,2797
2,5,2798
2,15,2799
2,5,28
2,21,280
2,1,2800
2,16,2801
2,12,2802
2,16,2803
2,9,2804
2,17,2805
2,11,2806
2,12,2807
2,5,2808
2,18,2809
2,3,281
2,5,2810
2,5,2811
2,9,2812
2,2,2813
2,3,2814
2,5,2815
2,8,2816
2,7,2817
2,45,2818
2,12,2819
2,11,282
2,3,2821
2,57,2822
2,21,2823
2,12,2824
2,24,2825
2,1,2826
2,32,2827
2,14,2828
2,3,2829
2,19,283
2,8,2830
2,7,2831
2,15,2832
2,15,2833
2,5,2834
2,18,2835
2,1,2836
2,1,2837
2,14,2838
2,7,2839
2,7,2840
2,29,2841
2,7,2843
2,6,2844
2,18,2845
2,11,2846
2,7,2847
2,3,2848
2,25,2849
2,7,285
2,9,2850
2,2,2851
2,11,2852
2,3,2853
2,6,2855
2,1,2856
2,21,2857
2,14,2858
2,4,2859
2,6,286
2,22,2860
2,22,2861
2,3,2862
2,17,2863
2,6,2864
2,10,2866
2,7,2867
2,12,2868
2,5,2869
2,12,287
2,35,2870
2,2,2871
2,12,2872
2,14,2873
2,6,2874
2,7,2875
2,18,2876
2,10,2877
2,11,2878
2,26,2879
2,7,288
2,21,2880
2,15,2881
2,1,2882
2,8,2883
2,6,2884
2,22,2886
2,26,2887
2,4,2888
2,13,2889
2,1,289
2,2,2890
2,8,2892
2,6,2893
2,19,2894
2,14,2895
2,17,2897
2,8,2898
2,3,2899
2,17,29
2,4,290
2,9,2900
2,26,2901
2,7,2902
2,3,2903
2,57,2904
2,5,2905
2,2,2906
2,7,2907
2,14,2908
2,13,2909
2,2,291
2,5,2910
2,60,2912
2,7,2913
2,1,2914
2,3,2915
2,4,2916
2,19,2917
2,6,2918
2,2,2919
2,5,2922
2,12,2923
2,4,2924
2,16,2925
2,7,2926
2,11,2927
2,1,2928
2,6,2929
2,3,293
2,4,2930
2,6,2931
2,3,2932
2,12,2933
2,5,2934
2,6,2935
2,6,2936
2,12,2937
2,9,2938
2,25,2939
2,11,294
2,13,2940
2,8,2941
2,1,2942
2,11,2943
2,5,2945
2,14,2947
2,11,2948
2,14,2949
2,4,295
2,4,2950
2,12,2951
2,46,2952
2,14,2953
2,13,2954
2,3,2955
2,5,2956
2,2,2957
2,15,2958
2,3,2959
2,3,296
2,11,2960
2,1,2962
2,11,2963
2,5,2964
2,7,2965
2,20,2966
2,2,2967
2,18,2968
2,3,2969
2,7,297
2,9,2970
2,8,2971
2,14,2972
2,4,2973
2,13,2974
