version,number_of_structures,param_index
0,2744,0
0,2576,1
0,1811,10
0,3025,100
0,2152,1000
0,721,1001
0,1095,1002
0,1021,1003
0,2682,1004
0,1268,1005
0,2561,1006
0,3736,1007
0,815,1008
0,1645,1009
0,669,101
0,2056,1010
0,3145,1011
0,2302,1012
0,336,1013
0,813,1014
0,659,1015
0,1984,1016
0,2383,1017
0,1429,1018
0,2073,1019
0,1305,102
0,835,1020
0,1000,1021
0,263,1022
0,1172,1023
0,1061,1024
0,1803,1025
0,854,1026
0,1662,1027
0,1965,1028
0,1301,1029
0,2194,103
0,2225,1030
0,1464,1031
0,2735,1032
0,1868,1033
0,1833,1034
0,975,1035
0,1825,1036
0,1052,1037
0,1475,1038
0,539,1039
0,893,104
0,1079,1040
0,3041,1041
0,2393,1042
0,903,1043
0,2443,1044
0,766,1045
0,3716,1046
0,3407,1047
0,524,1048
0,1194,1049
0,1703,105
0,515,1050
0,2213,1051
0,609,1052
0,1652,1053
0,2969,1054
0,2461,1055
0,2213,1056
0,1338,1057
0,2647,1058
0,1587,1059
0,1862,106
0,2585,1060
0,1269,1061
0,1637,1062
0,2235,1063
0,1181,1064
0,334,1065
0,252,1066
0,3165,1067
0,1217,1068
0,2918,1069
0,1330,107
0,3984,1070
0,1316,1071
0,3468,1072
0,2874,1073
0,394,1074
0,1233,1075
0,2299,1076
0,553,1077
0,1287,1078
0,2400,1079
0,1486,108
0,1464,1080
0,1193,1081
0,2616,1082
0,1577,1083
0,2353,1084
0,752,1085
0,647,1086
0,1961,1087
0,2308,1088
0,1942,1089
0,2887,109
0,1466,1090
0,1293,1091
0,1541,1092
0,950,1093
0,1366,1094
0,1751,1095
0,1773,1096
0,1755,1097
0,1792,1098
0,2099,1099
0,4437,11
0,3388,110
0,2663,1100
0,1561,1101
0,553,1102
0,408,1103
0,1745,1104
0,684,1105
0,1331,1106
0,913,1107
0,1434,1108
0,829,1109
0,2242,111
0,935,1110
0,1376,1111
0,880,1112
0,1898,1113
0,1627,1114
0,1866,1115
0,2411,1116
0,1255,1117
0,1971,1118
0,2088,1119
0,1991,112
0,1568,1120
0,742,1121
0,3675,1122
0,533,1123
0,2525,1124
0,2685,1125
0,995,1126
0,2249,1127
0,480,1128
0,843,1129
0,618,113
0,1745,1130
0,581,1131
0,2702,1132
0,4143,1133
0,3235,1134
0,1925,1135
0,2623,1136
0,615,1137
0,1923,1138
0,1723,1139
0,1386,114
0,1531,1140
0,628,1141
0,1645,1142
0,1264,1143
0,2087,1144
0,1972,1145
0,570,1146
0,362,1147
0,1602,1148
0,1171,1149
0,1433,115
0,1973,1150
0,635,1151
0,811,1152
0,1124,1153
0,790,1154
0,2445,1155
0,891,1156
0,1027,1157
0,3014,1158
0,2201,1159
0,1914,116
0,1418,1160
0,2656,1161
0,1786,1162
0,566,1163
0,636,1164
0,3018,1165
0,699,1166
0,967,1167
0,730,1168
0,3686,1169
0,1008,117
0,1316,1170
0,791,1171
0,1131,1172
0,587,1173
0,4293,1174
0,3228,1175
0,1901,1176
0,2338,1177
0,2015,1178
0,1955,1179
0,2390,118
0,2496,1180
0,2282,1181
0,199,1182
0,2829,1183
0,2636,1184
0,935,1185
0,3152,1186
0,2464,1187
0,1255,1188
0,3416,1189
0,1015,119
0,3209,1190
0,2173,1191
0,2500,1192
0,3111,1193
0,2106,1194
0,2788,1195
0,1739,1196
0,716,1197
0,1318,1198
0,470,1199
0,2384,12
0,44,120
0,841,1200
0,2515,1201
0,2437,1202
0,791,1203
0,642,1204
0,1596,1205
0,1618,1206
0,597,1207
0,4134,1208
0,1663,1209
0,1467,121
0,2373,1210
0,1010,1211
0,1810,1212
0,2418,1213
0,3347,1214
0,3051,1215
0,2683,1216
0,1008,1217
0,1117,1218
0,1798,1219
0,2755,122
0,2022,1220
0,1179,1221
0,847,1222
0,1780,1223
0,1025,1224
0,2247,1225
0,2218,1226
0,1800,1227
0,754,1228
0,1099,1229
0,1580,123
0,2341,1230
0,799,1231
0,625,1232
0,1484,1233
0,3351,1234
0,1723,1235
0,4764,1236
0,529,1237
0,1074,1238
0,3348,1239
0,3336,124
0,2851,1240
0,1271,1241
0,577,1242
0,3138,1243
0,843,1244
0,1298,1245
0,1588,1246
0,790,1247
0,1931,1248
0,2128,1249
0,2120,125
0,874,1250
0,2565,1251
0,309,1252
0,2554,1253
0,1193,1254
0,2571,1255
0,1467,1256
0,866,1257
0,799,1258
0,2669,1259
0,2303,126
0,1800,1260
0,502,1261
0,591,1262
0,1689,1263
0,3168,1264
0,1411,1265
0,1234,1266
0,2797,1267
0,340,1268
0,2664,1269
0,1813,127
0,1513,1270
0,356,1271
0,551,1272
0,1248,1273
0,585,1274
0,3705,1275
0,1829,1276
0,2617,1277
0,1297,1278
0,1022,1279
0,1289,128
0,4674,1280
0,2471,1281
0,1290,1282
0,2332,1283
0,3029,1284
0,1492,1285
0,1541,1286
0,1113,1287
0,1742,1288
0,3507,1289
0,1627,129
0,1241,1290
0,698,1291
0,3000,1292
0,2070,1293
0,1396,1294
0,943,1295
0,1503,1296
0,2583,1297
0,1002,1298
0,1885,1299
0,1296,13
0,3177,130
0,622,1300
0,558,1301
0,2779,1302
0,2221,1303
0,787,1304
0,3019,1305
0,1729,1306
0,2186,1307
0,393,1308
0,2166,1309
0,1510,131
0,1264,1310
0,4205,1311
0,2980,1312
0,611,1313
0,492,1314
0,1058,1315
0,1929,1316
0,1992,1317
0,1198,1318
0,1948,1319
0,5172,132
0,1405,1320
0,864,1321
0,2649,1322
0,1819,1323
0,1646,1324
0,2291,1325
0,1360,1326
0,1297,1327
0,3017,1328
0,671,1329
0,425,133
0,2510,1330
0,3945,1331
0,4515,1332
0,2207,1333
0,1354,1334
0,2261,1335
0,689,1336
0,790,1337
0,443,1338
0,3361,1339
0,1751,134
0,792,1340
0,1857,1341
0,959,1342
0,3125,1343
0,114,1344
0,1745,1345
0,1211,1346
0,3963,1347
0,805,1348
0,2247,1349
0,1185,135
0,3136,1350
0,1307,1351
0,2393,1352
0,2357,1353
0,450,1354
0,2904,1355
0,2106,1356
0,2673,1357
0,808,1358
0,2855,1359
0,1168,136
0,515,1360
0,833,1361
0,718,1362
0,2206,1363
0,1674,1364
0,2931,1365
0,1169,1366
0,1231,1367
0,2927,1368
0,2400,1369
0,758,137
0,1015,1370
0,2614,1371
0,2543,1372
0,1325,1373
0,2534,1374
0,2290,1375
0,1053,1376
0,1868,1377
0,1826,1378
0,1023,1379
0,1450,138
0,1528,1380
0,766,1381
0,1874,1382
0,3334,1383
0,3310,1384
0,688,1385
0,941,1386
0,1459,1387
0,3040,1388
0,71,1389
0,2427,139
0,2270,1390
0,1536,1391
0,1660,1392
0,1638,1393
0,558,1394
0,2098,1395
0,522,1396
0,486,1397
0,1704,1398
0,2945,1399
0,594,14
0,958,140
0,1373,1400
0,1318,1401
0,2180,1402
0,944,1403
0,404,1404
0,1630,1405
0,2434,1406
0,2123,1407
0,286,1408
0,1007,1409
0,2296,141
0,2218,1410
0,507,1411
0,2557,1412
0,2661,1413
0,1336,1414
0,1270,1415
0,1847,1416
0,1585,1417
0,584,1418
0,1565,1419
0,1214,142
0,2043,1420
0,1062,1421
0,817,1422
0,1705,1423
0,3011,1424
0,2031,1425
0,2998,1426
0,1994,1427
0,1350,1428
0,3159,1429
0,2672,143
0,847,1430
0,1508,1431
0,1466,1432
0,2509,1433
0,658,1434
0,949,1435
0,298,1436
0,2952,1437
0,1506,1438
0,2863,1439
0,1649,144
0,2825,1440
0,428,1441
0,416,1442
0,2814,1443
0,1639,1444
0,1879,1445
0,371,1446
0,2021,1447
0,2399,1448
0,490,1449
0,3343,145
0,1156,1450
0,2577,1451
0,4055,1452
0,1685,1453
0,764,1454
0,739,1455
0,1537,1456
0,985,1457
0,2638,1458
0,2990,1459
0,4031,146
0,1653,1460
0,604,1461
0,2471,1462
0,752,1463
0,2626,1464
0,329,1465
0,1484,1466
0,492,1467
0,1048,1468
0,2180,1469
0,739,147
0,2627,1470
0,2971,1471
0,2113,1472
0,2341,1473
0,2515,1474
0,2757,1475
0,1363,1476
0,274,1477
0,2497,1478
0,1745,1479
0,2644,148
0,3629,1480
0,2813,1481
0,3288,1482
0,1182,1483
0,1998,1484
0,1854,1485
0,1499,1486
0,2098,1487
0,1669,1488
0,1295,1489
0,1206,149
0,1772,1490
0,2837,1491
0,1723,1492
0,2440,1493
0,1874,1494
0,1822,1495
0,2687,1496
0,2283,1497
0,3228,1498
0,2606,1499
0,2923,15
0,3697,150
0,459,1500
0,3444,1501
0,414,1502
0,2305,1503
0,1485,1504
0,3388,1505
0,1401,1506
0,2996,1507
0,4258,1508
0,276,1509
0,2539,151
0,2206,1510
0,2027,1511
0,1489,1512
0,2500,1513
0,274,1514
0,1278,1515
0,3634,1516
0,3625,1517
0,1524,1518
0,2747,1519
0,1957,152
0,1277,1520
0,2072,1521
0,3389,1522
0,382,1523
0,2097,1524
0,906,1525
0,1603,1526
0,437,1527
0,2192,1528
0,1542,1529
0,1525,153
0,1449,1530
0,751,1531
0,761,1532
0,2569,1533
0,276,1534
0,958,1535
0,2605,1536
0,2255,1537
0,1360,1538
0,1798,1539
0,1619,154
0,1631,1540
0,1040,1541
0,1927,1542
0,2520,1543
0,1625,1544
0,974,1545
0,2670,1546
0,1126,1547
0,1665,1548
0,2250,1549
0,2353,155
0,2516,1550
0,2749,1551
0,2540,1552
0,867,1553
0,1020,1554
0,3114,1555
0,933,1556
0,2344,1557
0,1245,1558
0,1054,1559
0,1022,156
0,4019,1560
0,799,1561
0,1131,1562
0,1627,1563
0,1610,1564
0,1870,1565
0,1202,1566
0,634,1567
0,1155,1568
0,2417,1569
0,2260,157
0,293,1570
0,2252,1571
0,3135,1572
0,1770,1573
0,1351,1574
0,809,1575
0,1921,1576
0,1053,1577
0,1335,1578
0,2885,1579
0,339,158
0,436,1580
0,2482,1581
0,1466,1582
0,1588,1583
0,873,1584
0,2015,1585
0,2427,1586
0,383,1587
0,2019,1588
0,1414,1589
0,2223,159
0,3987,1590
0,1239,1591
0,3723,1592
0,1451,1593
0,973,1594
0,1106,1595
0,467,1596
0,1755,1597
0,1090,1598
0,2183,1599
0,640,16
0,1808,160
0,2268,1600
0,751,1601
0,1770,1602
0,1256,1603
0,484,1604
0,2511,1605
0,3433,1606
0,342,1607
0,2394,1608
