version,number_of_structures,param_index
0,30,0
0,131,1
0,90,10
0,49,100
0,162,1000
0,85,1001
0,40,1002
0,27,1003
0,18,1004
0,84,1005
0,39,1006
0,115,1007
0,5,1008
0,55,1009
0,25,101
0,61,1010
0,33,1011
0,61,1012
0,19,1013
0,120,1014
0,53,1015
0,76,1016
0,125,1017
0,149,1018
0,82,1019
0,76,102
0,6,1020
0,32,1021
0,2,1022
0,17,1023
0,120,1024
0,42,1025
0,37,1026
0,86,1027
0,138,1028
0,62,1029
0,188,103
0,211,1030
0,7,1031
0,137,1032
0,29,1033
0,76,1034
0,19,1035
0,132,1036
0,61,1037
0,19,1038
0,27,104
0,61,1040
0,22,1041
0,28,1042
0,62,1043
0,42,1044
0,104,1045
0,183,1046
0,93,1047
0,40,1048
0,2,1049
0,35,105
0,9,1050
0,81,1051
0,40,1052
0,102,1053
0,71,1054
0,21,1055
0,27,1056
0,13,1057
0,196,1058
0,136,1059
0,111,106
0,183,1060
0,3,1061
0,86,1062
0,208,1063
0,82,1064
0,40,1065
0,60,1066
0,70,1067
0,66,1068
0,82,1069
0,10,107
0,29,1070
0,107,1071
0,44,1072
0,9,1073
0,15,1074
0,23,1075
0,133,1076
0,62,1077
0,15,1078
0,99,1079
0,57,108
0,58,1080
0,14,1081
0,275,1082
0,22,1083
0,84,1084
0,26,1085
0,132,1086
0,71,1087
0,154,1088
0,6,1089
0,25,109
0,62,1091
0,248,1092
0,27,1093
0,77,1094
0,100,1095
0,51,1096
0,84,1097
0,7,1098
0,83,1099
0,16,11
0,150,110
0,32,1100
0,114,1101
0,14,1102
0,21,1103
0,101,1104
0,30,1105
0,40,1106
0,2,1107
0,25,1108
0,66,1109
0,99,111
0,34,1110
0,60,1111
0,37,1112
0,67,1113
0,172,1114
0,11,1115
0,18,1116
0,11,1117
0,24,1118
0,193,1119
0,79,112
0,50,1120
0,5,1121
0,161,1122
0,57,1123
0,327,1124
0,117,1125
0,209,1126
0,105,1127
0,149,1128
0,10,1129
0,15,113
0,38,1130
0,77,1131
0,3,1132
0,142,1133
0,155,1134
0,36,1135
0,27,1136
0,66,1137
0,11,1138
0,151,1139
0,68,114
0,39,1140
0,40,1141
0,68,1142
